,PseudoTime1,PseudoTime2
E292_166,0.33133,NA
E3031_100,0.1988,NA
E20_465,NA,0.93173
E2435_35,NA,0.06827
E3466_192,NA,0.38353
E4189_413,NA,0.82731
E2777_202,0.40361,NA
E3289_72,NA,0.14257
E940_253,0.50602,NA
E4530_125,NA,0.249
E4852_233,0.46586,NA
E3538_394,NA,0.78916
E3688_351,NA,0.70281
E4737_143,NA,0.28514
E225_3,NA,0.00402
E1857_158,NA,0.31526
E4079_85,0.16867,NA
E2949_475,NA,0.95181
E369_16,NA,0.03012
E3470_434,0.86948,NA
E2632_266,NA,0.53213
E1646_192,0.38353,NA
E2158_264,NA,0.52811
E4400_17,0.03213,NA
E692_437,NA,0.8755
E1962_131,NA,0.26104
E558_242,NA,0.48394
E2267_226,NA,0.45181
E630_288,NA,0.57631
E1641_430,0.86145,NA
E2916_305,NA,0.61044
E3950_487,NA,0.9759
E700_78,NA,0.15462
E3027_308,0.61647,NA
E481_196,0.39157,NA
E433_225,NA,0.4498
E3951_65,NA,0.12851
E784_200,0.3996,NA
E401_443,0.88755,NA
E3947_46,NA,0.09036
E603_386,0.77309,NA
E3263_446,0.89357,NA
E2896_31,0.06024,NA
E97_69,0.13655,NA
E3123_250,0.5,NA
E4326_354,NA,0.70884
E2838_412,0.8253,NA
E4182_390,0.78112,NA
E1121_16,0.03012,NA
E329_358,NA,0.71687
E1787_394,0.78916,NA
E1392_174,0.34739,NA
E4383_383,NA,0.76707
E533_32,NA,0.06225
E1281_137,NA,0.27309
E4598_21,NA,0.04016
E2371_68,0.13454,NA
E4339_64,NA,0.12651
E3247_443,0.88755,NA
E4650_357,NA,0.71486
E3348_19,0.03614,NA
E970_167,0.33333,NA
E1269_235,0.46988,NA
E683_104,NA,0.20683
E3619_244,NA,0.48795
E1077_53,0.10442,NA
E2426_443,NA,0.88755
E3869_137,0.27309,NA
E758_259,NA,0.51807
E4194_27,0.05221,NA
E542_61,0.12048,NA
E497_490,0.98193,NA
E791_64,0.12651,NA
E1821_443,NA,0.88755
E4622_429,NA,0.85944
E2833_485,0.97189,NA
E4877_286,NA,0.57229
E3839_290,NA,0.58032
E3927_380,NA,0.76104
E3684_466,NA,0.93373
E4808_112,NA,0.22289
E1579_31,NA,0.06024
E4641_126,0.251,NA
E2538_413,0.82731,NA
E774_246,NA,0.49197
E3353_418,0.83735,NA
E4725_128,NA,0.25502
E3099_297,0.59438,NA
E3469_351,NA,0.70281
E4271_188,0.3755,NA
E4396_255,0.51004,NA
E4126_365,NA,0.73092
E330_124,NA,0.24699
E306_144,NA,0.28715
E908_27,NA,0.05221
E1995_328,0.65663,NA
E3584_242,0.48394,NA
E1982_383,NA,0.76707
E4193_98,NA,0.19478
E4433_35,NA,0.06827
E1408_121,NA,0.24096
E314_197,NA,0.39357
E3397_398,NA,0.79719
E2547_448,0.89759,NA
E2595_362,0.7249,NA
E2751_115,0.22892,NA
E2909_320,NA,0.64056
E3092_275,NA,0.5502
E3920_387,NA,0.7751
E3056_186,NA,0.37149
E4380_253,0.50602,NA
E528_445,0.89157,NA
E2648_96,NA,0.19076
E4601_487,NA,0.9759
E1936_402,0.80522,NA
E1652_360,0.72088,NA
E2786_468,0.93775,NA
E4207_39,0.07631,NA
E4563_224,0.44779,NA
E3051_183,0.36546,NA
E370_372,NA,0.74498
E4627_447,0.89558,NA
E3594_226,0.45181,NA
E680_199,NA,0.39759
E1003_300,0.6004,NA
E3015_435,0.87149,NA
E2907_415,0.83133,NA
E787_482,NA,0.96586
E668_189,NA,0.37751
E1087_479,0.95984,NA
E1533_250,0.5,NA
E384_162,0.32329,NA
E3526_44,NA,0.08635
E96_54,0.10643,NA
E4773_341,0.68273,NA
E2480_24,0.04618,NA
E2926_368,0.73695,NA
E2853_424,0.8494,NA
E3281_206,NA,0.41165
E2019_270,0.54016,NA
E3672_395,0.79116,NA
E4178_222,0.44378,NA
E4042_223,NA,0.44578
E3610_245,NA,0.48996
E1093_294,NA,0.58835
E307_475,NA,0.95181
E4923_371,NA,0.74297
E1793_158,0.31526,NA
E4932_166,NA,0.33133
E1381_208,NA,0.41566
E556_101,0.2008,NA
E1976_332,0.66466,NA
E927_38,0.0743,NA
E4289_107,0.21285,NA
E285_132,NA,0.26305
E2510_479,NA,0.95984
E4959_350,NA,0.7008
E2655_181,0.36145,NA
E3828_148,NA,0.29518
E3440_60,NA,0.11847
E1631_494,0.98996,NA
E4706_439,0.87952,NA
E971_295,NA,0.59036
E449_465,0.93173,NA
E4506_319,0.63855,NA
E1167_405,NA,0.81124
E2842_10,0.01807,NA
E54_315,NA,0.63052
E91_492,NA,0.98594
E1426_344,0.68876,NA
E185_271,NA,0.54217
E3426_383,0.76707,NA
E1712_372,0.74498,NA
E3142_91,0.18072,NA
E2851_334,NA,0.66867
E3287_38,NA,0.0743
E2007_258,NA,0.51606
E1647_246,0.49197,NA
E129_79,0.15663,NA
E671_41,NA,0.08032
E826_221,NA,0.44177
E4539_446,NA,0.89357
E350_185,NA,0.36948
E3441_320,NA,0.64056
E875_360,NA,0.72088
E2306_1,NA,0.0
E4155_178,NA,0.35542
E3707_79,NA,0.15663
E2605_147,0.29317,NA
E490_98,NA,0.19478
E3193_202,NA,0.40361
E2401_24,NA,0.04618
E2082_401,0.80321,NA
E3473_61,0.12048,NA
E4213_469,0.93976,NA
E439_491,0.98394,NA
E216_274,NA,0.54819
E2810_396,0.79317,NA
E2058_102,0.20281,NA
E4066_178,0.35542,NA
E3568_208,0.41566,NA
E648_202,0.40361,NA
E2585_269,0.53815,NA
E3690_145,0.28916,NA
E1180_237,0.4739,NA
E4591_101,0.2008,NA
E3800_298,0.59639,NA
E1025_442,NA,0.88554
E947_216,NA,0.43173
E3304_403,NA,0.80723
E4842_177,NA,0.35341
E1312_152,NA,0.30321
E864_159,NA,0.31727
E354_253,0.50602,NA
E1911_344,0.68876,NA
E4553_379,0.75904,NA
E4555_350,0.7008,NA
E4521_238,0.4759,NA
E3479_119,0.23695,NA
E4340_263,0.5261,NA
E2634_156,NA,0.31124
E2363_451,NA,0.90361
E627_62,0.12249,NA
E4702_266,0.53213,NA
E2504_90,0.17871,NA
E11_369,0.73896,NA
E931_147,NA,0.29317
E18_53,0.10442,NA
E1781_418,NA,0.83735
E2439_322,NA,0.64458
E4001_392,0.78514,NA
E2573_400,0.8012,NA
E2444_276,0.55221,NA
E3162_6,NA,0.01004
E4966_422,NA,0.84538
E2550_137,NA,0.27309
E4642_209,NA,0.41767
E4501_155,0.30924,NA
E3358_350,0.7008,NA
E224_481,0.96386,NA
E464_341,0.68273,NA
E724_18,0.03414,NA
E2291_317,0.63454,NA
E2844_280,0.56024,NA
E2940_214,0.42771,NA
E2920_292,NA,0.58434
E1560_172,0.34337,NA
E1055_243,NA,0.48594
E1593_492,NA,0.98594
E747_343,0.68675,NA
E2110_106,0.21084,NA
E462_13,NA,0.0241
E790_420,0.84137,NA
E1906_342,NA,0.68474
E4511_357,NA,0.71486
E4703_183,0.36546,NA
E4437_429,NA,0.85944
E3661_194,0.38755,NA
E3383_103,NA,0.20482
E3149_4,NA,0.00602
E1862_472,NA,0.94578
E2152_226,NA,0.45181
E3996_321,NA,0.64257
E3249_114,0.22691,NA
E3724_399,NA,0.7992
E3157_43,0.08434,NA
E711_2,0.00201,NA
E2874_487,NA,0.9759
E4133_3,NA,0.00402
E3820_233,0.46586,NA
E3128_154,0.30723,NA
E4859_424,NA,0.8494
E4353_117,0.23293,NA
E1127_230,0.45984,NA
E2147_341,0.68273,NA
E4214_316,0.63253,NA
E2587_114,NA,0.22691
E4651_447,0.89558,NA
E1819_368,NA,0.73695
E4894_261,NA,0.52209
E1659_9,NA,0.01606
E4483_238,0.4759,NA
E786_175,NA,0.3494
E7_126,0.251,NA
E691_11,NA,0.02008
E476_468,NA,0.93775
E1327_393,0.78715,NA
E2309_8,NA,0.01406
E1405_455,0.91165,NA
E4522_130,0.25904,NA
E3000_5,NA,0.00803
E3512_235,NA,0.46988
E4776_311,NA,0.62249
E564_420,NA,0.84137
E2676_14,0.0261,NA
E4621_112,0.22289,NA
E4444_149,0.29719,NA
E4788_309,NA,0.61847
E3956_432,0.86546,NA
E253_494,0.98996,NA
E898_176,NA,0.35141
E398_483,NA,0.96787
E1731_295,0.59036,NA
E1328_174,NA,0.34739
E146_314,NA,0.62851
E3699_368,NA,0.73695
E3573_71,NA,0.14056
E607_478,NA,0.95783
E2897_408,NA,0.81727
E725_149,NA,0.29719
E3134_162,0.32329,NA
E191_351,0.70281,NA
E2925_178,0.35542,NA
E1616_123,0.24498,NA
E175_284,0.56827,NA
E1726_441,0.88353,NA
E4974_128,0.25502,NA
E4915_268,NA,0.53614
E2946_382,NA,0.76506
E2789_140,0.27912,NA
E1637_35,0.06827,NA
E4940_446,NA,0.89357
E1808_73,NA,0.14458
E1763_307,0.61446,NA
E2209_147,0.29317,NA
E2362_50,NA,0.09839
E4629_258,0.51606,NA
E1267_362,NA,0.7249
E3508_296,0.59237,NA
E4796_322,NA,0.64458
E4996_82,0.16265,NA
E2380_434,0.86948,NA
E4369_274,0.54819,NA
E2456_210,0.41968,NA
E3769_187,NA,0.37349
E1179_151,NA,0.3012
E1515_305,0.61044,NA
E3069_355,0.71084,NA
E3759_163,0.3253,NA
E2661_124,NA,0.24699
E967_455,NA,0.91165
E3904_316,0.63253,NA
E534_156,NA,0.31124
E4242_354,NA,0.70884
E2145_293,0.58635,NA
E4509_274,NA,0.54819
E1740_155,0.30924,NA
E1471_76,NA,0.1506
E1411_292,0.58434,NA
E1950_435,0.87149,NA
E2999_328,0.65663,NA
E3565_310,0.62048,NA
E1440_379,0.75904,NA
E1543_398,NA,0.79719
E1153_355,NA,0.71084
E1882_436,NA,0.87349
E910_474,0.9498,NA
E3194_156,NA,0.31124
E2244_172,0.34337,NA
E3903_68,NA,0.13454
E100_30,NA,0.05823
E1371_2,0.00201,NA
E3954_268,NA,0.53614
E4681_280,0.56024,NA
E3807_73,0.14458,NA
E172_448,0.89759,NA
E311_331,0.66265,NA
E2197_476,0.95382,NA
E1966_237,NA,0.4739
E1106_395,NA,0.79116
E2478_32,NA,0.06225
E3488_385,0.77108,NA
E3656_28,NA,0.05422
E2672_145,NA,0.28916
E2062_144,NA,0.28715
E3781_388,0.77711,NA
E2352_81,NA,0.16064
E4489_435,NA,0.87149
E4849_257,0.51406,NA
E461_83,NA,0.16466
E482_444,NA,0.88956
E3105_211,NA,0.42169
E3238_205,NA,0.40964
E2157_333,0.66667,NA
E1064_209,0.41767,NA
E4068_242,0.48394,NA
E4436_176,NA,0.35141
E2647_401,NA,0.80321
E3137_442,0.88554,NA
E4316_368,0.73695,NA
E4083_41,0.08032,NA
E4878_456,0.91365,NA
E1076_273,NA,0.54618
E3634_338,NA,0.67671
E1036_257,NA,0.51406
E3518_114,0.22691,NA
E771_252,NA,0.50402
E3549_175,0.3494,NA
E4145_131,0.26104,NA
E445_223,NA,0.44578
E2988_494,0.98996,NA
E4301_465,NA,0.93173
E1676_316,NA,0.63253
E4464_135,NA,0.26908
E623_250,0.5,NA
E4977_363,0.72691,NA
E2013_256,0.51205,NA
E70_116,NA,0.23092
E1082_377,0.75502,NA
E2819_214,NA,0.42771
E4607_311,0.62249,NA
E2101_441,0.88353,NA
E2808_320,NA,0.64056
E2314_484,NA,0.96988
E4458_117,0.23293,NA
E3857_31,NA,0.06024
E226_373,0.74699,NA
E198_303,NA,0.60643
E1727_25,NA,0.04819
E335_32,NA,0.06225
E2987_499,1.0,NA
E2638_102,0.20281,NA
E3808_48,NA,0.09438
E4673_206,NA,0.41165
E2579_312,0.6245,NA
E1614_97,NA,0.19277
E4247_67,0.13253,NA
E666_253,0.50602,NA
E2256_128,NA,0.25502
E1883_418,0.83735,NA
E2140_87,NA,0.17269
E1170_254,0.50803,NA
E397_2,NA,0.00201
E4446_193,0.38554,NA
E3468_456,NA,0.91365
E1973_295,0.59036,NA
E4794_448,0.89759,NA
E4585_173,NA,0.34538
E2222_464,NA,0.92972
E3966_155,0.30924,NA
E2889_230,NA,0.45984
E3683_488,NA,0.97791
E85_439,NA,0.87952
E1302_209,0.41767,NA
E612_306,NA,0.61245
E1037_255,0.51004,NA
E3107_460,0.92169,NA
E3524_66,NA,0.13052
E3334_103,0.20482,NA
E1454_473,NA,0.94779
E4942_142,0.28313,NA
E4939_26,NA,0.0502
E1940_57,0.11245,NA
E2040_41,NA,0.08032
E3815_452,0.90562,NA
E1581_406,NA,0.81325
E494_356,0.71285,NA
E2873_372,0.74498,NA
E1385_497,NA,0.99598
E4811_338,0.67671,NA
E4287_342,NA,0.68474
E3566_106,NA,0.21084
E3133_262,0.5241,NA
E1618_180,NA,0.35944
E3189_471,0.94378,NA
E524_322,0.64458,NA
E1928_58,NA,0.11446
E4305_71,0.14056,NA
E4802_247,0.49398,NA
E1178_378,0.75703,NA
E112_478,NA,0.95783
E3170_55,NA,0.10843
E3862_209,NA,0.41767
E4096_392,0.78514,NA
E2643_15,NA,0.02811
E899_190,NA,0.37952
E2174_289,0.57831,NA
E3220_45,NA,0.08835
E4619_314,0.62851,NA
E1203_254,NA,0.50803
E29_382,NA,0.76506
E1979_355,NA,0.71084
E3412_372,NA,0.74498
E1635_331,0.66265,NA
E1271_169,0.33735,NA
E2727_254,NA,0.50803
E3965_288,NA,0.57631
E4714_148,NA,0.29518
E1839_387,NA,0.7751
E1423_394,0.78916,NA
E3307_161,NA,0.32129
E4739_462,NA,0.9257
E3797_336,NA,0.67269
E3463_448,NA,0.89759
E929_476,0.95382,NA
E3131_364,0.72892,NA
E937_465,NA,0.93173
E2557_8,NA,0.01406
E844_103,0.20482,NA
E2407_376,NA,0.75301
