,PseudoTime1,PseudoTime2
E3367_311,0.62249,NA
E4411_198,NA,0.39558
E932_65,NA,0.12851
E1224_403,NA,0.80723
E553_406,0.81325,NA
E441_237,NA,0.4739
E4432_485,NA,0.97189
E3411_19,NA,0.03614
E1066_171,0.34137,NA
E662_399,0.7992,NA
E4834_17,NA,0.03213
E3908_393,NA,0.78715
E303_294,NA,0.58835
E323_339,0.67871,NA
E1080_204,NA,0.40763
E3290_232,0.46386,NA
E4319_354,NA,0.70884
E3567_473,0.94779,NA
E3350_304,NA,0.60843
E103_102,0.20281,NA
E2768_143,0.28514,NA
E583_372,0.74498,NA
E1352_79,NA,0.15663
E1147_382,NA,0.76506
E2017_113,NA,0.2249
E3041_258,NA,0.51606
E91_425,NA,0.85141
E2567_219,0.43775,NA
E2165_167,NA,0.33333
E3704_246,NA,0.49197
E344_385,0.77108,NA
E1976_413,NA,0.82731
E1654_61,0.12048,NA
E748_346,NA,0.69277
E4495_405,NA,0.81124
E2594_195,NA,0.38956
E1769_357,NA,0.71486
E2752_151,NA,0.3012
E1318_499,1.0,NA
E1068_414,NA,0.82932
E1921_146,0.29116,NA
E3126_316,NA,0.63253
E4350_2,NA,0.00201
E90_332,NA,0.66466
E703_268,NA,0.53614
E1296_484,NA,0.96988
E3587_319,NA,0.63855
E2602_47,NA,0.09237
E3531_327,0.65462,NA
E1218_46,0.09036,NA
E2_386,0.77309,NA
E101_85,NA,0.16867
E2887_499,NA,1.0
E955_196,0.39157,NA
E916_172,NA,0.34337
E72_40,NA,0.07831
E4988_455,0.91165,NA
E1185_366,0.73293,NA
E2228_260,NA,0.52008
E1186_190,0.37952,NA
E4130_75,NA,0.14859
E777_183,NA,0.36546
E2199_18,0.03414,NA
E3783_130,NA,0.25904
E1169_328,0.65663,NA
E1127_415,0.83133,NA
E1071_45,NA,0.08835
E1130_407,NA,0.81526
E3186_204,0.40763,NA
E4837_420,0.84137,NA
E3638_425,NA,0.85141
E1308_217,0.43373,NA
E1420_415,NA,0.83133
E4157_386,0.77309,NA
E843_283,0.56627,NA
E3461_253,0.50602,NA
E523_261,NA,0.52209
E966_254,0.50803,NA
E4861_208,0.41566,NA
E3960_197,NA,0.39357
E4635_293,NA,0.58635
E1684_149,0.29719,NA
E2445_391,NA,0.78313
E2097_18,0.03414,NA
E4376_208,0.41566,NA
E3430_319,0.63855,NA
E3936_465,NA,0.93173
E3475_435,NA,0.87149
E1338_490,NA,0.98193
E2252_155,NA,0.30924
E1814_35,NA,0.06827
E2671_409,NA,0.81928
E55_321,NA,0.64257
E1940_365,NA,0.73092
E3048_452,0.90562,NA
E1757_384,NA,0.76908
E3786_332,0.66466,NA
E3549_53,0.10442,NA
E737_352,0.70482,NA
E518_170,0.33936,NA
E3136_152,0.30321,NA
E2703_430,NA,0.86145
E3552_85,NA,0.16867
E4225_498,NA,0.99799
E1992_220,NA,0.43976
E3289_486,NA,0.9739
E4949_3,0.00402,NA
E3627_31,NA,0.06024
E210_284,0.56827,NA
E1571_433,0.86747,NA
E373_219,0.43775,NA
E723_320,0.64056,NA
E1434_208,NA,0.41566
E3547_250,NA,0.5
E807_439,NA,0.87952
E786_176,NA,0.35141
E2465_183,0.36546,NA
E2398_47,0.09237,NA
E1529_322,0.64458,NA
E1675_122,NA,0.24297
E4124_94,0.18675,NA
E4153_471,0.94378,NA
E1436_484,NA,0.96988
E3499_22,0.04217,NA
E1872_334,0.66867,NA
E3003_75,0.14859,NA
E2435_33,0.06426,NA
E2745_404,0.80924,NA
E4707_44,0.08635,NA
E2506_357,NA,0.71486
E2362_363,0.72691,NA
E1010_110,NA,0.21888
E3436_281,0.56225,NA
E1607_8,NA,0.01406
E4534_318,NA,0.63655
E4331_236,0.47189,NA
E4445_87,NA,0.17269
E4212_197,NA,0.39357
E700_386,NA,0.77309
E2909_94,NA,0.18675
E1600_205,0.40964,NA
E1166_73,0.14458,NA
E587_241,0.48193,NA
E4878_135,0.26908,NA
E3408_254,NA,0.50803
E3806_488,NA,0.97791
E631_128,0.25502,NA
E260_312,NA,0.6245
E4870_498,0.99799,NA
E1256_85,0.16867,NA
E3091_482,0.96586,NA
E2580_58,NA,0.11446
E4337_142,0.28313,NA
E3100_73,NA,0.14458
E4796_475,0.95181,NA
E1977_53,0.10442,NA
E3334_442,NA,0.88554
E4356_373,NA,0.74699
E2783_217,0.43373,NA
E452_287,NA,0.5743
E1246_128,0.25502,NA
E2112_62,0.12249,NA
E491_499,NA,1.0
E4974_434,0.86948,NA
E3380_488,0.97791,NA
E3749_357,0.71486,NA
E4073_112,0.22289,NA
E3075_140,0.27912,NA
E1078_8,NA,0.01406
E1902_414,NA,0.82932
E4112_384,NA,0.76908
E3831_411,NA,0.82329
E2139_85,NA,0.16867
E3272_342,0.68474,NA
E3103_61,NA,0.12048
E1635_441,0.88353,NA
E1447_284,0.56827,NA
E1481_373,0.74699,NA
E521_74,0.14659,NA
E3224_189,NA,0.37751
E4460_98,NA,0.19478
E679_121,NA,0.24096
E36_17,NA,0.03213
E3818_315,0.63052,NA
E4566_329,0.65863,NA
E292_414,0.82932,NA
E2462_70,NA,0.13855
E4443_253,0.50602,NA
E3208_60,NA,0.11847
E529_8,0.01406,NA
E4582_310,NA,0.62048
E3878_208,NA,0.41566
E2947_103,NA,0.20482
E4637_487,NA,0.9759
E1302_50,NA,0.09839
E2944_61,NA,0.12048
E735_361,NA,0.72289
E1200_6,0.01004,NA
E2636_391,0.78313,NA
E2812_330,0.66064,NA
E1767_281,NA,0.56225
E838_144,0.28715,NA
E2320_230,NA,0.45984
E1545_325,NA,0.6506
E879_143,0.28514,NA
E4744_487,NA,0.9759
E4717_103,NA,0.20482
E3654_234,0.46787,NA
E3081_284,0.56827,NA
E3427_450,NA,0.90161
E3640_365,NA,0.73092
E3668_397,0.79518,NA
E360_181,0.36145,NA
E3738_429,NA,0.85944
E4684_295,NA,0.59036
E4119_224,0.44779,NA
E660_85,0.16867,NA
E4831_280,NA,0.56024
E2553_166,NA,0.33133
E3951_62,NA,0.12249
E4131_127,NA,0.25301
E3322_225,NA,0.4498
E3551_307,0.61446,NA
E194_159,NA,0.31727
E595_468,NA,0.93775
E1107_345,NA,0.69076
E3185_183,NA,0.36546
E1768_203,NA,0.40562
E2217_28,0.05422,NA
E3639_149,NA,0.29719
E912_9,0.01606,NA
E1419_397,NA,0.79518
E4142_127,0.25301,NA
E1028_200,NA,0.3996
E4981_436,0.87349,NA
E405_26,0.0502,NA
E2034_193,0.38554,NA
E3049_22,0.04217,NA
E1599_349,NA,0.6988
E18_149,0.29719,NA
E1339_351,NA,0.70281
E2233_175,0.3494,NA
E2237_124,NA,0.24699
E936_468,NA,0.93775
E2536_274,0.54819,NA
E1343_283,NA,0.56627
E4524_162,0.32329,NA
E1861_234,0.46787,NA
E1542_67,NA,0.13253
E881_431,0.86345,NA
E4597_299,NA,0.59839
E1805_139,0.27711,NA
E1203_359,NA,0.71888
