TF	target	importance
RSPO1	NR5A1	169.87357343526688
DKK1	DMRT1	166.48445799941672
FGF9	AMH	152.45786657399532
WT1pKTS	FOXL2	146.99875280276265
UGR	CBX2	138.99835640189934
DMRT1	DKK1	123.92864107408158
CBX2	UGR	123.76503779430877
SOX9	DKK1	123.16301082374059
AMH	DHH	122.51089926704178
AMH	SOX9	118.35671241660961
DHH	PGD2	108.58940903510097
AMH	FGF9	104.96224786372443
PGD2	SOX9	104.58686003829047
PGD2	FGF9	101.35704542190994
NR0B1	UGR	101.26687623763979
RSPO1	CTNNB1	100.39438134211322
AMH	PGD2	98.86037773824904
CTNNB1	WT1pKTS	96.79587936818811
DHH	AMH	96.64174296762195
DHH	FGF9	96.38098623513733
RSPO1	WNT4	95.40949568973159
SRY	UGR	94.29935279658187
WNT4	NR0B1	92.96752009713332
WT1pKTS	RSPO1	92.68503563869307
DMRT1	SRY	91.11370724473228
FGF9	NR0B1	90.7754972155625
CTNNB1	FOXL2	90.52509754101054
FGF9	PGD2	89.65576016944297
NR5A1	RSPO1	89.4637300724254
DKK1	UGR	89.28055634217097
FGF9	SOX9	88.96925072177041
NR0B1	WNT4	86.59640289869212
FOXL2	WT1pKTS	85.78111877464784
FOXL2	CTNNB1	85.40760363868063
WT1pKTS	CTNNB1	84.57269478445247
WNT4	UGR	79.58870174239588
SRY	DKK1	79.44627172334987
DMRT1	CBX2	79.18510621084563
SRY	DMRT1	78.22692692885886
RSPO1	FOXL2	77.63896351510371
CTNNB1	NR5A1	77.40568016575254
SOX9	PGD2	77.22447860741637
CTNNB1	WNT4	74.92243599929641
SOX9	FGF9	74.54792300784895
DKK1	SRY	74.52616212512002
WT1pKTS	NR5A1	72.74475139971021
PGD2	NR0B1	72.68366973809347
NR5A1	WT1pKTS	72.41084274379033
NR5A1	CBX2	72.15740517862847
WNT4	RSPO1	71.5451791304873
UGR	NR0B1	69.33355940649733
PGD2	DHH	69.15963951237948
FOXL2	SRY	69.07185924320046
FGF9	DHH	68.46794525791955
CBX2	DMRT1	68.41660414311396
PGD2	AMH	68.08894474990036
RSPO1	WT1pKTS	67.84337249113703
SRY	WT1pKTS	67.66178745239546
CBX2	NR5A1	66.02484711744613
NR0B1	DHH	64.98207841300268
DKK1	SOX9	64.96829320753774
DKK1	FGF9	63.50706204434664
NR5A1	FOXL2	62.59817141193601
SRY	FOXL2	61.9898138822265
CTNNB1	CBX2	61.92524123642448
NR0B1	FGF9	61.71609664445435
DKK1	CBX2	60.988582531660505
NR5A1	CTNNB1	60.88955223034205
DMRT1	UGR	60.88504444327198
SOX9	AMH	60.78836400195946
GATA4	WT1mKTS	60.74676841998328
DKK1	CTNNB1	60.31677451506867
AMH	NR0B1	59.516383086016546
NR5A1	NR0B1	59.47925722201761
CTNNB1	RSPO1	59.30775968238788
DKK1	WT1pKTS	58.74643232917869
DMRT1	WNT4	56.59025678329283
SOX9	DHH	56.45708336060837
DHH	NR0B1	55.44235485101547
SOX9	WNT4	54.309594791436105
WNT4	SOX9	54.25890057565278
AMH	DKK1	53.75793988469339
FOXL2	CBX2	53.71755378807551
SOX9	DMRT1	53.60254506371835
DHH	WNT4	53.275544126780986
UGR	SRY	53.10071172633419
DHH	SOX9	52.96472962620123
CTNNB1	DMRT1	52.25844134779817
WNT4	DMRT1	51.63920246153563
NR0B1	AMH	51.4288280019659
RSPO1	NR0B1	50.9610001091934
WNT4	FGF9	50.79569797500154
WNT4	CTNNB1	49.962054594703375
FOXL2	NR5A1	49.95758612215298
WT1mKTS	GATA4	49.46773881223559
NR0B1	NR5A1	49.057280272791665
DHH	DKK1	48.796210788835666
DKK1	FOXL2	48.74723070637232
FOXL2	RSPO1	48.74090460159436
FOXL2	DMRT1	48.458171648298624
FGF9	NR5A1	48.34848558006147
CTNNB1	DKK1	48.1917290788967
CBX2	DKK1	47.605160969044874
DKK1	PGD2	46.83494491782307
WNT4	NR5A1	45.76017647008824
DKK1	DHH	45.52388431332273
UGR	DKK1	45.1938558538968
RSPO1	CBX2	44.823333216113355
WT1pKTS	SRY	44.386564039282014
DMRT1	SOX9	44.24931310780734
WNT4	FOXL2	44.12918624317534
SOX9	NR0B1	44.0795412501482
CBX2	RSPO1	44.05838007413066
