,PseudoTime1,PseudoTime2
E2115_178,NA,0.35542
E2160_272,NA,0.54418
E561_84,0.16667,NA
E3555_498,0.99799,NA
E4898_201,NA,0.40161
E2510_468,0.93775,NA
E4965_371,NA,0.74297
E3594_42,NA,0.08233
E1383_129,0.25703,NA
E818_457,0.91566,NA
E2108_152,NA,0.30321
E2411_66,0.13052,NA
E3175_178,NA,0.35542
E3392_452,NA,0.90562
E2117_146,0.29116,NA
E2837_239,0.47791,NA
E1522_72,NA,0.14257
E2013_341,NA,0.68273
E977_383,NA,0.76707
E524_146,NA,0.29116
E1448_445,NA,0.89157
E2516_33,NA,0.06426
E4234_288,NA,0.57631
E4886_53,NA,0.10442
E3614_250,NA,0.5
E1374_169,NA,0.33735
E1531_106,0.21084,NA
E1181_1,0.0,NA
E3519_242,0.48394,NA
E4608_342,NA,0.68474
E173_26,0.0502,NA
E1907_256,0.51205,NA
E4320_105,NA,0.20884
E3952_276,0.55221,NA
E2172_125,NA,0.249
E4017_131,0.26104,NA
E2555_327,NA,0.65462
E2230_181,NA,0.36145
E3199_415,0.83133,NA
E2482_190,NA,0.37952
E783_31,0.06024,NA
E585_411,0.82329,NA
E3241_9,0.01606,NA
E2112_253,NA,0.50602
E304_369,NA,0.73896
E1483_71,NA,0.14056
E3036_356,NA,0.71285
E734_204,0.40763,NA
E1690_123,NA,0.24498
E138_197,0.39357,NA
E1787_387,0.7751,NA
E4560_58,NA,0.11446
E484_367,0.73494,NA
E4342_404,NA,0.80924
E2022_336,NA,0.67269
E4927_62,NA,0.12249
E2408_203,NA,0.40562
E1301_44,0.08635,NA
E1984_14,NA,0.0261
E1770_221,NA,0.44177
E350_105,NA,0.20884
E3666_334,0.66867,NA
E111_281,NA,0.56225
E4201_479,NA,0.95984
E286_157,NA,0.31325
E204_33,0.06426,NA
E676_477,NA,0.95582
E43_59,NA,0.11647
E4406_431,0.86345,NA
E1683_176,0.35141,NA
E2590_113,NA,0.2249
E2636_51,NA,0.1004
E3962_25,0.04819,NA
E695_21,NA,0.04016
E3789_256,NA,0.51205
E51_438,NA,0.87751
E1916_456,0.91365,NA
E186_64,NA,0.12651
E4732_144,0.28715,NA
E3143_291,0.58233,NA
E2696_352,0.70482,NA
E925_390,NA,0.78112
E3938_92,0.18273,NA
E2457_348,NA,0.69679
E2909_91,NA,0.18072
E1561_140,NA,0.27912
E3793_33,0.06426,NA
E95_16,0.03012,NA
E4098_378,NA,0.75703
E780_60,0.11847,NA
E4210_230,NA,0.45984
E109_250,NA,0.5
E4702_63,NA,0.1245
E831_373,0.74699,NA
E3441_461,NA,0.92369
E2331_442,NA,0.88554
E1874_381,NA,0.76305
E1721_60,NA,0.11847
E4064_217,NA,0.43373
E4964_486,NA,0.9739
E207_199,NA,0.39759
E773_34,NA,0.06627
E3295_454,0.90964,NA
E2199_17,NA,0.03213
E705_156,0.31124,NA
E716_223,0.44578,NA
E2139_252,NA,0.50402
E3639_376,0.75301,NA
E466_171,NA,0.34137
E340_383,0.76707,NA
E4343_78,0.15462,NA
E2500_426,0.85341,NA
E4660_321,NA,0.64257
E4856_493,NA,0.98795
E2072_410,NA,0.82129
E4904_303,0.60643,NA
E545_144,NA,0.28715
E3231_310,0.62048,NA
E1838_365,NA,0.73092
E2065_430,NA,0.86145
E2531_469,0.93976,NA
E1507_213,0.4257,NA
E4360_59,NA,0.11647
E720_80,0.15863,NA
E1168_452,0.90562,NA
E232_465,NA,0.93173
E2369_339,0.67871,NA
E3516_373,NA,0.74699
E84_96,0.19076,NA
E4720_135,NA,0.26908
E2480_62,NA,0.12249
E1064_465,NA,0.93173
E269_444,NA,0.88956
E3152_330,0.66064,NA
E3630_307,NA,0.61446
E3904_263,NA,0.5261
E3180_99,0.19679,NA
E3997_337,0.6747,NA
E3226_235,0.46988,NA
E3895_334,0.66867,NA
E4321_109,NA,0.21687
E4766_316,NA,0.63253
E53_374,0.749,NA
E252_76,NA,0.1506
E2053_421,NA,0.84337
E2858_383,NA,0.76707
E3977_14,NA,0.0261
E2239_418,NA,0.83735
E1737_8,NA,0.01406
E1019_277,NA,0.55422
E349_418,0.83735,NA
E4374_189,NA,0.37751
E4144_385,0.77108,NA
E1130_398,0.79719,NA
