,PseudoTime
E4097_622,0.7781954887218046
E821_454,0.5676691729323309
E3401_757,0.9473684210526315
E4138_3,0.002506265664160401
E1739_397,0.49624060150375937
E1889_101,0.12531328320802004
E572_110,0.13659147869674185
E2887_636,0.7957393483709273
E1329_476,0.5952380952380952
E4586_378,0.4724310776942356
E2126_65,0.08020050125313283
E2445_534,0.6679197994987469
E4046_694,0.868421052631579
E2229_717,0.8972431077694235
E4910_643,0.8045112781954887
E1574_3,0.002506265664160401
E3700_184,0.22932330827067668
E603_25,0.03007518796992481
E2902_704,0.8809523809523809
E3172_263,0.3283208020050125
E3076_262,0.32706766917293234
E3078_198,0.24686716791979949
E1596_250,0.31203007518796994
E3671_355,0.44360902255639095
E2163_17,0.020050125313283207
E645_551,0.6892230576441103
E3832_230,0.2869674185463659
E4824_779,0.974937343358396
E2931_727,0.9097744360902256
E1300_11,0.012531328320802004
E4943_793,0.9924812030075187
E2694_459,0.5739348370927319
E1196_585,0.731829573934837
E2888_397,0.49624060150375937
E633_389,0.48621553884711777
E4306_679,0.849624060150376
E4270_134,0.16666666666666666
E198_176,0.21929824561403508
E488_218,0.2719298245614035
E1203_181,0.22556390977443608
E4962_315,0.39348370927318294
E2519_599,0.7493734335839599
E2715_583,0.7293233082706767
E2610_529,0.6616541353383458
E429_232,0.2894736842105263
E2352_238,0.29699248120300753
E3501_79,0.09774436090225563
E397_739,0.924812030075188
E4098_789,0.9874686716791979
E3775_729,0.9122807017543859
E482_792,0.9912280701754386
E4739_764,0.956140350877193
E1195_313,0.39097744360902253
E2933_578,0.7230576441102757
E2059_130,0.16165413533834586
E3009_328,0.40977443609022557
E2311_397,0.49624060150375937
E1809_157,0.19548872180451127
E4808_484,0.6052631578947368
E2065_420,0.525062656641604
E4763_520,0.650375939849624
E590_356,0.4448621553884712
E434_707,0.8847117794486216
E2303_271,0.3383458646616541
E4540_595,0.7443609022556391
E4554_58,0.07142857142857142
E2096_396,0.4949874686716792
E4186_34,0.041353383458646614
E1488_783,0.9799498746867168
E2756_589,0.7368421052631579
E592_330,0.41228070175438597
E277_750,0.9385964912280702
E352_762,0.9536340852130326
E1002_14,0.016290726817042606
E1486_4,0.0037593984962406013
E2063_167,0.20802005012531327
E1168_796,0.9962406015037594
E118_300,0.37468671679197996
E2592_498,0.6228070175438597
E3068_298,0.37218045112781956
E1083_699,0.87468671679198
E3728_404,0.5050125313283208
E2701_712,0.8909774436090225
E3026_521,0.6516290726817042
E3341_365,0.45614035087719296
E246_789,0.9874686716791979
E2792_141,0.17543859649122806
E2050_110,0.13659147869674185
E2601_448,0.5601503759398496
E2966_151,0.18796992481203006
E2172_508,0.6353383458646616
E4137_636,0.7957393483709273
E2917_593,0.7418546365914787
E1136_391,0.48872180451127817
E2137_247,0.3082706766917293
E109_244,0.30451127819548873
E2368_360,0.449874686716792
E2209_613,0.7669172932330827
E4011_354,0.4423558897243108
E2355_299,0.37343358395989973
E3806_410,0.5125313283208021
E2652_732,0.9160401002506265
E2726_781,0.9774436090225563
E4387_296,0.36967418546365916
E4298_493,0.6165413533834586
E567_34,0.041353383458646614
E897_123,0.15288220551378445
E1133_532,0.6654135338345865
E3891_5,0.005012531328320802
E265_662,0.8283208020050126
E809_657,0.8220551378446115
E744_10,0.011278195488721804
E4392_330,0.41228070175438597
E220_571,0.7142857142857143
E4872_485,0.606516290726817
E1579_675,0.8446115288220551
E1863_195,0.24310776942355888
E4656_612,0.7656641604010025
E2277_534,0.6679197994987469
E2596_591,0.7393483709273183
E271_34,0.041353383458646614
E1058_758,0.9486215538847118
E1184_20,0.023809523809523808
E3537_319,0.39849624060150374
E389_3,0.002506265664160401
E149_207,0.2581453634085213
E2531_735,0.9197994987468672
E3505_650,0.8132832080200502
E4159_84,0.10401002506265664
E4442_769,0.9624060150375939
E3905_316,0.39473684210526316
E4207_488,0.6102756892230576
E4813_312,0.38972431077694236
E1603_505,0.631578947368421
E4598_701,0.8771929824561403
E4602_406,0.5075187969924813
E4423_680,0.8508771929824561
E1835_653,0.8170426065162907
E435_602,0.7531328320802005
E893_89,0.11027568922305764
E3750_472,0.5902255639097744
E3477_673,0.8421052631578947
E4060_326,0.40726817042606517
E3259_96,0.11904761904761904
E3915_419,0.5238095238095238
E1128_629,0.7869674185463659
E3316_794,0.993734335839599
E376_712,0.8909774436090225
E4157_792,0.9912280701754386
E2903_153,0.19047619047619047
E534_695,0.8696741854636592
E341_707,0.8847117794486216
E793_9,0.010025062656641603
E1025_125,0.15538847117794485
E3211_212,0.2644110275689223
E3807_632,0.7907268170426065
E2982_391,0.48872180451127817
E3157_675,0.8446115288220551
E983_596,0.7456140350877193
E4481_476,0.5952380952380952
E2071_199,0.24812030075187969
E1014_787,0.9849624060150376
E4309_787,0.9849624060150376
E3918_447,0.5588972431077694
E3752_392,0.4899749373433584
E3674_426,0.5325814536340853
E86_69,0.08521303258145363
E2166_1,0.0
E3665_196,0.24436090225563908
E4038_369,0.46115288220551376
E1018_116,0.14411027568922305
E461_93,0.11528822055137844
E3626_177,0.22055137844611528
E291_530,0.6629072681704261
E4421_188,0.23433583959899748
E2456_602,0.7531328320802005
E4468_351,0.43859649122807015
E2667_601,0.7518796992481203
E113_670,0.8383458646616542
E3433_242,0.30200501253132833
E3625_670,0.8383458646616542
E4054_610,0.7631578947368421
E114_282,0.35213032581453635
E3643_325,0.40601503759398494
E1875_711,0.8897243107769424
E1407_162,0.20175438596491227
E4278_626,0.7832080200501254
E1008_601,0.7518796992481203
E4326_685,0.8571428571428571
E1968_749,0.9373433583959899
E2433_147,0.18295739348370926
E796_751,0.9398496240601504
E3112_565,0.706766917293233
E2417_66,0.08145363408521303
E3023_460,0.575187969924812
E4209_497,0.6215538847117794
E4353_658,0.8233082706766918
E2042_641,0.8020050125313283
E4290_479,0.5989974937343359
E1418_629,0.7869674185463659
E1084_459,0.5739348370927319
E3264_242,0.30200501253132833
E2673_422,0.5275689223057645
E591_380,0.474937343358396
E3261_24,0.02882205513784461
E4789_199,0.24812030075187969
E4339_586,0.7330827067669173
E4492_113,0.14035087719298245
E3706_142,0.17669172932330826
E42_618,0.7731829573934837
E2338_333,0.41604010025062654
E991_513,0.6416040100250626
E2521_176,0.21929824561403508
E988_732,0.9160401002506265
E3260_665,0.8320802005012531
E1272_413,0.5162907268170426
E182_488,0.6102756892230576
E2458_228,0.2844611528822055
E1278_71,0.08771929824561403
E857_610,0.7631578947368421
E513_540,0.6754385964912281
E1519_327,0.40852130325814534
E2263_317,0.39598997493734334
E3510_459,0.5739348370927319
E1441_793,0.9924812030075187
E3326_329,0.41102756892230574
E1371_453,0.5664160401002506
E2543_276,0.34461152882205515
E1100_760,0.9511278195488722
E4760_431,0.5388471177944862
E1964_587,0.7343358395989975
E1929_572,0.7155388471177945
E2049_403,0.5037593984962406
E1048_48,0.05889724310776942
E4522_575,0.7192982456140351
