	Cebpa	EgrNab	Eklf	Fli1	Fog1	Gata1	Gata2	Gfi1	Pu1	Scl	cJun
E959_73	2.442809364380612	0.029494343861557394	0.04345514883146909	0.07673757053290205	0.009741582142834136	1.4388096000684945	1.2800543681690746	1.9309099891180967	0.4191733773642316	0.06633237028735585	0.07389213788203967
E861_670	0.0286707806672584	0.009662797962908072	0.01465513572555639	2.1675797828383843	1.8742159634089268	2.268624081591873	0.004168217926476309	0.03303695211637739	0.005769471434468186	2.4831635651082977	0.014732438113203027
E853_203	2.915197218343583	0.05611254039522152	0.009474571537167856	0.006592795425447218	0.014778593292149441	0.035635926417492664	0.0004051533931655808	2.554764582684669	2.0278126888269923	0.02485958540539725	0.004895247170658659
E812_535	1.4014877096554963	0.010110513522190818	0.018269270137070758	0.014458355266245662	0.06195693568778483	0.007772507927661347	0.013529083496887851	2.0894246977233486	2.6531672014440115	0.11526055097416064	0.00926984230512879
E1720_106	1.5998452126664495	0.028520399973693038	0.02294805920100798	0.03313623198406891	0.04238399248518358	1.809958953309936	1.9356739211169416	2.470177826178029	0.06023834825635298	0.011098742585494507	0.22262705208233569
E82_290	1.5839432843168235	0.0371911709020575	0.0009558580723259356	0.012677952274993812	0.002207723047680074	0.012286372560877985	0.011258748060461616	2.5475454585458364	2.0860775725165044	0.0048473511217873395	0.027132613119282167
E751_88	0.3689943880801495	1.1570563875905828	0.07012661520788979	0.036366995677877	0.005139490810881185	0.000512818832075677	0.029156655917807625	0.4264016728536877	2.155996711386627	0.024387754999225943	1.8012183066091316
E1966_604	2.430743783686417	0.01523841807855351	0.007317095791169827	0.0011110918234712168	0.15561026017671334	0.011589973065123068	0.00955784467784482	2.2548113667728167	2.7987233541508747	0.006646683531232338	0.07183901581907719
E507_706	0.004351773830498096	0.0010372755742965485	1.836302935382016	0.001561662985980676	1.9859626790453169	2.063950671249439	0.0035970146736864633	0.0038215523248874674	0.0007947289182122688	2.681154571797632	0.011792763907653818
E509_376	2.1006727689663167	0.1170968694284112	0.03532857223806825	0.1024193031178332	0.012539686446145207	0.0016432708455230644	0.09110821618314913	3.1151494409084064	1.6600198705896063	0.005861483419083823	0.052048808066880836
E1501_515	2.4062450709900443	0.0518164967401217	0.0064516518197901725	8.892332079337892e-05	0.06198712287115565	0.2130295983802402	0.08721581931867739	2.2551164976507194	2.2476622156072086	0.003124380156987256	0.07604299484416277
E1784_214	3.0128180684950707	0.10661462987226547	0.015927523019329613	0.01123641921031555	0.011553309415642586	0.012248334796948715	0.00878167573413562	1.517458163320924	2.957555457135864	0.00012924661393719615	0.0445234685106152
E1097_698	2.5194305188879067	0.0180376086995102	0.0018194241626193328	0.009960577981348018	0.0043529393816363	0.01792730792171095	0.0480350964333604	2.108481798985105	1.7276038820055375	0.001669325590244984	0.00021406521336291625
E798_304	2.1592355897136932	0.0356768855226198	0.0052974440638387755	0.0023898565510229327	0.00713274527866392	0.0012155561539894414	0.07228577449620753	2.628599573860233	1.398509139086447	0.05210382309913738	0.0726811493783941
E1278_471	0.030180191730522145	0.0027077632467445213	1.912127013047524	0.007751103133783062	2.093642583540552	2.461716114780925	0.054927190116666205	0.004253244324772854	0.0014516873981705591	2.5378226530191763	0.009998564317260546
E1167_36	0.9873480592193612	0.002011622474268381	0.007895469038651383	0.009612373315093962	0.012759594227293744	0.06421668808271347	0.06441920150126035	0.8741457229786503	0.9837553179266336	0.0009876861276928884	1.6611693179798142
E436_241	1.4846999687223492	0.003229504288656836	0.005865453485255473	0.02662273488247641	5.259663008880971e-05	0.007358004499456755	0.0005599680497036814	2.0879100348827357	1.8707703525178097	0.015197112732962587	0.015781692240133663
E76_261	2.312896087187576	0.0009016263580515807	0.004097325822996567	0.023941269401140487	0.003550161885907671	0.029691481459689632	0.05711653248855605	2.10464691854615	1.8311306860097671	0.003421189932773061	0.017131277609881673
E1325_467	0.0011062133191462188	0.0041575536263874745	2.0947295486097954	0.02580430109847741	1.7926568326504988	2.059923087578742	0.01645872739133455	0.003434558086471042	0.023685759752020343	1.8177319051514864	0.01416766607361463
E1291_475	1.958784228936281	0.01725063618000179	0.01983425848395081	0.0003932708458010753	0.0020072594885328678	0.003626621218463531	0.029458906246626	2.0411007335775646	2.013242458612553	0.013581531170987649	0.011528228289610242
E211_464	2.5253146070664902	0.033959154578194845	0.006486104586517082	0.007333498056233735	0.0324244029499676	0.02319727449997924	0.02748396172085977	1.755866756035432	1.9610635516291024	0.0004969149649272016	0.05188620170384571
E171_260	1.8422559200354889	0.007808971765632231	0.07114893808142299	0.0019073665806521914	0.0289425652180201	0.0021132465919455764	0.003663155914719908	2.4127297847570066	1.9799730538683016	0.035757610500063416	0.017239980773264024
E817_718	0.0022606446687424963	0.03594868680339965	0.004857569603053422	1.8984053794144269	2.1746297262741403	2.2403877352781154	0.0002217492257269333	0.04900378496960129	0.0019069285340169821	2.666960026869416	0.04541742603257768
E323_530	1.6521941242307712	0.04254309785817036	0.0004015850593688439	0.0081943884772301	0.02756075012868232	0.005760008580966888	0.02573622585452012	1.845506350853936	2.28974800907641	0.005196863725920074	0.003481210873976629
E137_606	2.254741954178105	0.01157712698867949	0.000793530471796885	0.02141477812283477	0.00047594261817200233	0.0052328887478409036	0.023222052627009958	2.4585506345691983	1.4867373853203087	0.03261981250271147	0.0037503622057752212
E872_288	0.004066518513197065	0.03441868448223448	0.0041086719737461145	2.33040598750573	2.121802707111279	2.4419174398310184	0.0044842926625295685	1.0533009560443922	0.003451973620015877	2.371158977159808	0.0014528738233383664
E1548_335	0.005164161861796704	2.3126136575585274	0.0093658970225667	0.0035311621514127717	0.0016275972635748054	0.003221757589143415	0.014322756156035866	0.013891235421303235	3.1779642479388044	0.02136735542313651	1.5194527878905502
E1136_737	2.3634305684162547	0.11028529259150767	0.0010025010384078136	0.0001934680986193935	0.0070161344935119685	0.0038376910240524383	0.02255590999651896	1.9632523456649769	2.5297483649968644	0.010852113365265672	0.01168552544848291
E1532_66	2.5028556489820817	0.0011859231828763234	0.0005069853755148776	0.02389163798640316	0.04259037174449468	0.982459922344658	0.9480859470521572	2.2351823434548006	0.635991119680032	0.01802971010671598	0.6234639592975244
E1142_141	1.9912148349562688	0.028381164427578383	0.017072451422751732	0.09226587724480118	0.00775665610885696	0.0007998361967232956	0.011631543580004594	2.020821136685652	2.0800873754751223	0.000392270592381552	0.2067692825419051
E1994_618	1.7456894126617042	0.05998315525889957	0.02200678577063425	0.0030181261531112523	0.01629960516439625	0.002388762575515752	0.0023323904942359392	1.9765623101860887	1.7224946676454556	0.004489962538427838	0.22483052225351025
E1866_608	0.00030944631905100405	2.5087737524132336	0.05580686375041432	0.06590883511483846	0.01858215839514373	0.011251369328131285	0.005471405744314463	0.01018875096879183	2.1946069290810253	0.004495786976608186	2.8706552107090686
E792_61	1.3855993692039388	0.0010945477552168695	0.007359536527887005	0.017565283317573246	0.014858828867326913	1.7424336839662813	1.5506406903039374	1.4262052014669806	0.5952424580336755	0.0005558547070264306	0.08538372325043428
E1984_208	2.2276383081636904	0.006492496590812401	0.01105021182765572	0.04441019011963157	0.012957014578356121	0.007375246369862202	0.055717482492990265	2.900629229413106	2.4741701237386557	0.018336166233275417	0.001673323156927517
E665_128	2.1970095210500995	0.024746141779683963	0.08909380750424352	0.006221590464093596	0.0017788601935787626	0.01080102523168484	0.003511339175326894	1.8791421057014537	1.8095311669418288	0.003774142054311661	0.030745985481032724
