	Dbx1	Dbx2	Irx3	Nkx22	Nkx61	Nkx62	Olig2	Pax6
E1246_208	0.02807234340632711	0.0170336325388951	0.007163977154477834	2.0712618796083992	1.923158517268668	0.09151520205077043	0.018397511929383503	0.025108126366124903
E466_105	0.03515992996178624	0.01137633940951005	0.076024050692345	1.3790327078845823	2.355523324344976	0.0646598706075431	0.012430780785774042	0.0011802445707132965
E1821_306	0.10997053864326672	0.018130339520935644	0.1431414259152106	2.03951507207199	2.5584364437547618	0.017207764465403612	0.003048699765221465	0.033933814934277017
E666_456	1.5853754277231034	1.6173787343984858	2.196874179913943	0.008954241476884442	0.003651879637617743	0.020895686603705933	0.01730567491922146	2.157616002717517
E205_63	0.2879052229760051	0.008640969419940452	1.1219644220649885	0.13486944798918926	2.522512714723903	0.06332845160842715	1.9052965550861785	1.5327429408715847
E1383_168	0.00486820214524495	0.09914031058093016	1.6737452816542806	0.015582233209501252	2.1780322145995505	0.005652981393865494	0.06119683624601468	2.1063707273552463
E885_193	0.014583996536025544	1.9213878553368533	2.209496103499896	0.007778162415260686	0.14822379010812414	2.274844239716556	0.01377901089707638	2.054933950118942
E1201_15	1.4399694258057734	0.8179361093193049	0.9550366820896106	0.5643442625770767	0.7180872575369933	0.5454909085243276	0.9006879050847839	1.2620354902254804
E833_10	0.7514061607977233	0.7360400307161122	0.9195949290958646	0.8196030327701932	1.0153153445870615	0.8774399679378139	0.4898704286004778	0.8750504185019641
E1148_80	1.0034498590739047	0.5191480164946191	1.8259297423804028	1.0170289289624823	1.2528615932091782	0.0164649217523525	0.7629859998818264	1.5956541761588805
E1625_395	0.0006372029355361527	0.00536200932417238	2.055816587937624	0.009979365096244705	1.7133707382118193	0.02408686530921989	0.2722171867172435	1.9957967600683924
E1212_191	0.009603261056127166	0.0066531512419146545	1.6050286889679806	0.07693759784781873	1.919524523423048	0.017201537970337414	0.5230773313102364	1.9145399484624643
E451_493	0.023104903470690275	0.016795106262702312	2.2768005123781685	0.020060534254257856	1.8759663337366888	0.04461115249955165	0.029837077332970068	1.6428754074098424
E470_123	0.014586701972430375	0.0409555172501024	1.8629040017458505	0.03582359484681822	1.9562683870185693	0.0008209580603721103	0.033688441873847015	1.6509316121843731
E589_35	1.3931968951995235	0.2664130634975703	0.6346331787865432	1.0388542676467738	2.615435084220427	0.5464312458150984	0.2293275197280754	2.0225189911239374
E663_11	0.16963262818495947	0.2978142093822212	0.5975155127246269	1.1686554320262068	1.4681009833832	0.5339620987970364	0.9841588828529004	0.8691442262222591
E274_497	0.01238272000487166	0.001452110156486745	0.04378330441520793	0.00918817378849635	1.7264830094647898	0.0077989452688951655	1.9675818933510951	1.778009637695632
E610_287	0.0014741933564681492	0.00230887466870186	0.010693312164994893	0.001959932762930651	2.3969616559355083	0.004648952947412586	1.7441351169489991	2.033055255573919
E245_279	0.014274139598031732	0.011902620790327188	0.05536004897155725	0.005811636140748009	2.524392323130144	0.04216533487670994	1.8070866088030484	2.805481349118708
E203_133	0.24995284650390825	0.02788061678490892	0.23933646163153985	0.014083723493555543	1.5173777811017497	0.2518592089141233	2.3156987293326963	2.597957541065267
E293_116	0.2240331363609664	0.09551372647123804	0.31040814030099523	0.535607587476001	1.8861599353929084	0.5411981823800658	1.7199777581904152	1.5683740971009026
E482_423	0.013635034356689836	0.003938011893767007	0.021079934156032515	2.3136288655994663	1.7129161219269389	0.011073408915656323	0.0697882920133986	0.00939244151327286
E1223_344	0.037508882436830426	0.0234372731811776	0.018272031122613733	2.389898897848214	1.5432335797788763	0.00839094901984198	0.02504669810548169	0.004137235346802434
E403_265	0.013664869967720794	0.07832420687017105	1.8839639606989524	0.008284690312831737	1.7625516097711378	0.1094465277139948	0.687793346498318	2.3458868761394505
E881_143	0.00706168050956625	0.0025387992983354106	0.005966684887868336	0.04572970718831509	2.6872849564144907	0.010908395253019568	2.5132128972405092	2.239040536187868
E63_292	0.024022407943300225	0.031455380597442184	0.002040311521232345	2.5814170553443123	2.4970643427450923	0.02240098667349076	0.015866575645914482	0.2018028041163359
E366_332	0.0180896644991436	0.027032824172619367	0.013367171623006937	2.657388190368004	2.2534565347331097	0.010129502980243982	0.0012841543093468331	0.0740452782195555
E1616_338	0.025523545305833145	0.015517215878568687	0.021886885626030275	2.105184795525889	2.2061679867220008	0.13167764052724926	0.010659750367799816	0.03079108953256132
E489_243	0.03293838654999471	0.02236505510672512	0.06481242666755062	0.04325258406337324	2.101778123948629	0.010449107751402228	1.8282447860624	2.327645226675438
E1184_43	0.14160928595560507	0.05274221657856597	0.4176635108187354	0.2061724136739124	1.6725212572686792	0.2886381470625301	1.4586759457353042	2.1088555548815773
E215_268	0.002479930795530023	0.01539275227356439	0.04758248460725667	2.510002681689296	1.9487088829101624	0.02269032560558825	0.0015363296269256654	0.007107698048938642
E452_289	0.014117153001295141	0.015078344403962482	0.0005567081791697762	0.11620510008287516	2.0607438793709054	0.07100817100368274	2.5871771900574605	2.247137578739514
E1378_205	0.04062489415794074	0.02733666805053327	1.125061317252494	0.3513743785795931	2.714889282700978	0.01078484449642141	1.4249371045695127	1.4017321942260117
E1645_172	0.16388388987076855	0.004949749482668026	0.0003728631720947111	0.0014517175527460169	2.0610432545006145	0.1353214780949698	1.9268558057764824	1.9061428239658376
E1524_245	0.010995644890334274	0.008282694616067265	0.004927441044005125	2.2206140089931665	2.3426885154501917	0.016813543829499768	0.029506684429351882	0.061568195715992535
E540_294	0.01537006634887312	0.01304637844303819	2.4594419626120145	0.06094571618488324	2.3657202948948592	0.0005283295930475062	0.008941792663517033	1.657713451715333
E798_402	0.001297154139905284	0.02075460071052844	1.7570655084528894	0.08868014925805899	1.937888549839454	0.005404260940778437	0.17733926829834906	1.9842648290354952
E1460_385	0.0029766285680379377	0.08860712990236999	0.009178868690852444	1.5458921531257572	2.212913374005157	0.015159812414270226	0.0015301345224815561	0.007497032903380306
E1130_110	0.6456119918365213	0.15565607557425926	0.17236064890409478	0.06628101041716272	1.5212265314499285	0.21599099446259665	1.7689882481660546	2.4168339435832094
E1362_302	0.006581171317148225	0.019617720123597183	0.18312760655055185	0.0010127857817633806	2.0535397894405887	0.007151408377259042	2.4763979443204445	1.8874668652213369
E1630_469	0.010163564173478622	0.12615943900821258	0.009389228392045104	0.06807343577010626	2.4631588248882443	0.01088952744277432	2.3606186047512754	2.0813969843558286
E1708_65	0.0109471838401116	0.053837523286132664	1.0872613083369025	0.2423811024230037	2.0264213307976786	0.0063364147179386324	0.6095123537455569	1.3070481184053555
E783_171	0.021426519559230424	0.039173799618131486	0.009202686492856908	0.010229214243382244	2.1502487035900257	0.0070483036306802065	2.352871046238211	1.5421073301794357
E1743_76	1.943194819510538	1.1809457453678789	1.2547341079323528	0.005975332363231936	0.09973003579121932	0.3226542930489525	0.7845635993327966	1.8848641726866115
E1713_122	1.0691116449518423	0.12044372484280726	0.04955530587079279	0.671826795431706	1.5844107971513233	0.026588492359910173	1.0219589516286376	1.1935732909460104
E1668_206	0.00010218258984251396	0.03172396599278105	0.010203901570913464	1.9236030364811287	2.0457323622589225	0.0019498757304747293	0.0929707096364298	0.022156568310863663
E1530_261	0.005690124851880099	0.0706967800518978	2.4749871005193875	0.012266435523508628	1.822771266085064	0.018290511422411733	0.05962380354638928	1.7705078432348964
E922_285	0.008482405255876919	0.0282247699237405	0.017440392218427067	0.017540121235278105	1.9080426760838407	0.04734379418451473	2.363761581390656	2.018817236532562
E751_47	0.2475456215787333	0.17424612352195842	0.4902957316980362	0.7270792728546418	1.8867489545276923	0.577426620427134	2.1524138108345303	1.9718446236334668
E594_101	0.6476326521111482	0.02291268694802273	0.05444460064118811	0.823970744380658	1.8692803440514767	0.006760802655246184	1.1948780302736697	2.334931154289282
E1915_477	0.048598473739779116	0.009558911348515909	0.014310442904938213	2.641817952485204	2.09673696125198	0.12976020333099333	0.0029249463340354953	0.0254038473639008
E776_290	0.02827317384461515	0.002643891305302705	0.0093155373860621	0.011161532983965123	1.5783832724091242	0.0553005404228681	2.058243206937434	2.1772880272789554
E782_386	0.0005244226149969318	0.005700029195832118	0.04580681118812782	0.01990931249022149	1.4620264104498888	0.004544856269648186	2.1074687314938667	1.9702432110328882
E199_361	0.004380986659766948	0.01125940660902846	2.627801451885585	0.007027222378940928	3.0531966835050537	0.0009513058954787476	0.02168969606905224	1.7315956349362098
E1358_76	0.8225644118847313	0.3057987475390799	0.3763856076495582	2.3963966784670863	2.1299826246675653	0.7525965832492967	0.0738444818602256	0.39781362247109703
E1517_407	0.011249847475035006	0.02890138404958785	0.017220924140820937	2.50795420700084	2.6232062159905016	0.012037258232814362	0.015909567267168037	0.00591445569316913
E931_318	0.02140810236846449	0.011535718849882729	2.3879901138046167	0.013332063301991257	2.1190416281989144	0.010867371923931423	0.0253896953958525	2.3404397219273347
E611_108	1.1154987677029249	0.023873852409418368	0.07897718285111434	1.1594043968281953	2.029381065992762	0.14907337989823646	0.7031990534110439	0.6365521263352194
E561_214	0.04401123962690931	0.019777351940501304	3.0748127662474065	0.106577421439469	2.2973400627823044	0.025933326471866903	0.005443333631255239	2.4029600727251013
E479_215	0.048902700394159816	0.0845553554257602	0.02460756107349811	1.7255336890001174	2.502250100608177	0.010898656802612913	0.0016015272400073364	0.008764513844643182
