TF	target	importance
Irx3	Olig2	428.3296266307605
Pax6	Nkx22	420.1007571544052
Olig2	Irx3	416.9794132324219
Nkx22	Pax6	354.4117344872035
Nkx61	Dbx2	260.7406716539721
Dbx2	Nkx62	260.6418181954313
Dbx2	Dbx1	260.5338952221358
Nkx61	Nkx62	260.0530055351236
Pax6	Olig2	246.3485287101951
Dbx1	Nkx62	204.53978965141155
Nkx22	Olig2	199.73587782775093
Dbx2	Nkx61	195.17574361355418
Nkx22	Irx3	176.1698621098179
Pax6	Irx3	172.28309036455198
Nkx61	Dbx1	165.5139555089546
Nkx62	Dbx1	162.08962888673892
Nkx62	Dbx2	131.11211511099512
Dbx1	Dbx2	124.20433060831998
Nkx62	Nkx61	103.43214754663076
Olig2	Nkx22	100.84742817300535
Olig2	Pax6	99.28710381171285
Dbx1	Nkx61	98.47559389963689
Irx3	Pax6	84.76982836413437
Irx3	Nkx22	75.46218747940414
Irx3	Nkx62	62.60776790010958
Dbx2	Irx3	60.65418131471797
Nkx61	Irx3	51.820890116567845
Irx3	Dbx1	45.3707864471081
Irx3	Dbx2	43.085647683208904
Dbx2	Olig2	38.13348605768724
Irx3	Nkx61	35.681145201091894
Nkx22	Nkx62	35.39491657086157
Olig2	Nkx62	34.68374347101038
Dbx1	Irx3	28.139252375290308
Olig2	Dbx1	27.38035912078494
Pax6	Nkx62	27.078958676052036
Olig2	Dbx2	25.874848985811177
Nkx22	Dbx1	25.849641622356444
Nkx62	Irx3	23.953310486632
Pax6	Dbx1	23.26173319192119
Nkx61	Olig2	22.856538883945436
Dbx1	Olig2	21.146658737510204
Olig2	Nkx61	20.07057714293261
Nkx22	Dbx2	19.136256602554624
Nkx62	Olig2	17.449283152150556
Pax6	Nkx61	17.256005860466974
Nkx22	Nkx61	16.90878673568658
Dbx2	Pax6	15.999843551161094
Dbx2	Nkx22	14.813700635189782
Pax6	Dbx2	12.846129355138215
Nkx61	Nkx22	12.392232976037349
Nkx61	Pax6	11.05950798056523
Dbx1	Nkx22	10.714201734157209
Nkx62	Nkx22	9.669491847800966
Nkx62	Pax6	8.199401508265494
Dbx1	Pax6	7.272580296957504
