,PseudoTime1,PseudoTime2
E3870_76,0.1506,NA
E653_67,0.13253,NA
E12_315,NA,0.63052
E3981_151,0.3012,NA
E2939_389,NA,0.77912
E889_436,0.87349,NA
E551_152,0.30321,NA
E4122_437,NA,0.8755
E633_366,NA,0.73293
E2117_243,0.48594,NA
E3959_487,0.9759,NA
E1572_52,0.10241,NA
E3097_73,0.14458,NA
E3844_20,NA,0.03815
E3911_121,NA,0.24096
E2536_387,NA,0.7751
E2033_159,NA,0.31727
E4161_409,NA,0.81928
E3414_45,0.08835,NA
E2241_412,NA,0.8253
E1210_83,NA,0.16466
E3430_381,0.76305,NA
E512_149,NA,0.29719
E508_409,NA,0.81928
E4202_390,NA,0.78112
E4882_341,0.68273,NA
E1080_33,NA,0.06426
E1708_52,0.10241,NA
E621_130,0.25904,NA
E3553_305,0.61044,NA
E1295_291,0.58233,NA
E220_344,0.68876,NA
E2742_206,0.41165,NA
E3996_356,0.71285,NA
E2873_172,0.34337,NA
E3922_116,0.23092,NA
E3835_343,0.68675,NA
E1771_155,NA,0.30924
E3637_90,0.17871,NA
E4881_165,NA,0.32932
E129_176,NA,0.35141
E3497_31,0.06024,NA
E771_434,0.86948,NA
E4527_458,NA,0.91767
E1026_247,0.49398,NA
E1015_373,0.74699,NA
E2425_483,NA,0.96787
E1171_399,0.7992,NA
E3600_291,NA,0.58233
E2130_466,NA,0.93373
E3624_44,NA,0.08635
E1736_88,0.1747,NA
E2895_302,0.60442,NA
E2105_262,NA,0.5241
E3690_422,0.84538,NA
E1569_420,0.84137,NA
E1298_295,NA,0.59036
E3207_171,NA,0.34137
E3530_358,NA,0.71687
E2976_308,NA,0.61647
E3219_76,0.1506,NA
E4473_229,0.45783,NA
E265_458,NA,0.91767
E2575_377,NA,0.75502
E1255_100,NA,0.1988
E622_159,NA,0.31727
E2467_455,NA,0.91165
E3061_363,0.72691,NA
E3523_493,NA,0.98795
E263_367,0.73494,NA
E2876_328,NA,0.65663
E1573_497,0.99598,NA
E1544_212,0.42369,NA
E4905_198,0.39558,NA
E3476_9,NA,0.01606
E2217_436,0.87349,NA
E3797_357,0.71486,NA
E1693_84,NA,0.16667
E647_418,0.83735,NA
E2019_244,0.48795,NA
E3485_309,NA,0.61847
E1025_334,0.66867,NA
E1467_193,0.38554,NA
E763_308,0.61647,NA
E796_360,NA,0.72088
E714_374,NA,0.749
E3047_93,0.18474,NA
E673_55,NA,0.10843
E1818_5,0.00803,NA
E532_142,0.28313,NA
E666_101,NA,0.2008
E3742_99,0.19679,NA
E2867_245,NA,0.48996
E1777_199,0.39759,NA
E2783_395,NA,0.79116
E4211_155,NA,0.30924
E362_256,0.51205,NA
E1605_49,0.09639,NA
E4708_371,0.74297,NA
E3954_492,NA,0.98594
E4027_321,NA,0.64257
E4262_485,0.97189,NA
E3408_18,NA,0.03414
E636_347,NA,0.69478
E436_269,NA,0.53815
E2826_306,NA,0.61245
E3188_50,NA,0.09839
E2046_423,0.84739,NA
E1181_368,0.73695,NA
E1796_265,0.53012,NA
E1424_374,0.749,NA
E4003_306,NA,0.61245
E1701_409,NA,0.81928
E4600_374,NA,0.749
E2762_37,0.07229,NA
E411_420,0.84137,NA
E2052_331,NA,0.66265
E2961_432,NA,0.86546
E2750_37,NA,0.07229
E902_435,NA,0.87149
E3588_19,NA,0.03614
E969_26,0.0502,NA
E251_300,0.6004,NA
E4731_290,NA,0.58032
E933_375,0.751,NA
E922_395,NA,0.79116
E4233_382,NA,0.76506
E2928_261,NA,0.52209
E3953_128,NA,0.25502
E804_423,0.84739,NA
E1661_356,0.71285,NA
E2456_107,0.21285,NA
