,PseudoTime1,PseudoTime2
E1365_478,0.59724,NA
E4326_2,0.0,NA
E1835_595,0.74404,NA
E3509_279,NA,0.34755
E273_193,NA,0.23965
E971_747,NA,0.93476
E3586_261,NA,0.32497
E2103_724,0.9059,NA
E1587_683,NA,0.85445
E1190_275,NA,0.34253
E3046_139,0.17189,NA
E3237_122,NA,0.15056
E3975_210,NA,0.26098
E2683_502,0.62735,NA
E1463_784,0.98118,NA
E1742_166,0.20577,NA
E3596_527,0.65872,NA
E4961_326,0.40652,NA
E1971_260,NA,0.32371
E1592_509,NA,0.63614
E4600_432,0.53952,NA
E563_251,0.31242,NA
E3062_781,NA,0.97742
E2462_510,0.63739,NA
E3278_9,NA,0.00878
E4583_252,0.31368,NA
E2788_512,NA,0.6399
E2943_40,NA,0.04768
E2834_500,0.62484,NA
E4652_403,NA,0.50314
E1509_487,NA,0.60853
E2083_435,NA,0.54329
E1068_661,NA,0.82685
E4287_612,0.76537,NA
E4215_600,NA,0.75031
E3558_172,NA,0.2133
E4690_383,0.47804,NA
E4664_376,NA,0.46926
E2189_84,0.10289,NA
E2978_495,0.61857,NA
E4286_554,0.6926,NA
E2326_163,0.20201,NA
E1251_439,NA,0.54831
E2666_322,NA,0.40151
E4198_535,0.66876,NA
E18_546,NA,0.68256
E3320_743,0.92974,NA
E3357_639,NA,0.79925
E386_129,NA,0.15935
E1726_327,NA,0.40778
E200_142,0.17566,NA
E3379_111,NA,0.13676
E4556_742,0.92848,NA
E4293_721,NA,0.90213
E3579_192,0.23839,NA
E4288_16,NA,0.01757
E3077_696,NA,0.87077
E3477_228,0.28356,NA
E4439_403,0.50314,NA
E3331_6,NA,0.00502
E3923_18,NA,0.02008
E1578_358,0.44668,NA
E661_82,NA,0.10038
E3629_230,NA,0.28607
E3627_229,0.28482,NA
E284_582,0.72773,NA
E3757_741,NA,0.92723
E1811_392,0.48934,NA
E3967_635,0.79423,NA
E930_18,NA,0.02008
E1970_45,0.05395,NA
E4025_395,NA,0.4931
E4566_58,NA,0.07026
E2536_530,0.66248,NA
E2783_573,NA,0.71644
E4204_711,0.88959,NA
E4170_563,0.70389,NA
E78_705,0.88206,NA
E3406_46,NA,0.05521
E2831_421,0.52572,NA
E3946_417,0.5207,NA
E2876_168,0.20828,NA
E4164_279,NA,0.34755
E2749_431,NA,0.53827
E873_399,NA,0.49812
E4236_590,0.73777,NA
E1346_104,0.12798,NA
E3416_455,NA,0.56838
