,PseudoTime1,PseudoTime2
E3722_442,0.88554,NA
E3146_186,NA,0.37149
E3000_329,0.65863,NA
E4918_255,0.51004,NA
E2453_175,NA,0.3494
E3946_400,0.8012,NA
E649_446,0.89357,NA
E1727_279,0.55823,NA
E307_1,NA,0.0
E543_468,NA,0.93775
E1557_200,0.3996,NA
E345_249,NA,0.49799
E169_138,NA,0.2751
E1939_440,NA,0.88153
E1471_77,0.15261,NA
E1380_387,0.7751,NA
E4693_472,0.94578,NA
E3514_417,0.83534,NA
E1149_216,NA,0.43173
E956_436,NA,0.87349
E1362_129,NA,0.25703
E1110_39,NA,0.07631
E4764_210,0.41968,NA
E3957_62,0.12249,NA
E3236_230,NA,0.45984
E705_49,0.09639,NA
E2330_425,0.85141,NA
E3677_150,NA,0.2992
E3262_43,NA,0.08434
E4962_278,NA,0.55622
E4750_219,NA,0.43775
E843_243,0.48594,NA
E1336_165,NA,0.32932
E4075_297,NA,0.59438
E2010_454,0.90964,NA
E909_434,NA,0.86948
E1343_348,NA,0.69679
E2371_437,0.8755,NA
E3621_203,0.40562,NA
E848_372,0.74498,NA
E15_218,0.43574,NA
E785_195,0.38956,NA
E886_187,0.37349,NA
E3067_374,0.749,NA
E3535_383,NA,0.76707
E1826_58,0.11446,NA
E2163_65,NA,0.12851
E2960_9,0.01606,NA
E2955_157,0.31325,NA
E1553_367,NA,0.73494
E973_7,NA,0.01205
E3970_156,NA,0.31124
E2167_279,0.55823,NA
E2455_177,NA,0.35341
E4131_179,0.35743,NA
E3795_186,NA,0.37149
E2650_425,0.85141,NA
E4429_432,NA,0.86546
E445_389,NA,0.77912
E2913_310,NA,0.62048
E164_34,NA,0.06627
E1507_78,0.15462,NA
E4419_422,0.84538,NA
E4829_161,NA,0.32129
E3117_372,0.74498,NA
E2084_349,NA,0.6988
E3020_417,NA,0.83534
E321_296,0.59237,NA
E2154_117,0.23293,NA
E2401_305,0.61044,NA
E907_358,NA,0.71687
E2600_231,0.46185,NA
E2251_127,NA,0.25301
E3686_234,0.46787,NA
E2161_174,NA,0.34739
E214_408,NA,0.81727
E536_38,0.0743,NA
E4908_262,NA,0.5241
E4103_112,0.22289,NA
E2124_321,0.64257,NA
E2991_199,NA,0.39759
E3023_22,0.04217,NA
E3401_125,NA,0.249
E1694_237,NA,0.4739
E946_378,NA,0.75703
E3403_163,0.3253,NA
E2378_83,NA,0.16466
E3381_70,NA,0.13855
E3680_90,NA,0.17871
E599_12,NA,0.02209
E4494_394,NA,0.78916
E1647_294,NA,0.58835
E398_192,NA,0.38353
E2973_402,0.80522,NA
E698_30,NA,0.05823
E2988_296,NA,0.59237
E4399_39,0.07631,NA
E3522_373,NA,0.74699
E2609_170,0.33936,NA
E3787_409,NA,0.81928
E3014_294,NA,0.58835
E1356_81,0.16064,NA
E4732_166,0.33133,NA
E3310_432,0.86546,NA
E340_63,NA,0.1245
E2467_126,0.251,NA
E3955_311,NA,0.62249
E2774_202,0.40361,NA
E2943_494,NA,0.98996
E1754_398,0.79719,NA
E950_166,NA,0.33133
E3518_178,NA,0.35542
E1212_306,0.61245,NA
E180_34,0.06627,NA
E1706_367,NA,0.73494
E2151_240,0.47992,NA
E243_282,0.56426,NA
E2971_91,NA,0.18072
E4520_370,NA,0.74096
E1201_251,NA,0.50201
E4127_210,NA,0.41968
E1887_300,NA,0.6004
E4421_460,0.92169,NA
E1702_160,NA,0.31928
E3390_449,NA,0.8996
E1948_233,NA,0.46586
E663_60,NA,0.11847
E3348_98,NA,0.19478
E3914_11,0.02008,NA
E1120_118,0.23494,NA
E3818_172,0.34337,NA
E1645_346,0.69277,NA
E3071_129,NA,0.25703
E4980_200,NA,0.3996
E3918_340,0.68072,NA
E3045_23,0.04418,NA
E1119_490,0.98193,NA
E2567_167,NA,0.33333
E3843_429,0.85944,NA
E2596_364,NA,0.72892
E869_48,0.09438,NA
E1209_220,0.43976,NA
E4663_181,NA,0.36145
E1732_252,0.50402,NA
E1304_421,0.84337,NA
E2285_229,0.45783,NA
E1033_265,0.53012,NA
E3456_493,0.98795,NA
E2221_222,0.44378,NA
E2570_356,0.71285,NA
E1761_360,NA,0.72088
E4509_130,NA,0.25904
E2587_160,NA,0.31928
E1496_23,0.04418,NA
E931_460,NA,0.92169
E2933_477,0.95582,NA
E1318_353,NA,0.70683
E2860_13,NA,0.0241
E3212_80,0.15863,NA
E1889_159,0.31727,NA
E2623_326,0.65261,NA
E800_96,0.19076,NA
E2_99,NA,0.19679
E2639_195,NA,0.38956
E4835_457,NA,0.91566
E4154_311,NA,0.62249
E4404_102,NA,0.20281
E4323_217,0.43373,NA
E1795_211,0.42169,NA
E4594_349,0.6988,NA
E1606_495,0.99197,NA
E449_172,0.34337,NA
E3972_46,NA,0.09036
E3823_191,NA,0.38153
E3147_435,NA,0.87149
E580_368,NA,0.73695
E4225_301,0.60241,NA
E3340_127,NA,0.25301
E3753_355,0.71084,NA
E918_122,NA,0.24297
E190_75,NA,0.14859
E961_478,0.95783,NA
E1857_91,0.18072,NA
E901_475,NA,0.95181
E3106_317,0.63454,NA
E1114_274,0.54819,NA
E2594_484,0.96988,NA
E3779_499,1.0,NA
E1886_69,0.13655,NA
E252_343,0.68675,NA
E1906_493,NA,0.98795
E1131_409,NA,0.81928
E3546_361,NA,0.72289
E4709_283,NA,0.56627
E1019_292,0.58434,NA
E2743_348,0.69679,NA
E533_23,NA,0.04418
E4168_142,0.28313,NA
E4540_169,0.33735,NA
E368_186,NA,0.37149
E427_89,0.17671,NA
E1042_7,0.01205,NA
E1229_497,NA,0.99598
E244_430,0.86145,NA
E1623_128,0.25502,NA
E3719_198,0.39558,NA
E3454_221,0.44177,NA
E3713_495,NA,0.99197
E4041_115,0.22892,NA
E3936_483,NA,0.96787
E499_447,NA,0.89558
E938_221,NA,0.44177
E3206_322,0.64458,NA
E538_487,NA,0.9759
E3673_171,0.34137,NA
E4719_252,NA,0.50402
E929_122,0.24297,NA
E1952_445,NA,0.89157
E4996_228,NA,0.45582
E3090_220,0.43976,NA
E1245_419,0.83936,NA
E2200_445,NA,0.89157
E2709_234,NA,0.46787
E3362_183,NA,0.36546
E4485_260,0.52008,NA
E366_74,0.14659,NA
E128_357,0.71486,NA
E116_440,NA,0.88153
E1144_164,NA,0.32731
E3525_379,NA,0.75904
E4449_209,0.41767,NA
E1273_215,NA,0.42972
E3775_133,0.26506,NA
E4428_305,0.61044,NA
E760_368,NA,0.73695
E968_226,NA,0.45181
E300_12,0.02209,NA
E2332_113,NA,0.2249
E1329_479,0.95984,NA
E2398_126,0.251,NA
E1271_250,NA,0.5
E4061_460,NA,0.92169
E1515_465,NA,0.93173
E463_336,0.67269,NA
E1538_334,NA,0.66867
E3152_303,0.60643,NA
E1788_371,0.74297,NA
E187_95,0.18876,NA
E967_100,0.1988,NA
E1394_163,NA,0.3253
E898_328,0.65663,NA
E2005_466,0.93373,NA
E4069_474,NA,0.9498
E844_184,0.36747,NA
E607_124,NA,0.24699
E3594_280,0.56024,NA
E2952_42,NA,0.08233
E139_6,NA,0.01004
E672_38,NA,0.0743
E2897_308,0.61647,NA
E419_237,NA,0.4739
E373_80,NA,0.15863
E1307_369,0.73896,NA
E3062_400,NA,0.8012
E3182_74,NA,0.14659
E1781_22,0.04217,NA
E3915_287,0.5743,NA
E1425_248,0.49598,NA
E1324_32,0.06225,NA
E1933_476,0.95382,NA
E2880_387,0.7751,NA
E2414_464,0.92972,NA
E3897_89,0.17671,NA
E1827_207,0.41365,NA
E1388_215,0.42972,NA
E2855_189,0.37751,NA
E3554_153,0.30522,NA
E3442_197,NA,0.39357
E2494_343,0.68675,NA
E2945_302,0.60442,NA
E1369_349,NA,0.6988
E4492_354,NA,0.70884
E1669_137,0.27309,NA
E1071_473,NA,0.94779
E3857_1,NA,0.0
E3460_351,0.70281,NA
E687_4,0.00602,NA
E3055_342,0.68474,NA
E2918_290,NA,0.58032
E237_403,0.80723,NA
E1705_116,NA,0.23092
E2448_387,NA,0.7751
E2970_306,0.61245,NA
E1919_132,NA,0.26305
E3309_317,0.63454,NA
E4230_30,NA,0.05823
E4865_151,NA,0.3012
E501_137,0.27309,NA
E1011_95,0.18876,NA
E384_6,NA,0.01004
E126_152,NA,0.30321
E4498_217,0.43373,NA
E1831_69,NA,0.13655
E2275_461,NA,0.92369
E689_252,NA,0.50402
E372_287,0.5743,NA
E3840_213,0.4257,NA
E2634_279,NA,0.55823
E3721_259,0.51807,NA
E1332_243,NA,0.48594
E3690_482,NA,0.96586
E2125_195,0.38956,NA
E3007_133,NA,0.26506
E1241_176,NA,0.35141
E4191_381,0.76305,NA
E3498_231,0.46185,NA
E1870_67,NA,0.13253
E4783_282,0.56426,NA
E2640_231,0.46185,NA
E4413_99,0.19679,NA
E1363_216,NA,0.43173
E2173_37,0.07229,NA
E3991_325,NA,0.6506
E3601_375,0.751,NA
E3799_195,NA,0.38956
E3543_170,NA,0.33936
E154_4,0.00602,NA
E2730_163,NA,0.3253
E2643_168,0.33534,NA
E2181_165,NA,0.32932
E1961_30,0.05823,NA
E542_440,0.88153,NA
E3379_245,NA,0.48996
E3095_296,NA,0.59237
E629_288,0.57631,NA
E3839_372,NA,0.74498
E2288_209,0.41767,NA
E2814_147,0.29317,NA
E3761_135,NA,0.26908
E4188_112,0.22289,NA
E555_242,0.48394,NA
E4661_77,0.15261,NA
E1721_264,0.52811,NA
E559_74,NA,0.14659
E1577_372,NA,0.74498
E3169_404,0.80924,NA
E3976_392,NA,0.78514
E4221_91,NA,0.18072
E3022_200,0.3996,NA
E4995_11,0.02008,NA
E3735_445,NA,0.89157
E236_347,0.69478,NA
E4999_197,0.39357,NA
E3549_221,NA,0.44177
E1782_79,NA,0.15663
E870_376,0.75301,NA
E3363_79,0.15663,NA
E2040_199,NA,0.39759
E220_20,NA,0.03815
E4605_137,NA,0.27309
E1519_132,NA,0.26305
E338_151,0.3012,NA
E4630_288,0.57631,NA
E1981_72,NA,0.14257
E4392_396,0.79317,NA
E1261_354,NA,0.70884
E2489_148,NA,0.29518
E1909_105,NA,0.20884
E424_101,NA,0.2008
E3951_467,0.93574,NA
E4456_147,NA,0.29317
E2681_180,NA,0.35944
E574_363,NA,0.72691
E482_301,0.60241,NA
E4781_261,0.52209,NA
E1588_229,0.45783,NA
E2013_52,NA,0.10241
E2082_473,NA,0.94779
E2177_450,0.90161,NA
E3910_102,0.20281,NA
E435_227,NA,0.45382
E1087_155,NA,0.30924
E125_468,0.93775,NA
E3322_343,0.68675,NA
E2700_226,0.45181,NA
E1107_125,NA,0.249
E4629_195,NA,0.38956
E2566_402,NA,0.80522
E1222_407,NA,0.81526
E2075_435,0.87149,NA
E700_174,0.34739,NA
E1756_235,0.46988,NA
E701_442,0.88554,NA
E2011_481,NA,0.96386
E1390_277,0.55422,NA
E4851_211,NA,0.42169
E3140_215,NA,0.42972
E3513_402,NA,0.80522
E471_53,0.10442,NA
E3715_130,NA,0.25904
E3189_25,NA,0.04819
E693_267,0.53414,NA
E3087_128,NA,0.25502
E3797_269,0.53815,NA
E2807_489,NA,0.97992
E724_424,NA,0.8494
E1540_293,0.58635,NA
E2610_302,NA,0.60442
E2981_360,0.72088,NA
E2190_20,0.03815,NA
E4059_306,0.61245,NA
E309_25,NA,0.04819
E4491_348,0.69679,NA
E3622_1,NA,0.0
E4415_67,NA,0.13253
E2347_12,0.02209,NA
E4437_401,0.80321,NA
E4062_228,0.45582,NA
E4958_417,NA,0.83534
E1642_73,NA,0.14458
E2886_274,NA,0.54819
E1387_412,NA,0.8253
E521_153,0.30522,NA
E1602_148,NA,0.29518
E2054_493,NA,0.98795
E3368_183,NA,0.36546
E3476_308,NA,0.61647
E192_264,0.52811,NA
E4035_284,NA,0.56827
E625_235,0.46988,NA
E4156_349,NA,0.6988
E3884_224,0.44779,NA
E3412_461,NA,0.92369
E459_458,0.91767,NA
E3269_60,0.11847,NA
E213_205,0.40964,NA
E2158_452,NA,0.90562
E3781_444,NA,0.88956
E1652_214,NA,0.42771
E1865_181,0.36145,NA
E683_255,NA,0.51004
E830_293,0.58635,NA
E4574_313,0.62651,NA
E4122_96,0.19076,NA
E423_471,0.94378,NA
E1347_181,0.36145,NA
E3506_19,0.03614,NA
E212_199,NA,0.39759
E2680_433,0.86747,NA
E1786_197,NA,0.39357
E2747_136,0.27108,NA
E923_260,NA,0.52008
E3536_141,NA,0.28112
E3655_121,NA,0.24096
E703_161,NA,0.32129
E4553_179,0.35743,NA
E4945_95,0.18876,NA
E834_107,0.21285,NA
E4458_52,NA,0.10241
E480_15,0.02811,NA
E4659_107,NA,0.21285
E288_24,NA,0.04618
E2519_223,0.44578,NA
E3273_188,NA,0.3755
E979_343,NA,0.68675
E2591_104,0.20683,NA
E420_61,0.12048,NA
E1514_322,NA,0.64458
E1974_255,NA,0.51004
E1124_188,0.3755,NA
E4070_434,NA,0.86948
E2733_434,0.86948,NA
E3678_320,NA,0.64056
E4919_322,0.64458,NA
E2556_322,0.64458,NA
E900_334,0.66867,NA
E2761_85,NA,0.16867
E2219_177,NA,0.35341
E3798_48,NA,0.09438
E108_264,NA,0.52811
E4243_297,NA,0.59438
E2751_323,0.64659,NA
E2002_490,NA,0.98193
E2445_217,0.43373,NA
E62_93,NA,0.18474
E245_81,0.16064,NA
E4555_403,0.80723,NA
E1748_416,0.83333,NA
E3724_169,0.33735,NA
E4809_356,NA,0.71285
E1790_56,0.11044,NA
E4866_478,NA,0.95783
E4950_94,0.18675,NA
E905_96,0.19076,NA
E2324_94,0.18675,NA
E1603_431,0.86345,NA
E1479_23,0.04418,NA
E4026_396,NA,0.79317
E119_436,0.87349,NA
E4387_365,NA,0.73092
E1218_71,0.14056,NA
E783_153,0.30522,NA
E4913_107,NA,0.21285
E4902_485,0.97189,NA
E635_493,0.98795,NA
E2540_154,NA,0.30723
E1195_95,0.18876,NA
E3012_400,0.8012,NA
E411_436,0.87349,NA
E3029_183,NA,0.36546
E3732_90,0.17871,NA
E2103_182,0.36345,NA
E3202_487,0.9759,NA
E1204_387,NA,0.7751
E3488_124,NA,0.24699
E2929_88,0.1747,NA
E2794_233,NA,0.46586
E4564_173,0.34538,NA
E315_265,0.53012,NA
E2493_175,NA,0.3494
E1615_73,NA,0.14458
E3847_66,NA,0.13052
E2034_448,0.89759,NA
E2357_457,NA,0.91566
E3533_471,0.94378,NA
E2281_319,0.63855,NA
E1549_291,NA,0.58233
E932_111,NA,0.22088
E129_269,NA,0.53815
E1066_455,NA,0.91165
E2303_192,0.38353,NA
E2225_3,0.00402,NA
E2339_39,0.07631,NA
E4782_249,0.49799,NA
E3285_126,0.251,NA
E1152_459,NA,0.91968
E2834_167,0.33333,NA
E2842_486,0.9739,NA
E2043_181,NA,0.36145
E2629_74,0.14659,NA
E747_72,NA,0.14257
E1764_455,NA,0.91165
E3907_341,0.68273,NA
E2635_343,0.68675,NA
E2215_254,0.50803,NA
E3453_358,0.71687,NA
E1597_394,NA,0.78916
E4515_330,0.66064,NA
E3134_369,NA,0.73896
E3475_32,NA,0.06225
E1166_280,NA,0.56024
E1814_205,0.40964,NA
E2483_224,NA,0.44779
E4677_401,0.80321,NA
E3406_118,0.23494,NA
E3527_149,0.29719,NA
E1620_96,0.19076,NA
E4680_82,0.16265,NA
E437_14,0.0261,NA
E3994_103,NA,0.20482
E3318_229,NA,0.45783
E66_38,NA,0.0743
E1200_446,NA,0.89357
E156_67,NA,0.13253
E2853_367,0.73494,NA
E817_442,0.88554,NA
E1591_312,NA,0.6245
E12_322,0.64458,NA
E2355_182,0.36345,NA
E3151_162,0.32329,NA
E428_308,0.61647,NA
E4867_252,NA,0.50402
E4161_429,0.85944,NA
E2728_40,NA,0.07831
E4590_236,NA,0.47189
E2713_299,0.59839,NA
E3962_132,0.26305,NA
E4591_286,NA,0.57229
E4222_240,0.47992,NA
E1037_23,0.04418,NA
E3218_165,0.32932,NA
E3993_302,NA,0.60442
E858_262,0.5241,NA
E272_299,0.59839,NA
E2884_358,0.71687,NA
E3862_296,0.59237,NA
E221_247,0.49398,NA
E2007_97,0.19277,NA
E4635_359,0.71888,NA
E2309_129,0.25703,NA
E4657_371,0.74297,NA
E530_207,0.41365,NA
E1811_18,0.03414,NA
E804_101,0.2008,NA
E1133_242,NA,0.48394
E4352_186,NA,0.37149
E86_158,NA,0.31526
E1321_401,0.80321,NA
E3765_27,NA,0.05221
E4244_497,NA,0.99598
E3367_115,NA,0.22892
E149_326,NA,0.65261
E1220_362,NA,0.7249
E617_52,0.10241,NA
E2227_355,0.71084,NA
E2500_23,0.04418,NA
E3603_399,NA,0.7992
E2410_308,0.61647,NA
E1355_473,0.94779,NA
E4895_337,0.6747,NA
E4888_262,0.5241,NA
E4977_474,NA,0.9498
E1804_173,0.34538,NA
E1635_393,NA,0.78715
E162_138,0.2751,NA
E2405_178,NA,0.35542
E2685_135,0.26908,NA
E3766_27,0.05221,NA
E4129_135,0.26908,NA
E3999_68,0.13454,NA
E1750_235,NA,0.46988
E3598_298,0.59639,NA
E112_256,0.51205,NA
E4736_255,NA,0.51004
E1213_222,0.44378,NA
E2979_53,NA,0.10442
E1260_472,0.94578,NA
E1970_148,0.29518,NA
E4417_331,NA,0.66265
E4373_322,NA,0.64458
E3669_437,0.8755,NA
E335_114,0.22691,NA
E3930_395,0.79116,NA
E3215_35,0.06827,NA
E1999_263,0.5261,NA
E495_138,NA,0.2751
E3873_317,0.63454,NA
E4211_27,NA,0.05221
E3641_88,0.1747,NA
E3268_116,NA,0.23092
E3259_270,NA,0.54016
E4582_171,NA,0.34137
E1747_361,0.72289,NA
E2777_420,0.84137,NA
E3439_401,0.80321,NA
E4984_452,0.90562,NA
E4206_36,0.07028,NA
E3577_329,0.65863,NA
E24_56,0.11044,NA
E3551_378,0.75703,NA
E383_124,NA,0.24699
E2122_245,0.48996,NA
E910_169,NA,0.33735
E2282_80,0.15863,NA
E4628_62,0.12249,NA
E1536_344,NA,0.68876
E1014_142,0.28313,NA
E1800_444,NA,0.88956
E88_222,NA,0.44378
E385_293,NA,0.58635
E1722_284,0.56827,NA
E550_251,NA,0.50201
E4765_10,0.01807,NA
E2954_265,0.53012,NA
E4952_167,0.33333,NA
E1112_461,NA,0.92369
E2975_425,0.85141,NA
E1083_282,NA,0.56426
E4890_78,0.15462,NA
E3455_472,NA,0.94578
E259_302,NA,0.60442
E342_42,0.08233,NA
E4152_434,0.86948,NA
E242_351,0.70281,NA
E3866_123,0.24498,NA
E3523_466,0.93373,NA
E189_233,NA,0.46586
E3998_164,0.32731,NA
E1041_298,NA,0.59639
E4644_103,0.20482,NA
E4959_289,0.57831,NA
E1896_257,NA,0.51406
E4008_385,0.77108,NA
E3949_10,NA,0.01807
E4287_54,NA,0.10643
E2442_170,0.33936,NA
E960_15,NA,0.02811
E4052_178,0.35542,NA
E1996_198,0.39558,NA
E4022_448,NA,0.89759
E3676_253,0.50602,NA
E2736_431,0.86345,NA
E3888_197,NA,0.39357
E2560_351,NA,0.70281
E3628_430,NA,0.86145
E4272_412,NA,0.8253
E2454_401,0.80321,NA
E4930_460,0.92169,NA
E4878_330,NA,0.66064
E4433_357,0.71486,NA
E981_86,NA,0.17068
E1785_24,0.04618,NA
E1081_318,0.63655,NA
E597_247,0.49398,NA
E2156_398,0.79719,NA
E1463_361,NA,0.72289
E3729_262,NA,0.5241
E1232_289,0.57831,NA
E3481_357,NA,0.71486
E4447_411,0.82329,NA
E1675_106,0.21084,NA
E803_428,NA,0.85743
E4216_176,0.35141,NA
E3631_19,NA,0.03614
E2627_65,0.12851,NA
E4536_212,0.42369,NA
E3093_296,NA,0.59237
E1161_326,NA,0.65261
E1475_110,NA,0.21888
E4308_63,0.1245,NA
E238_19,NA,0.03614
E415_283,0.56627,NA
E1028_310,0.62048,NA
E1331_164,0.32731,NA
E1298_244,0.48795,NA
E3988_213,NA,0.4257
E3103_258,NA,0.51606
E1237_213,0.4257,NA
E4909_406,NA,0.81325
E3303_116,NA,0.23092
E4135_176,0.35141,NA
E2506_60,0.11847,NA
E1529_9,0.01606,NA
E3458_64,NA,0.12651
E2097_209,NA,0.41767
E3939_13,NA,0.0241
E846_299,NA,0.59839
E1257_150,0.2992,NA
E319_24,NA,0.04618
E3451_1,NA,0.0
E3607_487,NA,0.9759
E2925_149,NA,0.29719
E4639_392,NA,0.78514
E3417_337,0.6747,NA
E365_363,0.72691,NA
E633_16,0.03012,NA
E3184_219,0.43775,NA
E4329_382,0.76506,NA
E122_115,0.22892,NA
E3919_63,NA,0.1245
E971_462,0.9257,NA
E2055_159,0.31727,NA
E3959_335,NA,0.67068
E2047_483,0.96787,NA
E1176_338,0.67671,NA
E271_304,0.60843,NA
E2091_196,NA,0.39157
E831_180,0.35944,NA
E2315_439,0.87952,NA
E3356_350,0.7008,NA
E2248_38,0.0743,NA
E4084_182,NA,0.36345
E1621_436,NA,0.87349
E4647_442,NA,0.88554
E4533_374,0.749,NA
E1755_375,NA,0.751
E4688_277,NA,0.55422
E1383_208,0.41566,NA
E1783_251,0.50201,NA
E225_129,NA,0.25703
E1628_439,0.87952,NA
E4524_230,0.45984,NA
E2894_136,0.27108,NA
E561_483,0.96787,NA
E462_345,NA,0.69076
E1576_6,NA,0.01004
E540_374,NA,0.749
E4667_468,NA,0.93775
E3720_299,NA,0.59839
E4451_215,NA,0.42972
E3115_356,NA,0.71285
E3267_214,NA,0.42771
E725_88,0.1747,NA
E2246_441,0.88353,NA
E2189_401,0.80321,NA
E1651_415,NA,0.83133
E2440_446,NA,0.89357
E3010_212,NA,0.42369
E1560_209,NA,0.41767
E2205_110,NA,0.21888
E4853_304,NA,0.60843
E2112_317,NA,0.63454
E933_263,NA,0.5261
E3282_379,0.75904,NA
E275_85,0.16867,NA
E2318_308,NA,0.61647
E505_323,0.64659,NA
E4081_477,0.95582,NA
E954_308,NA,0.61647
E33_142,0.28313,NA
E1384_88,0.1747,NA
E600_469,0.93976,NA
E970_342,0.68474,NA
E1636_239,0.47791,NA
E754_67,NA,0.13253
E3537_490,NA,0.98193
E1917_331,0.66265,NA
E4333_117,NA,0.23293
E879_3,NA,0.00402
E4350_69,0.13655,NA
E3833_374,0.749,NA
E4672_209,0.41767,NA
E1610_208,NA,0.41566
E1644_283,0.56627,NA
E4175_373,0.74699,NA
E4053_141,NA,0.28112
E3407_275,0.5502,NA
E455_491,NA,0.98394
E3177_100,NA,0.1988
E4472_334,0.66867,NA
E3294_305,0.61044,NA
E652_447,0.89558,NA
E1723_241,0.48193,NA
E4294_46,NA,0.09036
E1038_16,NA,0.03012
E1619_478,NA,0.95783
E4468_43,0.08434,NA
E2266_79,0.15663,NA
E2531_68,0.13454,NA
E1073_49,0.09639,NA
E2618_137,0.27309,NA
E3111_475,NA,0.95181
E2859_334,NA,0.66867
E4598_290,NA,0.58032
E1407_377,0.75502,NA
E3502_146,NA,0.29116
E1250_119,0.23695,NA
E2352_469,0.93976,NA
E160_357,NA,0.71486
E2359_178,0.35542,NA
E3592_408,NA,0.81727
E4316_476,NA,0.95382
E3827_140,0.27912,NA
E4410_172,NA,0.34337
E273_244,NA,0.48795
E2348_39,NA,0.07631
E4827_317,NA,0.63454
E3198_287,NA,0.5743
E2649_24,0.04618,NA
E3027_246,NA,0.49197
E49_228,0.45582,NA
E2722_310,NA,0.62048
E4033_300,0.6004,NA
E2322_473,NA,0.94779
E4762_427,0.85542,NA
E4318_431,NA,0.86345
E3824_68,NA,0.13454
E589_153,NA,0.30522
E1740_6,0.01004,NA
E117_57,NA,0.11245
E4443_288,NA,0.57631
E4481_136,NA,0.27108
E4422_174,NA,0.34739
E4065_495,NA,0.99197
E1385_15,0.02811,NA
E1997_343,NA,0.68675
E1111_17,0.03213,NA
E4460_77,0.15261,NA
E3064_221,NA,0.44177
E4547_25,0.04819,NA
E3666_412,NA,0.8253
E4956_214,0.42771,NA
E1312_248,0.49598,NA
E1462_93,NA,0.18474
E3905_271,0.54217,NA
E399_332,NA,0.66466
E2625_367,NA,0.73494
E631_369,NA,0.73896
E2169_198,NA,0.39558
