TF	target	importance
Cebpa	Gfi1	0.5504797013735565
Gfi1	Cebpa	0.526975459406432
Fog1	Scl	0.3892070310292649
Scl	Fog1	0.3789386849016787
Pu1	Gata1	0.36810613839247136
Gata1	Pu1	0.3422131744532736
cJun	EgrNab	0.33431127935300753
EgrNab	cJun	0.32689155976862694
Fli1	Eklf	0.2514810247863391
Gata1	Scl	0.22559379351729492
Scl	Fli1	0.22478387792189974
Eklf	Fli1	0.21138641417605916
Scl	Eklf	0.20642917657951107
Fog1	Fli1	0.20060615781521254
Gata1	Fog1	0.19654248901118268
Fog1	Gata1	0.19562558736888092
Scl	Gata1	0.19523953637239033
Gata1	Gata2	0.18723902127914932
Fog1	Eklf	0.18385567397900757
Pu1	Fog1	0.1800198226312247
Pu1	Gata2	0.1798725762868621
Cebpa	EgrNab	0.17860919451400126
Scl	Pu1	0.1771293120948754
Gfi1	EgrNab	0.1689914915656295
Cebpa	cJun	0.15988915558572578
Fog1	Pu1	0.15709641009062736
Pu1	Scl	0.15116788348996293
Gfi1	cJun	0.14159575632611593
Gata1	Fli1	0.1309153191631596
Fog1	Gata2	0.12178658246708159
EgrNab	Cebpa	0.12070270308613015
Eklf	Gata2	0.11782674520105854
Scl	Gata2	0.11495965831392474
EgrNab	Gfi1	0.11430182159357755
cJun	Gfi1	0.11377458171798474
cJun	Cebpa	0.111999289254032
Pu1	cJun	0.11177798299817147
Gata1	cJun	0.11173517925927166
Gata1	Eklf	0.10512712831218653
Fli1	Gata2	0.09863736193579342
Fli1	Fog1	0.09100234085547403
Pu1	EgrNab	0.08968767549966615
Fli1	Scl	0.08862611915915242
Gata2	Pu1	0.08624706506086126
Pu1	Eklf	0.08537949770581431
Pu1	Cebpa	0.08452089123043659
Pu1	Fli1	0.07533988074982742
Fli1	Gata1	0.07515903828259153
Gata2	Eklf	0.0751278209846387
Gata1	EgrNab	0.07464498848546362
Pu1	Gfi1	0.07461441925521199
Eklf	Scl	0.07452922421911186
Eklf	Fog1	0.07418457342226337
Fli1	Pu1	0.070407668724385
Gata2	Fli1	0.06391539743519188
Eklf	Pu1	0.06184984126212033
Eklf	Gata1	0.05901521084378182
cJun	Gata2	0.05199882457414828
Cebpa	Gata2	0.0500471318605464
Gata1	Cebpa	0.04795628253907605
Gfi1	Gata2	0.04788881475218537
Fog1	cJun	0.04405288575663082
Gata2	Gata1	0.043264264095167995
Fog1	EgrNab	0.04308364022833446
Gata1	Gfi1	0.04125142381586705
Scl	cJun	0.03735713802726806
Scl	Cebpa	0.037041080934678505
Scl	EgrNab	0.036832757679894995
Scl	Gfi1	0.03552888734833984
cJun	Fli1	0.03358429842938462
cJun	Eklf	0.03141316087284534
Fog1	Cebpa	0.03105332918607073
EgrNab	Gata2	0.029743283329250345
Fog1	Gfi1	0.029324831438822096
cJun	Pu1	0.029212027814651095
cJun	Gata1	0.028652034177334824
cJun	Fog1	0.027352543558936532
Gfi1	Pu1	0.02700482309235428
Fli1	EgrNab	0.026592606271939052
Cebpa	Pu1	0.02608409050120851
cJun	Scl	0.024719305160840234
Fli1	cJun	0.024301505255071264
Gata2	cJun	0.023926709204155818
Eklf	EgrNab	0.023884837956006065
Gata2	EgrNab	0.023361528446057416
EgrNab	Pu1	0.022755586905643266
Cebpa	Fli1	0.022683350196413415
Gata2	Fog1	0.022288009011830937
Cebpa	Eklf	0.021662702645997598
Gata2	Scl	0.021239836505530747
EgrNab	Eklf	0.020713940753216933
EgrNab	Fli1	0.019448703228237853
Gfi1	Eklf	0.018809873380442953
Eklf	cJun	0.018472127818962278
Gata2	Gfi1	0.01775796264552083
Gfi1	Fli1	0.01733660088461371
Cebpa	Gata1	0.01517772999013373
Gata2	Cebpa	0.014531141754594721
Fli1	Cebpa	0.013941487808873356
Fli1	Gfi1	0.012398741363155726
Gfi1	Gata1	0.012323085903499084
Cebpa	Fog1	0.011941718065175494
Cebpa	Scl	0.011932855188959446
Eklf	Cebpa	0.011278334799675925
Eklf	Gfi1	0.01056762944796376
Gfi1	Fog1	0.010562263063118159
Gfi1	Scl	0.007881049137359273
EgrNab	Gata1	0.007437374573748452
EgrNab	Fog1	0.007167555479115439
EgrNab	Scl	0.00510290259252345
