	Cebpa	EgrNab	Eklf	Fli1	Fog1	Gata1	Gata2	Gfi1	Pu1	Scl	cJun
E1174_20	0.4368909616996275	0.009949561535079594	0.01573352588889574	0.09008184638496314	0.02301299846305203	0.07089582124640884	0.4542013333413925	0.09156072699495467	1.2645695649877158	0.004326417329201022	0.5658114109163858
E1903_8	0.5356520081043562	0.02026433072796259	0.00025608264095673965	0.002135980227486407	0.0004544889171472519	0.1402429012802816	0.347072191980731	0.2857218413535226	0.5604564188516303	0.0032711519835465076	0.1831408946455096
E129_380	0.08468188222400773	1.6147745414341603	0.002847625500414615	0.054180376403720136	0.0014030014379466395	0.02422341029613851	0.04890652253719313	0.04039976103132386	1.4885938908060683	0.07845167815420585	1.2909938852641667
E680_716	0.004508542817980908	1.8534696078360668	0.07597494480121975	0.007277519209615219	0.0016988776306705404	0.0006349955966951683	0.002319850456197328	0.0007696629772973448	1.6511479922951169	0.01337455267201092	2.228373966299801
E1833_517	2.037362065097676	0.08180051825646713	0.03074278895506613	0.028804957106251257	0.003290277540000993	0.03795545216792807	0.008164898126690103	2.23002571004656	1.5250444782440635	0.014906842233735191	0.0531842699662478
E694_352	0.012192890708277126	0.02744051309969836	1.473503045662879	0.6463327228279554	1.269762081934246	1.683578993903712	0.01884357383213403	0.08410663740989294	0.027138782499202808	2.1265370112404263	0.014156880252180424
E834_279	0.11641422932347678	0.0283082645835111	1.6440461945078944	0.7096107962475945	1.8403014742421744	2.0427234014807385	1.2533434066640738	0.027247292074293328	0.0100046564090161	1.1070966399427342	0.0402379848991462
E1102_88	0.001964192896002099	0.09382081078064274	0.007520216112878661	0.013201380651509758	0.01966770619277317	0.0010758819603702134	0.032339803637500136	0.023566487013934552	1.1581773494944505	0.07299938288756977	1.8580423090647151
E391_772	0.014651317778272306	1.81910772356012	0.01783782438676679	0.0026195596117836234	0.003665412632321156	0.009558511227308115	0.012944828347337924	0.027166880728870083	2.326159349542114	0.019121395449232	1.8350459968362325
E644_1	1.1998827641870766	0.01	0.02108572258936539	0.010325187768810229	0.00796857854152019	0.05427022469441857	0.9606581327251243	0.08342014037849035	1.1113791496287744	0.003181459010228673	0.08423754830875721
E1536_390	0.003980410019480568	0.009720726546392026	0.16388936648745586	1.2558859116373724	1.6347203138765642	2.0156997368949927	0.034784474016346975	0.07077724169060458	0.09270569748731693	1.75641610008921	0.06530444307137212
E1393_431	0.057639849991632526	0.044731768164556346	2.0599999802828504	0.0017728336320009669	2.519608428538147	1.619326919238273	0.0020098150069789694	0.02081372474915353	0.006634561938214524	2.133154829832664	0.0015992811328084725
E1413_560	8.937326957861227e-05	1.8906617347006505	0.04604679973930992	0.0014378953717343538	0.015027700443579803	0.0018092914016760925	0.11884874104297062	0.007121938309870608	2.1176063256414843	0.0013645597214606794	1.7282595602213628
E439_692	0.494537027681454	0.00585902527372395	0.04222382927581127	0.003223109937831847	0.032148878980042095	0.023589096312531168	0.033016864153806474	0.5930562491296988	2.2710749973423616	0.028920042499758124	1.0466412227943784
E1883_580	0.057084046644058785	1.8247136563236608	0.14232868767083812	0.0006985574453232785	0.00253845165774976	0.005821776533548543	0.0010426490165982023	0.000377394082080023	2.1607336188918578	0.04359637177843679	1.7662146770842075
E805_367	1.6185280400169573	0.011753728814721408	0.0006069117629755875	0.0013832351392317804	0.0093592431769158	0.027805133482877	0.0012632963414756836	1.8926319996160632	1.850520909435044	0.009067806684151324	0.008446865566217293
E156_444	0.07132171343975359	0.01903781318744199	0.02296375011026134	1.88363067306691	2.0773373820951933	2.1818276246745323	0.6390519280025451	0.0005477727636764477	0.030086613564430213	1.4623310299642156	0.012193292492700784
E455_783	1.193701936270981	0.006413080249470824	0.018786725434336786	0.0015891996742925464	0.0012865488199973474	0.016830368236140425	0.00984781047815438	2.1977043491537955	2.036385103533368	0.04945047092709028	0.019632644388681085
E11_458	0.0004448150277015298	0.017214187371874832	0.05274767180907067	1.7024441173713902	1.9855998550348517	2.304964410845248	0.01835673073541212	0.00021053162416076013	0.006241241125434761	1.670563442386179	0.0030643623046844853
E435_113	0.08901740248257206	0.03342188941686757	0.002676801933309712	0.01842445910780709	0.0211797505481416	1.5137018685261825	2.0636744810392584	0.026819546435845432	0.006344254826212242	0.08960635638969258	0.0005034975248729549
E1244_755	0.001360650233726125	0.0169655296676991	0.4587643010127165	2.327866412022493	1.7364330559681498	1.5503114894023429	0.05013475583284667	0.001103597214918475	0.012919694283149643	1.9665277764993552	0.02344790234091907
E779_84	1.9076006306806117	0.02508449133065416	0.06929577078285344	0.013375692760277398	0.009600101259899829	1.6396220191355266	1.8316550524905395	2.0751787877394468	0.2678314761388431	0.02908953721957305	0.020958887612514583
E1704_280	0.029733834018568737	0.003065507153152118	1.9534388338681288	2.1188158381566398	1.607345353328103	1.5702249951215888	1.251310026935804	0.019171485579288255	0.04137497414617847	2.000521532150888	0.033919429811744777
E1505_233	0.01954331167315867	0.881287586687215	0.0066050266152272545	0.009647983110668062	0.021900072149850687	0.007710681204716561	0.0013299762986901682	0.013976742365533586	2.0037090409691203	0.014391712229404803	1.7271016773260557
E836_720	0.016493186873070474	1.4678886593764833	0.0076443347495181125	0.012972440018930076	0.029569757124696974	0.0031396159640402	0.007717703306168355	0.009019209105455759	1.7733318913905485	0.0017442364739302105	2.0496293648355532
E1570_103	0.14176674511542714	0.08684579263248812	0.002528901621640109	0.00993804038099619	0.0061685483555010715	0.011741762690661062	0.0018197543070785065	0.053815121949938094	1.7406630374096377	0.014337819345799446	1.601562462859781
E433_435	0.10185788159760324	0.0014340231229662045	1.984783953519225	0.009075629955022623	2.0413687026242204	1.6787995202920458	0.008024887030678598	0.030502241528066312	0.019604852624214603	1.711761067723323	0.03231409260958447
E1852_403	0.003356162824367151	1.1664919030059169	0.0001402694731415937	0.015030831130537319	0.00043457199342947423	0.0030520048587162514	0.04268283669457697	0.01754350846771069	1.9498391536565456	0.000362858962114129	1.7660098400828772
E1630_748	0.0013017486337801034	1.294668705468096	0.005235879266549675	0.005323246325602065	0.0031224505388827736	0.0015908582050130748	0.014035244102230456	0.000578775985987082	1.4169521678893764	0.00498984047044502	1.7506804514750398
E55_99	0.6778267933442695	0.00831953804934493	0.000972551448915969	0.029272222274817763	0.01096213857863927	0.2399109887567423	0.02715781734620727	1.1301009507757662	1.1088570506176705	0.02268855267137764	1.1175309424826836
E1980_448	0.003034931937190653	1.3658608977186422	0.0202756202190015	0.0021592883941785337	0.013862514036842908	0.049982795512372113	0.005661549702319451	0.0021036164695310113	2.241109927361141	0.00986981588229841	2.2764304539918623
E197_127	1.532873192110347	0.4541514035644448	0.0025990141319951142	0.025065486107647243	0.07443583169393705	0.010846272720690027	0.029990261825802306	1.4863547465422116	2.168775782539321	0.0004386937367029695	2.0463124625815814
E960_26	0.9919535314471007	0.03620052549103231	0.030534957124498024	0.005867048898778844	0.040331169844568984	0.0809102525560488	0.4110232101622672	1.0518853930315069	0.9884778001067582	0.009513278996468578	0.271108222417189
E77_659	1.5596264353978704	0.007824565529699776	0.002082112354272677	0.004353562970411326	0.005990447049739221	5.2671509177414e-06	0.025353943649604305	2.5374987140127483	1.9917582785969403	0.01065129727125473	0.0021647812725208225
E1100_475	2.157847091305844	0.02571674966738767	0.010515015963832641	0.02003443061963576	0.004938983454081017	0.0036180196867053975	0.03500923549535728	1.499529658286718	2.1037938327591528	0.03789969185931129	0.022114380736366242
E315_788	0.0018804230266125195	2.0580548676902537	0.0151103356881613	0.003468757771929291	0.03787933164972214	0.0623877985781393	0.002178882551208171	0.00284819925662392	1.6085838441244773	0.00010721834191853499	1.5403769728506456
E6_743	1.7826811546792187	0.0017139577233186533	0.02034381264336422	0.052300465422696264	0.006844014125800232	0.004726143273009857	0.007976282315811227	2.071288882678666	1.927956641988468	0.024633267509915808	0.03946779956200644
