,PseudoTime1,PseudoTime2
E4486_195,0.24311,NA
E3252_754,NA,0.94361
E4481_129,0.1604,NA
E952_323,NA,0.40351
E1803_44,0.05388,NA
E3759_677,0.84712,NA
E651_314,0.39223,NA
E93_487,NA,0.60902
E4668_653,0.81704,NA
E437_300,NA,0.37469
E1160_55,0.06767,NA
E653_483,0.60401,NA
E4810_609,0.7619,NA
E1375_460,NA,0.57519
E2017_206,0.25689,NA
E4482_360,NA,0.44987
E3465_490,0.61278,NA
E2722_575,0.7193,NA
E4401_298,NA,0.37218
E4794_748,NA,0.93609
E3492_706,NA,0.88346
E1617_203,0.25313,NA
E1015_196,NA,0.24436
E956_712,NA,0.89098
E3018_664,0.83083,NA
E4149_175,NA,0.21805
E561_261,NA,0.32581
E1317_420,NA,0.52506
E264_762,NA,0.95363
E2416_457,0.57143,NA
E897_330,NA,0.41228
E810_53,NA,0.06516
E633_105,NA,0.13033
E2369_363,NA,0.45363
E2732_629,NA,0.78697
E3660_374,NA,0.46742
E3175_124,0.15414,NA
E2989_327,0.40852,NA
E3646_232,NA,0.28947
E3068_444,NA,0.55514
E1707_659,NA,0.82456
E720_741,NA,0.92732
E3765_661,NA,0.82707
E1616_490,NA,0.61278
E4021_340,0.42481,NA
E3341_158,0.19674,NA
E820_265,0.33083,NA
E2962_745,0.93233,NA
E3907_707,NA,0.88471
E4742_3,0.00251,NA
E2447_262,0.32707,NA
E3257_448,NA,0.56015
E1250_344,0.42982,NA
E3604_5,0.00501,NA
E1413_678,NA,0.84837
E1717_730,NA,0.91353
E3831_567,0.70927,NA
E1709_535,NA,0.66917
E1359_47,0.05764,NA
E2829_506,0.63283,NA
E1405_577,NA,0.7218
E504_525,NA,0.65664
E3995_219,0.27318,NA
E1088_360,NA,0.44987
E3652_41,NA,0.05013
E2924_550,NA,0.68797
E3779_367,0.45865,NA
E1694_680,0.85088,NA
E3998_237,NA,0.29574
E1713_399,0.49875,NA
E2585_588,0.73559,NA
E3114_375,0.46867,NA
E1820_87,NA,0.10777
E253_162,0.20175,NA
E4296_441,NA,0.55138
E137_239,0.29825,NA
E1397_386,NA,0.48246
E4173_535,0.66917,NA
E4564_547,0.68421,NA
E3792_521,NA,0.65163
E1173_229,NA,0.28571
E2469_389,NA,0.48622
E4693_153,NA,0.19048
E3099_170,0.21178,NA
E803_220,NA,0.27444
E2127_212,0.26441,NA
E2051_383,0.4787,NA
E2443_551,NA,0.68922
E3595_743,0.92982,NA
E3751_124,NA,0.15414
E4150_557,NA,0.69674
E4618_518,NA,0.64787
E2021_339,NA,0.42356
E465_711,0.88972,NA
E2475_467,NA,0.58396
