,LRP,source_gene,target_gene
1,0.0004957611,CBX2,AMH
2,0.0019161182,CTNNB1,AMH
3,0.007992983,DHH,AMH
4,0.0011113752,DKK1,AMH
5,0.0010617727,DMRT1,AMH
6,0.0058521554,FGF9,AMH
7,0.0010336222,FOXL2,AMH
8,0.00014988065,GATA4,AMH
9,0.0075576366,NR0B1,AMH
10,0.0031146267,NR5A1,AMH
11,0.006259756,PGD2,AMH
12,0.0019311951,RSPO1,AMH
13,0.0034302946,SOX9,AMH
14,0.0027401308,SRY,AMH
15,0.0005321214,UGR,AMH
16,0.0010207753,WNT4,AMH
17,0.0014491242,WT1mKTS,AMH
18,0.0008429002,WT1pKTS,AMH
21,0.0011796448,CTNNB1,CBX2
22,0.0006746884,DHH,CBX2
23,0.0041308757,DKK1,CBX2
24,0.006225727,DMRT1,CBX2
25,0.0009803853,FGF9,CBX2
26,0.0023501683,FOXL2,CBX2
27,0.0013611661,GATA4,CBX2
28,0.0025873033,NR0B1,CBX2
29,0.0045108236,NR5A1,CBX2
30,0.0012741269,PGD2,CBX2
31,0.003970913,RSPO1,CBX2
32,0.003971345,SOX9,CBX2
33,0.0047088857,SRY,CBX2
34,0.0018328301,UGR,CBX2
35,0.0023965584,WNT4,CBX2
36,0.0008170279,WT1mKTS,CBX2
37,0.00094308006,WT1pKTS,CBX2
41,0.00097466423,DHH,CTNNB1
42,0.004425804,DKK1,CTNNB1
43,0.0028451732,DMRT1,CTNNB1
44,0.0025152175,FGF9,CTNNB1
45,0.0017747682,FOXL2,CTNNB1
46,0.001032998,GATA4,CTNNB1
47,0.0019356583,NR0B1,CTNNB1
48,0.0062426184,NR5A1,CTNNB1
49,0.0024561565,PGD2,CTNNB1
50,0.00904578,RSPO1,CTNNB1
51,0.013001228,SOX9,CTNNB1
52,0.0011673733,SRY,CTNNB1
53,0.0010963912,UGR,CTNNB1
54,0.009128954,WNT4,CTNNB1
55,0.00075063464,WT1mKTS,CTNNB1
56,0.001743386,WT1pKTS,CTNNB1
