,LRP,source_gene,target_gene
1,0.0019214933,CBX2,AMH
2,0.0022680964,CTNNB1,AMH
3,0.005171106,DHH,AMH
4,0.0024500946,DKK1,AMH
5,0.0015869658,DMRT1,AMH
6,0.0035826745,FGF9,AMH
7,0.0010774555,FOXL2,AMH
8,0.00095074973,GATA4,AMH
9,0.0051919916,NR0B1,AMH
10,0.0025217743,NR5A1,AMH
11,0.008238564,PGD2,AMH
12,0.0016144086,RSPO1,AMH
13,0.002767654,SOX9,AMH
14,0.0024959394,SRY,AMH
15,0.0006278502,UGR,AMH
16,0.0030960543,WNT4,AMH
17,0.00037611517,WT1mKTS,AMH
18,0.0009246435,WT1pKTS,AMH
21,0.000270528,CTNNB1,CBX2
22,0.0006941255,DHH,CBX2
23,0.00026412666,DKK1,CBX2
24,0.00057295547,DMRT1,CBX2
25,0.0013332586,FGF9,CBX2
26,0.00031085953,FOXL2,CBX2
27,0.00047895868,GATA4,CBX2
28,0.00060753734,NR0B1,CBX2
29,0.0011529438,NR5A1,CBX2
30,0.0013458795,PGD2,CBX2
31,0.0013300388,RSPO1,CBX2
32,0.0016658312,SOX9,CBX2
33,0.00090181426,SRY,CBX2
34,0.0008512223,UGR,CBX2
35,0.0008953699,WNT4,CBX2
36,9.313515e-05,WT1mKTS,CBX2
37,0.00083575473,WT1pKTS,CBX2
41,0.00046162863,DHH,CTNNB1
42,0.00082195806,DKK1,CTNNB1
43,0.00063485355,DMRT1,CTNNB1
44,0.0012812922,FGF9,CTNNB1
45,0.00086852256,FOXL2,CTNNB1
46,0.0004813886,GATA4,CTNNB1
47,0.0014881472,NR0B1,CTNNB1
48,0.0011144474,NR5A1,CTNNB1
49,0.00016284686,PGD2,CTNNB1
50,0.00094655785,RSPO1,CTNNB1
51,0.0014831716,SOX9,CTNNB1
52,0.0018319294,SRY,CTNNB1
53,0.00071792887,UGR,CTNNB1
54,0.001003467,WNT4,CTNNB1
55,0.00033940596,WT1mKTS,CTNNB1
56,0.0015460977,WT1pKTS,CTNNB1
61,0.003132236,DKK1,DHH
62,0.003002568,DMRT1,DHH
63,0.0031112842,FGF9,DHH
64,0.0006008944,FOXL2,DHH
65,0.00057761284,GATA4,DHH
66,0.005789854,NR0B1,DHH
67,0.0013986072,NR5A1,DHH
68,0.0043728333,PGD2,DHH
69,0.002452841,RSPO1,DHH
70,0.0021429486,SOX9,DHH
71,0.0027023382,SRY,DHH
72,0.0022187317,UGR,DHH
73,0.0017303196,WNT4,DHH
74,0.00038088782,WT1mKTS,DHH
75,0.0005827373,WT1pKTS,DHH
81,0.003074718,DMRT1,DKK1
82,0.0027879376,FGF9,DKK1
83,0.0009422315,FOXL2,DKK1
84,0.00010854524,GATA4,DKK1
85,0.002065144,NR0B1,DKK1
86,0.0030175978,NR5A1,DKK1
87,0.0011343105,PGD2,DKK1
88,0.0012836542,RSPO1,DKK1
89,0.003107888,SOX9,DKK1
90,0.0030423955,SRY,DKK1
91,0.0011527138,UGR,DKK1
92,0.0011416186,WNT4,DKK1
93,0.000361041,WT1mKTS,DKK1
94,0.0011739333,WT1pKTS,DKK1
101,0.0014386495,FGF9,DMRT1
102,0.0010754773,FOXL2,DMRT1
103,0.0006304907,GATA4,DMRT1
104,0.0030724183,NR0B1,DMRT1
105,0.0045153047,NR5A1,DMRT1
106,0.0018390969,PGD2,DMRT1
107,0.0019792733,RSPO1,DMRT1
108,0.0016551289,SOX9,DMRT1
109,0.0012049631,SRY,DMRT1
110,0.000872016,UGR,DMRT1
111,0.0012011967,WNT4,DMRT1
112,0.0005690705,WT1mKTS,DMRT1
113,0.00085261173,WT1pKTS,DMRT1
121,0.00065870443,FOXL2,FGF9
122,0.0019643712,GATA4,FGF9
123,0.009587602,NR0B1,FGF9
124,0.0022699246,NR5A1,FGF9
125,0.0051833107,PGD2,FGF9
126,0.0026304582,RSPO1,FGF9
127,0.0012973736,SOX9,FGF9
128,0.0017134171,SRY,FGF9
129,0.0017108961,UGR,FGF9
130,0.0030066774,WNT4,FGF9
131,0.00030424297,WT1mKTS,FGF9
132,0.00086722843,WT1pKTS,FGF9
141,0.0003171853,GATA4,FOXL2
142,0.0018925639,NR0B1,FOXL2
143,0.0010396987,NR5A1,FOXL2
144,0.0011474882,PGD2,FOXL2
145,0.00041817216,RSPO1,FOXL2
146,0.0010848338,SOX9,FOXL2
147,0.0014514663,SRY,FOXL2
148,0.00020438497,UGR,FOXL2
149,0.0003756926,WNT4,FOXL2
150,0.00013071956,WT1mKTS,FOXL2
151,0.0005061519,WT1pKTS,FOXL2
161,0.0019503213,NR0B1,GATA4
162,0.0012824435,NR5A1,GATA4
163,0.0010038576,PGD2,GATA4
164,0.0018700749,RSPO1,GATA4
165,0.002363266,SOX9,GATA4
166,0.0004389155,SRY,GATA4
167,0.00048204005,UGR,GATA4
168,0.0011164498,WNT4,GATA4
169,0.0001624564,WT1mKTS,GATA4
170,0.0009349055,WT1pKTS,GATA4
181,0.0030273574,NR5A1,NR0B1
182,0.012611698,PGD2,NR0B1
183,0.0022656503,RSPO1,NR0B1
184,0.0031790966,SOX9,NR0B1
185,0.0049734307,SRY,NR0B1
186,0.0042730863,UGR,NR0B1
187,0.0007775255,WNT4,NR0B1
188,0.0008559132,WT1mKTS,NR0B1
189,0.0012489846,WT1pKTS,NR0B1
201,0.0034506978,PGD2,NR5A1
202,0.0026687759,RSPO1,NR5A1
203,0.0035114684,SOX9,NR5A1
204,0.0016422309,SRY,NR5A1
205,0.0009207161,UGR,NR5A1
206,0.0029535852,WNT4,NR5A1
207,0.00069553324,WT1mKTS,NR5A1
208,0.0021553678,WT1pKTS,NR5A1
221,0.0027532396,RSPO1,PGD2
222,0.002607242,SOX9,PGD2
223,0.0010283163,SRY,PGD2
224,0.0017829719,UGR,PGD2
225,0.00057118904,WNT4,PGD2
226,0.00046259546,WT1mKTS,PGD2
227,0.0013773113,WT1pKTS,PGD2
241,0.0025637457,SOX9,RSPO1
242,0.001698961,SRY,RSPO1
243,0.00023458581,UGR,RSPO1
244,5.927392e-05,WNT4,RSPO1
245,0.0010023693,WT1mKTS,RSPO1
246,0.0025269336,WT1pKTS,RSPO1
261,0.0020179795,SRY,SOX9
262,0.0003107002,UGR,SOX9
263,0.0012696735,WNT4,SOX9
264,0.0010210617,WT1mKTS,SOX9
265,0.0024084086,WT1pKTS,SOX9
281,0.0014286968,UGR,SRY
282,0.001684996,WNT4,SRY
283,0.0005059377,WT1mKTS,SRY
284,0.0011065415,WT1pKTS,SRY
301,0.00044919353,WNT4,UGR
302,0.000115515446,WT1mKTS,UGR
303,0.0006039283,WT1pKTS,UGR
321,0.0005888793,WT1mKTS,WNT4
322,0.0011699292,WT1pKTS,WNT4
341,0.00043838,WT1pKTS,WT1mKTS
