,LRP,source_gene,target_gene
1,0.00399956,CBX2,AMH
2,0.0021714645,CTNNB1,AMH
3,0.00060018105,DHH,AMH
4,0.0008372053,DKK1,AMH
5,0.0018211054,DMRT1,AMH
6,0.00016284175,FGF9,AMH
7,0.0009913157,FOXL2,AMH
8,0.00030741026,GATA4,AMH
9,0.002056247,NR0B1,AMH
10,0.00100154,NR5A1,AMH
11,0.0003122865,PGD2,AMH
12,0.0018859317,RSPO1,AMH
13,0.0017156557,SOX9,AMH
14,0.0029176653,SRY,AMH
15,0.0046760878,UGR,AMH
16,0.0023306045,WNT4,AMH
17,0.0005105375,WT1mKTS,AMH
18,0.0009557592,WT1pKTS,AMH
21,0.009703493,CTNNB1,CBX2
22,0.003378448,DHH,CBX2
23,0.0054660304,DKK1,CBX2
24,0.005518366,DMRT1,CBX2
25,0.0018395332,FGF9,CBX2
26,0.0049352213,FOXL2,CBX2
27,0.0039688186,GATA4,CBX2
28,0.013858849,NR0B1,CBX2
29,0.0152442325,NR5A1,CBX2
30,0.0019840405,PGD2,CBX2
31,0.015969668,RSPO1,CBX2
32,0.005827239,SOX9,CBX2
33,0.009917507,SRY,CBX2
34,0.02572507,UGR,CBX2
35,0.00717412,WNT4,CBX2
36,0.003288489,WT1mKTS,CBX2
37,0.00579708,WT1pKTS,CBX2
41,0.001614564,DHH,CTNNB1
42,0.0023880764,DKK1,CTNNB1
43,0.0032428028,DMRT1,CTNNB1
44,0.001904917,FGF9,CTNNB1
45,0.0012876843,FOXL2,CTNNB1
46,0.00079556595,GATA4,CTNNB1
47,0.005835841,NR0B1,CTNNB1
48,0.002658337,NR5A1,CTNNB1
49,0.0016135656,PGD2,CTNNB1
50,0.006361495,RSPO1,CTNNB1
51,0.0021683262,SOX9,CTNNB1
52,0.0064540757,SRY,CTNNB1
53,0.013980107,UGR,CTNNB1
54,0.0063624526,WNT4,CTNNB1
55,0.0013487054,WT1mKTS,CTNNB1
56,0.0017273426,WT1pKTS,CTNNB1
61,0.0014385891,DKK1,DHH
62,0.0018581441,DMRT1,DHH
63,0.00021831578,FGF9,DHH
64,0.0003466272,FOXL2,DHH
65,0.0005998536,GATA4,DHH
66,0.001816571,NR0B1,DHH
67,0.0008507818,NR5A1,DHH
68,0.000414037,PGD2,DHH
69,0.0020462112,RSPO1,DHH
70,0.00123456,SOX9,DHH
71,0.0014270197,SRY,DHH
72,0.0014343704,UGR,DHH
73,0.0008531847,WNT4,DHH
74,0.00035694684,WT1mKTS,DHH
75,0.00036850444,WT1pKTS,DHH
81,0.0009882217,DMRT1,DKK1
82,0.0006863788,FGF9,DKK1
83,0.0013009005,FOXL2,DKK1
84,0.00088235736,GATA4,DKK1
85,0.0037981218,NR0B1,DKK1
86,0.0045300312,NR5A1,DKK1
87,0.0005106227,PGD2,DKK1
88,0.0040387856,RSPO1,DKK1
89,0.004382598,SOX9,DKK1
90,0.005525128,SRY,DKK1
91,0.0044764807,UGR,DKK1
92,0.0037574242,WNT4,DKK1
93,0.0013753995,WT1mKTS,DKK1
94,0.0009573251,WT1pKTS,DKK1
101,0.00064390927,FGF9,DMRT1
102,0.0017360281,FOXL2,DMRT1
103,0.0015776589,GATA4,DMRT1
104,0.007668393,NR0B1,DMRT1
105,0.003985909,NR5A1,DMRT1
106,0.0007899947,PGD2,DMRT1
107,0.0044595487,RSPO1,DMRT1
108,0.0027956017,SOX9,DMRT1
109,0.006602385,SRY,DMRT1
110,0.007828719,UGR,DMRT1
111,0.004167905,WNT4,DMRT1
112,0.0005805023,WT1mKTS,DMRT1
113,0.0024107792,WT1pKTS,DMRT1
121,0.0001344446,FOXL2,FGF9
122,0.0004735208,GATA4,FGF9
123,0.0019457245,NR0B1,FGF9
124,0.0014520625,NR5A1,FGF9
125,0.0002524017,PGD2,FGF9
126,0.0017538024,RSPO1,FGF9
127,0.00068836776,SOX9,FGF9
128,0.0013354018,SRY,FGF9
129,0.0017405045,UGR,FGF9
130,0.00042098484,WNT4,FGF9
131,0.0001526375,WT1mKTS,FGF9
132,0.00067906635,WT1pKTS,FGF9
141,0.00073749217,GATA4,FOXL2
142,0.00031890807,NR0B1,FOXL2
143,0.0011009093,NR5A1,FOXL2
144,0.00039813438,PGD2,FOXL2
145,0.0019952839,RSPO1,FOXL2
146,0.002970667,SOX9,FOXL2
147,0.0011253079,SRY,FOXL2
148,0.0031810517,UGR,FOXL2
149,0.0012490584,WNT4,FOXL2
150,0.0004736677,WT1mKTS,FOXL2
151,0.0016057342,WT1pKTS,FOXL2
161,0.0034972557,NR0B1,GATA4
162,0.0033745859,NR5A1,GATA4
163,0.0001748406,PGD2,GATA4
164,0.00046213184,RSPO1,GATA4
165,0.00045730337,SOX9,GATA4
166,0.006122629,SRY,GATA4
167,0.00568792,UGR,GATA4
168,0.005333809,WNT4,GATA4
169,0.0008841147,WT1mKTS,GATA4
170,0.0019191303,WT1pKTS,GATA4
181,0.011957578,NR5A1,NR0B1
182,0.001976675,PGD2,NR0B1
183,0.006061388,RSPO1,NR0B1
184,0.0040379153,SOX9,NR0B1
185,0.015403534,SRY,NR0B1
186,0.0054541933,UGR,NR0B1
187,0.016095074,WNT4,NR0B1
188,0.004726696,WT1mKTS,NR0B1
189,0.003778818,WT1pKTS,NR0B1
201,0.0007669866,PGD2,NR5A1
202,0.009687868,RSPO1,NR5A1
203,0.0015718522,SOX9,NR5A1
204,0.007648208,SRY,NR5A1
205,0.009396744,UGR,NR5A1
206,0.005757281,WNT4,NR5A1
207,0.0023928797,WT1mKTS,NR5A1
208,0.003492435,WT1pKTS,NR5A1
221,0.002018972,RSPO1,PGD2
222,0.00064811425,SOX9,PGD2
223,0.00014019413,SRY,PGD2
224,0.0016942439,UGR,PGD2
225,0.00068137795,WNT4,PGD2
226,0.00026338108,WT1mKTS,PGD2
227,0.00017841297,WT1pKTS,PGD2
241,0.0024944278,SOX9,RSPO1
242,0.0055544837,SRY,RSPO1
243,0.014375534,UGR,RSPO1
244,0.0056285234,WNT4,RSPO1
245,0.0024416756,WT1mKTS,RSPO1
246,0.0042024613,WT1pKTS,RSPO1
261,0.004457527,SRY,SOX9
262,0.003939441,UGR,SOX9
263,0.00210148,WNT4,SOX9
264,0.0008746447,WT1mKTS,SOX9
265,0.0015775496,WT1pKTS,SOX9
281,0.011557553,UGR,SRY
282,0.01776976,WNT4,SRY
283,0.0059154867,WT1mKTS,SRY
284,0.004577508,WT1pKTS,SRY
301,0.014806056,WNT4,UGR
302,0.007070303,WT1mKTS,UGR
303,0.004907869,WT1pKTS,UGR
321,0.0047621615,WT1mKTS,WNT4
322,0.0017611915,WT1pKTS,WNT4
341,1.4970896e-05,WT1pKTS,WT1mKTS
