,LRP,source_gene,target_gene
1,0.00057172927,CBX2,AMH
2,0.0010327902,CTNNB1,AMH
3,0.00019931559,DHH,AMH
4,0.0008503699,DKK1,AMH
5,0.00063813373,DMRT1,AMH
6,8.7735054e-05,FGF9,AMH
7,0.0025914358,FOXL2,AMH
8,0.00025007973,GATA4,AMH
9,0.0007935789,NR0B1,AMH
10,0.00052139565,NR5A1,AMH
11,0.0007230338,PGD2,AMH
12,0.0007563623,RSPO1,AMH
13,0.00062251335,SOX9,AMH
14,0.0010876983,SRY,AMH
15,0.00038429143,UGR,AMH
16,0.0010814085,WNT4,AMH
17,0.00038541638,WT1mKTS,AMH
18,0.0016289924,WT1pKTS,AMH
21,0.0013659947,CTNNB1,CBX2
22,0.0004984529,DHH,CBX2
23,0.00045776914,DKK1,CBX2
24,0.0008273737,DMRT1,CBX2
25,0.00031250683,FGF9,CBX2
26,0.0038338446,FOXL2,CBX2
27,0.00077367434,GATA4,CBX2
28,0.0016536813,NR0B1,CBX2
29,0.0026275734,NR5A1,CBX2
30,0.00049915316,PGD2,CBX2
31,0.0005578529,RSPO1,CBX2
32,0.000452756,SOX9,CBX2
33,0.0025222087,SRY,CBX2
34,0.0010869341,UGR,CBX2
35,0.00064855,WNT4,CBX2
36,0.0011309658,WT1mKTS,CBX2
37,0.0051735174,WT1pKTS,CBX2
41,0.0013448076,DHH,CTNNB1
42,0.0013197628,DKK1,CTNNB1
43,0.0017103818,DMRT1,CTNNB1
44,0.0011423127,FGF9,CTNNB1
45,0.0054506757,FOXL2,CTNNB1
46,0.0013084522,GATA4,CTNNB1
47,0.0009887349,NR0B1,CTNNB1
48,0.0031620907,NR5A1,CTNNB1
49,0.0005161051,PGD2,CTNNB1
50,0.002999102,RSPO1,CTNNB1
51,0.0008485598,SOX9,CTNNB1
52,0.0014163741,SRY,CTNNB1
53,0.0025310519,UGR,CTNNB1
54,0.002074843,WNT4,CTNNB1
55,0.0022524784,WT1mKTS,CTNNB1
56,0.005285855,WT1pKTS,CTNNB1
61,0.00046934324,DKK1,DHH
62,0.0008989676,DMRT1,DHH
63,5.117841e-05,FGF9,DHH
