,LRP,source_gene,target_gene
1,0.0011911227,CBX2,AMH
2,0.0013867811,CTNNB1,AMH
3,0.0047358875,DHH,AMH
4,0.0015051909,DKK1,AMH
5,0.0027001796,DMRT1,AMH
6,0.0081898775,FGF9,AMH
7,0.0009356558,FOXL2,AMH
8,0.0020851404,GATA4,AMH
9,0.008527968,NR0B1,AMH
10,0.0055154883,NR5A1,AMH
11,0.0143949725,PGD2,AMH
12,0.00051762385,RSPO1,AMH
13,0.007614862,SOX9,AMH
14,0.0022312251,SRY,AMH
15,0.0008482215,UGR,AMH
16,0.0042363917,WNT4,AMH
17,0.0004988968,WT1mKTS,AMH
18,0.0010383665,WT1pKTS,AMH
21,0.00024449575,CTNNB1,CBX2
22,0.00024016999,DHH,CBX2
23,0.00061026175,DKK1,CBX2
24,0.0005319073,DMRT1,CBX2
25,0.0018586935,FGF9,CBX2
26,0.00064189313,FOXL2,CBX2
27,0.0003143046,GATA4,CBX2
28,0.0010422203,NR0B1,CBX2
29,0.0013626702,NR5A1,CBX2
30,0.001795676,PGD2,CBX2
31,0.00104258,RSPO1,CBX2
32,0.0020302976,SOX9,CBX2
33,0.00077730865,SRY,CBX2
34,0.000698132,UGR,CBX2
35,0.0004079991,WNT4,CBX2
36,0.0003098286,WT1mKTS,CBX2
37,0.002009893,WT1pKTS,CBX2
41,0.00060141465,DHH,CTNNB1
42,0.0007836756,DKK1,CTNNB1
43,0.0003866831,DMRT1,CTNNB1
44,0.000576136,FGF9,CTNNB1
45,0.0008954983,FOXL2,CTNNB1
46,0.0005568728,GATA4,CTNNB1
47,0.0020204128,NR0B1,CTNNB1
48,0.0003411184,NR5A1,CTNNB1
49,0.00010333987,PGD2,CTNNB1
50,0.0011474923,RSPO1,CTNNB1
51,0.0018492972,SOX9,CTNNB1
52,0.00191066,SRY,CTNNB1
53,0.0010896532,UGR,CTNNB1
54,0.0008582923,WNT4,CTNNB1
55,0.00046322244,WT1mKTS,CTNNB1
56,0.0017426462,WT1pKTS,CTNNB1
61,0.0015739477,DKK1,DHH
62,0.004046877,DMRT1,DHH
63,0.004746052,FGF9,DHH
64,0.0010840918,FOXL2,DHH
65,0.0010581361,GATA4,DHH
66,0.012168259,NR0B1,DHH
67,0.0060565625,NR5A1,DHH
68,0.008466137,PGD2,DHH
69,0.0008414667,RSPO1,DHH
70,0.0065123597,SOX9,DHH
71,0.00384446,SRY,DHH
72,0.0030626575,UGR,DHH
73,0.0034992893,WNT4,DHH
74,0.0010783847,WT1mKTS,DHH
