,LRP,source_gene,target_gene
1,0.0011757277,CBX2,AMH
2,0.0008877717,CTNNB1,AMH
3,0.0003239137,DHH,AMH
4,0.0046762144,DKK1,AMH
5,0.0042440426,DMRT1,AMH
6,0.00075064995,FGF9,AMH
7,0.0007918737,FOXL2,AMH
8,0.0013582371,GATA4,AMH
9,0.002484167,NR0B1,AMH
10,0.00061554037,NR5A1,AMH
11,0.00027013372,PGD2,AMH
12,0.0013410738,RSPO1,AMH
13,0.0014514347,SOX9,AMH
14,0.0020165597,SRY,AMH
15,0.0018003465,UGR,AMH
16,0.0018094243,WNT4,AMH
17,0.00081272656,WT1mKTS,AMH
18,0.0021624889,WT1pKTS,AMH
21,0.004930442,CTNNB1,CBX2
22,0.00094494,DHH,CBX2
23,0.025460657,DKK1,CBX2
24,0.02396435,DMRT1,CBX2
25,0.00038883692,FGF9,CBX2
26,0.0016696772,FOXL2,CBX2
27,0.00072255713,GATA4,CBX2
28,0.0040930486,NR0B1,CBX2
29,0.0062686,NR5A1,CBX2
30,0.0005152019,PGD2,CBX2
31,0.0015830981,RSPO1,CBX2
32,0.01073043,SOX9,CBX2
33,0.0064133545,SRY,CBX2
34,0.0008108374,UGR,CBX2
35,0.018908199,WNT4,CBX2
36,0.0010257541,WT1mKTS,CBX2
37,0.0019203313,WT1pKTS,CBX2
41,0.0018653586,DHH,CTNNB1
42,0.013678167,DKK1,CTNNB1
43,0.011526883,DMRT1,CTNNB1
44,0.0011466312,FGF9,CTNNB1
45,0.0016279819,FOXL2,CTNNB1
46,0.0016737265,GATA4,CTNNB1
47,0.0074346634,NR0B1,CTNNB1
48,0.0074487682,NR5A1,CTNNB1
49,0.0016603505,PGD2,CTNNB1
50,0.00996985,RSPO1,CTNNB1
51,0.013820248,SOX9,CTNNB1
52,0.004984187,SRY,CTNNB1
53,0.0020293607,UGR,CTNNB1
54,0.02496831,WNT4,CTNNB1
55,0.0002767528,WT1mKTS,CTNNB1
56,0.0035026234,WT1pKTS,CTNNB1
61,0.00425759,DKK1,DHH
62,0.0022694997,DMRT1,DHH
63,0.0011795363,FGF9,DHH
64,0.0014093865,FOXL2,DHH
65,0.0007929046,GATA4,DHH
66,0.0011185415,NR0B1,DHH
67,0.00063987996,NR5A1,DHH
68,0.00026828056,PGD2,DHH
69,0.00066811906,RSPO1,DHH
70,0.0008625969,SOX9,DHH
71,0.0013298215,SRY,DHH
72,0.0008206852,UGR,DHH
73,0.0022020328,WNT4,DHH
74,0.0009816755,WT1mKTS,DHH
75,0.0011778611,WT1pKTS,DHH
81,0.05123452,DMRT1,DKK1
82,0.0034076385,FGF9,DKK1
83,0.00038744824,FOXL2,DKK1
84,0.0035240538,GATA4,DKK1
85,0.0036336938,NR0B1,DKK1
86,0.00752556,NR5A1,DKK1
87,0.001981839,PGD2,DKK1
88,0.010014286,RSPO1,DKK1
89,0.025505178,SOX9,DKK1
90,0.011968844,SRY,DKK1
91,0.0029638726,UGR,DKK1
92,0.051147196,WNT4,DKK1
93,0.0019055348,WT1mKTS,DKK1
