,LRP,source_gene,target_gene
1,0.0008116164,CBX2,AMH
2,0.002132752,CTNNB1,AMH
3,0.0022022093,DHH,AMH
4,0.002677411,DKK1,AMH
5,0.0032139306,DMRT1,AMH
6,0.003766526,FGF9,AMH
7,0.0007365662,FOXL2,AMH
8,0.005298011,GATA4,AMH
9,0.0063158646,NR0B1,AMH
10,0.0014072114,NR5A1,AMH
11,0.006782558,PGD2,AMH
12,0.0015347066,RSPO1,AMH
13,0.0020832694,SOX9,AMH
14,0.0024910844,SRY,AMH
15,0.001562956,UGR,AMH
16,0.0032075814,WNT4,AMH
17,0.001976627,WT1mKTS,AMH
18,0.0018149274,WT1pKTS,AMH
21,0.00017915839,CTNNB1,CBX2
22,0.0008317812,DHH,CBX2
23,0.0012915838,DKK1,CBX2
24,0.00025892866,DMRT1,CBX2
25,0.0011268794,FGF9,CBX2
26,0.00016004924,FOXL2,CBX2
27,0.00015808009,GATA4,CBX2
28,0.0006559446,NR0B1,CBX2
29,0.00086334796,NR5A1,CBX2
30,0.0018061931,PGD2,CBX2
31,0.0011475908,RSPO1,CBX2
32,0.0013141908,SOX9,CBX2
33,0.0014511175,SRY,CBX2
34,0.00072326825,UGR,CBX2
35,0.00034313436,WNT4,CBX2
36,0.0003577423,WT1mKTS,CBX2
37,0.00082924985,WT1pKTS,CBX2
41,0.0003846445,DHH,CTNNB1
42,0.0006797987,DKK1,CTNNB1
43,0.0005609458,DMRT1,CTNNB1
44,0.0013095716,FGF9,CTNNB1
45,0.0006100144,FOXL2,CTNNB1
46,0.00076490676,GATA4,CTNNB1
47,0.0012733416,NR0B1,CTNNB1
48,0.0005410333,NR5A1,CTNNB1
49,0.00061440014,PGD2,CTNNB1
50,0.0006907545,RSPO1,CTNNB1
51,0.0010703054,SOX9,CTNNB1
52,0.0019174069,SRY,CTNNB1
53,0.0010779664,UGR,CTNNB1
54,0.0008038276,WNT4,CTNNB1
55,0.00051711575,WT1mKTS,CTNNB1
56,0.0013626497,WT1pKTS,CTNNB1
61,0.0021738983,DKK1,DHH
62,0.0032370647,DMRT1,DHH
63,0.0060951672,FGF9,DHH
64,0.0014658788,FOXL2,DHH
65,0.0053880033,GATA4,DHH
66,0.01010055,NR0B1,DHH
67,0.0017139036,NR5A1,DHH
68,0.011750353,PGD2,DHH
69,0.0011933236,RSPO1,DHH
70,0.0024953464,SOX9,DHH
71,0.0058017313,SRY,DHH
72,0.0008429197,UGR,DHH
73,0.001984796,WNT4,DHH
74,0.0021546213,WT1mKTS,DHH
75,0.001678997,WT1pKTS,DHH
81,0.0009953246,DMRT1,DKK1
82,0.0011069251,FGF9,DKK1
83,0.0013664465,FOXL2,DKK1
84,0.00094918394,GATA4,DKK1
85,0.0022039448,NR0B1,DKK1
86,0.002364676,NR5A1,DKK1
87,0.003357742,PGD2,DKK1
88,0.001034359,RSPO1,DKK1
89,7.619913e-05,SOX9,DKK1
90,0.002066975,SRY,DKK1
91,0.0008936372,UGR,DKK1
92,0.0006655414,WNT4,DKK1
93,0.0008653081,WT1mKTS,DKK1
94,0.00022941134,WT1pKTS,DKK1
101,0.0020040604,FGF9,DMRT1
102,0.0014282163,FOXL2,DMRT1
103,0.0020144307,GATA4,DMRT1
104,0.003038857,NR0B1,DMRT1
105,0.0038200393,NR5A1,DMRT1
106,0.0048982054,PGD2,DMRT1
107,0.0018855468,RSPO1,DMRT1
108,0.003061398,SOX9,DMRT1
109,0.001562003,SRY,DMRT1
110,0.0005208903,UGR,DMRT1
111,0.0007624184,WNT4,DMRT1
112,0.0021271743,WT1mKTS,DMRT1
113,0.0013189233,WT1pKTS,DMRT1
121,0.0010594241,FOXL2,FGF9
122,0.005361883,GATA4,FGF9
123,0.008848475,NR0B1,FGF9
124,0.0009621781,NR5A1,FGF9
125,0.010402257,PGD2,FGF9
126,0.00273622,RSPO1,FGF9
127,0.0015543737,SOX9,FGF9
128,0.0046334863,SRY,FGF9
129,0.001952729,UGR,FGF9
130,0.0033410885,WNT4,FGF9
131,0.0018606995,WT1mKTS,FGF9
132,0.0011074601,WT1pKTS,FGF9
141,0.00032757228,GATA4,FOXL2
142,0.0011115848,NR0B1,FOXL2
143,0.0004918925,NR5A1,FOXL2
144,0.0003581947,PGD2,FOXL2
145,0.0006441524,RSPO1,FOXL2
146,0.002003919,SOX9,FOXL2
147,0.0014525946,SRY,FOXL2
148,0.00032325665,UGR,FOXL2
149,0.00046869897,WNT4,FOXL2
150,0.00017452976,WT1mKTS,FOXL2
151,0.00051458186,WT1pKTS,FOXL2
161,0.0029724198,NR0B1,GATA4
162,0.003414777,NR5A1,GATA4
163,0.0058670226,PGD2,GATA4
164,0.0015634833,RSPO1,GATA4
165,0.0053784363,SOX9,GATA4
166,0.00062888215,SRY,GATA4
167,0.0002502566,UGR,GATA4
168,0.0010823382,WNT4,GATA4
169,0.00071122195,WT1mKTS,GATA4
170,0.0008884717,WT1pKTS,GATA4
181,0.004514966,NR5A1,NR0B1
182,0.015608955,PGD2,NR0B1
183,0.002628079,RSPO1,NR0B1
184,0.0029799123,SOX9,NR0B1
185,0.002530764,SRY,NR0B1
186,0.002181577,UGR,NR0B1
187,0.0021661643,WNT4,NR0B1
188,0.0015351956,WT1mKTS,NR0B1
189,0.00091237127,WT1pKTS,NR0B1
201,0.0037225313,PGD2,NR5A1
202,0.0035796529,RSPO1,NR5A1
203,0.0019847618,SOX9,NR5A1
204,0.0004622193,SRY,NR5A1
205,0.00075106346,UGR,NR5A1
206,0.0030752583,WNT4,NR5A1
207,0.001317412,WT1mKTS,NR5A1
208,0.002948635,WT1pKTS,NR5A1
221,0.0032586972,RSPO1,PGD2
222,0.004251806,SOX9,PGD2
223,0.004532193,SRY,PGD2
224,0.0014584032,UGR,PGD2
225,0.0016696895,WNT4,PGD2
226,0.00055323733,WT1mKTS,PGD2
227,0.0025640626,WT1pKTS,PGD2
241,0.0027314776,SOX9,RSPO1
242,0.0015739447,SRY,RSPO1
243,0.0005414506,UGR,RSPO1
244,0.00028842362,WNT4,RSPO1
245,0.001402374,WT1mKTS,RSPO1
246,0.0024515858,WT1pKTS,RSPO1
261,0.0014340847,SRY,SOX9
262,0.00083230843,UGR,SOX9
263,0.0016387077,WNT4,SOX9
264,0.002168315,WT1mKTS,SOX9
265,0.0021479633,WT1pKTS,SOX9
281,0.001282755,UGR,SRY
282,0.0014865368,WNT4,SRY
283,0.0020319836,WT1mKTS,SRY
284,0.0008314564,WT1pKTS,SRY
301,0.00058755616,WNT4,UGR
302,0.000542794,WT1mKTS,UGR
303,0.0005015266,WT1pKTS,UGR
321,0.00058891694,WT1mKTS,WNT4
322,0.0011990739,WT1pKTS,WNT4
341,0.0007117502,WT1pKTS,WT1mKTS
