,LRP,source_gene,target_gene
1,0.00037448842,CBX2,AMH
2,0.0010324571,CTNNB1,AMH
3,0.0047149085,DHH,AMH
4,0.0038724805,DKK1,AMH
5,0.0041788733,DMRT1,AMH
6,0.0018918507,FGF9,AMH
7,0.0017812005,FOXL2,AMH
8,0.0012231919,GATA4,AMH
9,0.012234029,NR0B1,AMH
10,0.008833346,NR5A1,AMH
11,0.0016258223,PGD2,AMH
12,0.00238432,RSPO1,AMH
13,0.0066997577,SOX9,AMH
14,0.0029324333,SRY,AMH
15,0.0015186175,UGR,AMH
16,0.0029965404,WNT4,AMH
17,0.00013205818,WT1mKTS,AMH
18,0.002377721,WT1pKTS,AMH
21,0.00016311454,CTNNB1,CBX2
22,0.0022941357,DHH,CBX2
23,0.00021286856,DKK1,CBX2
24,0.0003310928,DMRT1,CBX2
25,0.00043907046,FGF9,CBX2
26,0.0002839027,FOXL2,CBX2
27,0.00033250145,GATA4,CBX2
28,0.0033136932,NR0B1,CBX2
29,0.001069052,NR5A1,CBX2
30,0.0012097409,PGD2,CBX2
31,0.0017381617,RSPO1,CBX2
32,0.0025884695,SOX9,CBX2
33,0.0005497072,SRY,CBX2
34,0.0003362124,UGR,CBX2
35,0.00064219354,WNT4,CBX2
36,0.00033527205,WT1mKTS,CBX2
37,0.0010209653,WT1pKTS,CBX2
41,0.000405904,DHH,CTNNB1
42,0.00029357092,DKK1,CTNNB1
43,0.00061999867,DMRT1,CTNNB1
44,0.0005363703,FGF9,CTNNB1
45,0.0008480074,FOXL2,CTNNB1
46,0.0006159849,GATA4,CTNNB1
47,0.0024812242,NR0B1,CTNNB1
48,0.0009533301,NR5A1,CTNNB1
49,0.0002840636,PGD2,CTNNB1
50,0.0012084546,RSPO1,CTNNB1
51,0.001247405,SOX9,CTNNB1
52,0.0014658216,SRY,CTNNB1
53,0.0011442413,UGR,CTNNB1
54,0.0011862789,WNT4,CTNNB1
55,0.0004527188,WT1mKTS,CTNNB1
56,0.00091703126,WT1pKTS,CTNNB1
61,0.0047766026,DKK1,DHH
62,0.00466084,DMRT1,DHH
63,0.0016166756,FGF9,DHH
64,0.0021065813,FOXL2,DHH
65,0.0014982283,GATA4,DHH
66,0.009776968,NR0B1,DHH
67,0.0060536247,NR5A1,DHH
68,0.0023991861,PGD2,DHH
69,0.0027734064,RSPO1,DHH
70,0.009116545,SOX9,DHH
71,0.0040051723,SRY,DHH
72,0.0018212858,UGR,DHH
73,0.0025748399,WNT4,DHH
74,5.2453808e-05,WT1mKTS,DHH
75,0.0015797612,WT1pKTS,DHH
81,0.002751462,DMRT1,DKK1
82,0.004675274,FGF9,DKK1
83,0.00081208703,FOXL2,DKK1
84,0.00080384366,GATA4,DKK1
85,0.0033544768,NR0B1,DKK1
86,0.0022622033,NR5A1,DKK1
87,0.005160327,PGD2,DKK1
88,0.001188304,RSPO1,DKK1
89,0.001049337,SOX9,DKK1
90,0.0022336848,SRY,DKK1
91,0.0005078443,UGR,DKK1
92,0.0009577438,WNT4,DKK1
93,0.0006062492,WT1mKTS,DKK1
94,0.0013862086,WT1pKTS,DKK1
101,0.004005807,FGF9,DMRT1
102,0.0014812622,FOXL2,DMRT1
103,0.0013902546,GATA4,DMRT1
104,0.0040683146,NR0B1,DMRT1
105,0.00516692,NR5A1,DMRT1
106,0.0045447415,PGD2,DMRT1
107,0.001889042,RSPO1,DMRT1
108,0.0027487897,SOX9,DMRT1
109,0.0016711988,SRY,DMRT1
110,0.00050473947,UGR,DMRT1
111,0.0009529925,WNT4,DMRT1
112,0.0013608045,WT1mKTS,DMRT1
113,0.0015155163,WT1pKTS,DMRT1
121,0.0018837056,FOXL2,FGF9
122,0.0021447754,GATA4,FGF9
123,0.009140446,NR0B1,FGF9
124,0.0042946152,NR5A1,FGF9
125,0.0015958302,PGD2,FGF9
126,0.0027366183,RSPO1,FGF9
127,0.0054632835,SOX9,FGF9
128,0.0017658476,SRY,FGF9
129,0.0011665329,UGR,FGF9
130,0.0035314,WNT4,FGF9
131,0.00038258094,WT1mKTS,FGF9
132,0.0020275388,WT1pKTS,FGF9
141,0.00039862076,GATA4,FOXL2
142,0.0015830923,NR0B1,FOXL2
143,0.00011277209,NR5A1,FOXL2
144,0.0016164484,PGD2,FOXL2
145,0.00039659475,RSPO1,FOXL2
146,0.0016956269,SOX9,FOXL2
147,0.0013079203,SRY,FOXL2
148,0.00024735296,UGR,FOXL2
149,0.00029847253,WNT4,FOXL2
150,0.00035125797,WT1mKTS,FOXL2
151,0.00075114873,WT1pKTS,FOXL2
161,0.0026584277,NR0B1,GATA4
162,0.0025192746,NR5A1,GATA4
163,0.001893363,PGD2,GATA4
164,0.0017441568,RSPO1,GATA4
165,0.0030113761,SOX9,GATA4
166,0.001037359,SRY,GATA4
167,0.00027789883,UGR,GATA4
