,LRP,source_gene,target_gene
1,0.0017503656,CBX2,AMH
2,0.00072985055,CTNNB1,AMH
3,0.00039749296,DHH,AMH
4,0.00076963176,DKK1,AMH
5,0.0006692151,DMRT1,AMH
6,0.00020341996,FGF9,AMH
7,0.0011745383,FOXL2,AMH
8,0.00043675373,GATA4,AMH
9,0.0029717016,NR0B1,AMH
10,0.0020447401,NR5A1,AMH
11,0.00018242482,PGD2,AMH
12,0.0009493291,RSPO1,AMH
13,0.0015308663,SOX9,AMH
14,0.001976149,SRY,AMH
15,0.0039862795,UGR,AMH
16,0.0019625663,WNT4,AMH
17,0.000888568,WT1mKTS,AMH
18,0.0013957627,WT1pKTS,AMH
21,0.0059872493,CTNNB1,CBX2
22,0.0012820527,DHH,CBX2
23,0.0057418244,DKK1,CBX2
24,0.0036079218,DMRT1,CBX2
25,0.0010825614,FGF9,CBX2
26,0.0034589441,FOXL2,CBX2
27,0.0039652186,GATA4,CBX2
28,0.012899607,NR0B1,CBX2
29,0.012710347,NR5A1,CBX2
30,0.0011527459,PGD2,CBX2
31,0.009630011,RSPO1,CBX2
32,0.0030616461,SOX9,CBX2
33,0.0022432422,SRY,CBX2
34,0.021202946,UGR,CBX2
35,0.0024347305,WNT4,CBX2
36,0.002940935,WT1mKTS,CBX2
37,0.0034234729,WT1pKTS,CBX2
41,0.0008126825,DHH,CTNNB1
42,0.0033328808,DKK1,CTNNB1
43,0.0024788145,DMRT1,CTNNB1
44,0.0008180976,FGF9,CTNNB1
45,0.00027633828,FOXL2,CTNNB1
46,0.0005219725,GATA4,CTNNB1
47,0.0048849084,NR0B1,CTNNB1
48,0.00049954234,NR5A1,CTNNB1
49,0.0016721832,PGD2,CTNNB1
50,0.0025296106,RSPO1,CTNNB1
51,0.0022001662,SOX9,CTNNB1
52,0.0042001065,SRY,CTNNB1
53,0.012441104,UGR,CTNNB1
54,0.003396448,WNT4,CTNNB1
55,0.0013369421,WT1mKTS,CTNNB1
56,0.0009086414,WT1pKTS,CTNNB1
61,0.0013899729,DKK1,DHH
62,0.00085301563,DMRT1,DHH
63,0.0005697879,FGF9,DHH
64,0.00042089648,FOXL2,DHH
65,0.0006930499,GATA4,DHH
66,0.0025024808,NR0B1,DHH
67,0.0013843519,NR5A1,DHH
68,0.00031475522,PGD2,DHH
69,0.0011008619,RSPO1,DHH
70,0.0007346936,SOX9,DHH
71,0.0014342089,SRY,DHH
72,0.002156549,UGR,DHH
73,0.0017225111,WNT4,DHH
74,0.00042807835,WT1mKTS,DHH
75,0.0003690209,WT1pKTS,DHH
81,0.00039233896,DMRT1,DKK1
82,0.0015152324,FGF9,DKK1
83,0.0011362033,FOXL2,DKK1
84,0.000740064,GATA4,DKK1
85,0.0049380763,NR0B1,DKK1
86,0.004723777,NR5A1,DKK1
87,0.0010826901,PGD2,DKK1
88,0.003198935,RSPO1,DKK1
89,0.0022399025,SOX9,DKK1
90,0.003684254,SRY,DKK1
91,0.005959425,UGR,DKK1
92,0.0043706135,WNT4,DKK1
93,0.0019355121,WT1mKTS,DKK1
94,0.0013735653,WT1pKTS,DKK1
101,0.0013711201,FGF9,DMRT1
102,0.0016836721,FOXL2,DMRT1
103,0.00061832357,GATA4,DMRT1
104,0.0045697596,NR0B1,DMRT1
105,0.003818689,NR5A1,DMRT1
106,0.001158709,PGD2,DMRT1
107,0.00166893,RSPO1,DMRT1
108,0.002255417,SOX9,DMRT1
109,0.0036933916,SRY,DMRT1
110,0.0037530798,UGR,DMRT1
111,0.0032198434,WNT4,DMRT1
112,0.00086670066,WT1mKTS,DMRT1
113,0.0018136756,WT1pKTS,DMRT1
121,0.00044912816,FOXL2,FGF9
122,0.00022582075,GATA4,FGF9
123,0.00045254864,NR0B1,FGF9
124,0.0018012095,NR5A1,FGF9
125,0.00017230044,PGD2,FGF9
126,0.0014357403,RSPO1,FGF9
127,0.00010556496,SOX9,FGF9
128,0.0020859176,SRY,FGF9
129,0.0021998442,UGR,FGF9
130,0.0013001078,WNT4,FGF9
131,0.000646575,WT1mKTS,FGF9
132,0.0004612679,WT1pKTS,FGF9
141,0.00041944513,GATA4,FOXL2
142,0.000337593,NR0B1,FOXL2
143,0.0027204005,NR5A1,FOXL2
144,0.00037067878,PGD2,FOXL2
145,0.0017596197,RSPO1,FOXL2
146,0.0017641387,SOX9,FOXL2
147,0.0026041777,SRY,FOXL2
148,0.002387674,UGR,FOXL2
149,0.0021543717,WNT4,FOXL2
150,0.00020322143,WT1mKTS,FOXL2
151,0.0010499981,WT1pKTS,FOXL2
161,0.0040269475,NR0B1,GATA4
162,0.0036300656,NR5A1,GATA4
163,7.6306605e-05,PGD2,GATA4
164,0.00086106465,RSPO1,GATA4
165,0.0007228913,SOX9,GATA4
166,0.0037287246,SRY,GATA4
167,0.007409512,UGR,GATA4
168,0.005683896,WNT4,GATA4
169,0.00086692243,WT1mKTS,GATA4
170,0.0015169613,WT1pKTS,GATA4
181,0.0071949326,NR5A1,NR0B1
182,0.0016376487,PGD2,NR0B1
183,0.004595458,RSPO1,NR0B1
184,0.0039692014,SOX9,NR0B1
185,0.022347901,SRY,NR0B1
186,0.048981287,UGR,NR0B1
187,0.020308042,WNT4,NR0B1
188,0.0065400354,WT1mKTS,NR0B1
189,0.0035021594,WT1pKTS,NR0B1
201,0.00091527234,PGD2,NR5A1
202,0.0047453544,RSPO1,NR5A1
203,0.0006879285,SOX9,NR5A1
204,0.007990865,SRY,NR5A1
205,0.010160767,UGR,NR5A1
206,0.01065751,WNT4,NR5A1
207,0.0008707897,WT1mKTS,NR5A1
208,0.0024703695,WT1pKTS,NR5A1
221,0.0013212576,RSPO1,PGD2
222,0.00054452935,SOX9,PGD2
223,0.0011613327,SRY,PGD2
224,0.0005208954,UGR,PGD2
225,0.0002497977,WNT4,PGD2
226,0.00026983334,WT1mKTS,PGD2
227,0.0003166432,WT1pKTS,PGD2
241,0.0021336505,SOX9,RSPO1
242,0.0016032746,SRY,RSPO1
243,0.011192286,UGR,RSPO1
244,0.0016224618,WNT4,RSPO1
245,0.0006623443,WT1mKTS,RSPO1
246,0.001786412,WT1pKTS,RSPO1
261,0.002650054,SRY,SOX9
262,0.008891022,UGR,SOX9
263,0.0024401485,WNT4,SOX9
264,0.0010921374,WT1mKTS,SOX9
265,0.00087461947,WT1pKTS,SOX9
281,0.04063464,UGR,SRY
282,0.024606457,WNT4,SRY
283,0.00435984,WT1mKTS,SRY
284,0.005501706,WT1pKTS,SRY
301,0.03919348,WNT4,UGR
302,0.01277337,WT1mKTS,UGR
303,0.009493137,WT1pKTS,UGR
321,0.0068607572,WT1mKTS,WNT4
322,0.0035341,WT1pKTS,WNT4
341,0.0011778676,WT1pKTS,WT1mKTS
