,PseudoTime1,PseudoTime2
E64_165,0.20588,NA
E86_8,0.00512,NA
E30_730,NA,0.92839
E33_52,NA,0.06138
E4_632,0.80307,NA
E55_327,NA,0.41304
E82_627,0.79668,NA
E7_489,0.6202,NA
E98_250,NA,0.31458
E45_643,0.81714,NA
E89_528,NA,0.67008
E3_412,0.52174,NA
E35_8,0.00512,NA
E12_778,0.98977,NA
E47_163,NA,0.20332
E27_447,0.5665,NA
E58_354,NA,0.44757
E38_93,0.11381,NA
E39_786,NA,1.0
E43_746,0.94885,NA
E81_305,NA,0.38491
E24_744,NA,0.94629
E77_511,NA,0.64834
E52_740,NA,0.94118
E97_427,0.54092,NA
E18_519,0.65857,NA
E53_129,NA,0.15985
E66_758,NA,0.96419
E41_484,NA,0.61381
E68_157,NA,0.19565
E75_221,NA,0.27749
E34_213,NA,0.26726
E88_118,0.14578,NA
E70_63,0.07545,NA
E31_277,0.3491,NA
E63_131,NA,0.1624
E19_233,NA,0.29284
E49_166,0.20716,NA
E87_215,NA,0.26982
E0_300,NA,0.37852
E15_479,0.60742,NA
E48_673,NA,0.8555
E73_744,NA,0.94629
E84_473,NA,0.59974
E29_111,0.13683,NA
E40_520,0.65985,NA
E91_406,0.51407,NA
E13_194,NA,0.24297
E20_53,0.06266,NA
E10_683,NA,0.86829
E32_228,NA,0.28645
E16_723,0.91944,NA
E42_200,0.25064,NA
E5_672,0.85422,NA
E92_15,0.01407,NA
E54_716,NA,0.91049
E14_487,0.61765,NA
E60_596,0.75703,NA
E22_296,0.3734,NA
E57_431,0.54604,NA
E26_745,NA,0.94757
E2_555,NA,0.7046
E28_404,0.51151,NA
E96_612,NA,0.77749
E59_483,0.61253,NA
E72_171,0.21355,NA
E67_624,NA,0.79284
E62_767,0.9757,NA
E80_381,NA,0.4821
E50_438,NA,0.55499
E51_231,0.29028,NA
E76_707,NA,0.89898
E17_488,NA,0.61893
E1_90,0.10997,NA
E74_569,NA,0.72251
E23_104,NA,0.12788
E46_717,0.91176,NA
E9_408,NA,0.51662
E8_747,NA,0.95013
E11_666,NA,0.84655
E78_467,NA,0.59207
E37_212,0.26598,NA
E65_73,0.08824,NA
E94_700,NA,0.89003
E79_4,0.0,NA
E95_371,NA,0.46931
E36_521,NA,0.66113
E21_62,NA,0.07417
E44_46,0.05371,NA
E25_219,NA,0.27494
E90_221,0.27749,NA
E56_170,0.21228,NA
E61_212,0.26598,NA
E71_326,0.41176,NA
E69_207,NA,0.25959
E99_55,NA,0.06522
E6_309,0.39003,NA
E85_408,NA,0.51662
E93_489,NA,0.6202
E83_109,NA,0.13427
