	Dbx1	Dbx2	Irx3	Nkx22	Nkx61	Nkx62	Olig2	Pax6
E510_19	0.8069405001643568	0.8795078570877977	1.1812283608637455	1.2378037394728103	0.6901976830948293	0.6324114251065445	1.49969278136202	1.643111527124563
E1712_474	0.0010987675589222287	0.06502887317536628	0.016963319198578183	0.008266253223197271	2.1168605722532834	0.0005373957638940903	2.4935737253684342	2.1331847978177225
E1879_52	1.3019550286111374	0.4983285199982482	0.351208915903786	0.745516345050963	2.437736200215032	1.086352229323798	1.0691798699670725	1.3270966630544556
E524_166	0.5950630310339019	0.014706176336668784	0.025202897982629625	0.013874133686462635	2.192419562803781	0.11596235565749335	1.7459733291656392	2.428929475633267
E449_319	0.008161375225483988	0.01328571028863541	0.013441109173653305	0.003810290420596955	1.6088052404366298	0.011462782542205282	1.705396085348944	1.8277071795761617
E1618_16	0.512802949888619	0.5727275645185965	0.9318443118359868	0.8880567292730459	1.1129311941881137	0.6340794023194163	0.8346970069134585	1.0255495831611796
E787_309	0.008404455505164929	0.01819023167083372	0.009314880638701676	0.006269969702716427	1.9796966687534288	0.0016392772847347494	1.985760107633388	2.081210031370703
E1829_107	1.975712676897828	1.4796206515442294	1.193050558904423	0.010641857932190062	0.22145922078971086	0.08628369075970196	0.16816956277098566	1.7854724644678284
E652_10	1.3663362548999824	0.6314171791632852	0.9415543974140498	1.67206811099567	1.5838524108947665	0.7645992809408714	0.7174820286654287	1.2750428289477334
E1587_179	0.024000976960781004	0.01326986276780337	0.001428684563994349	1.8919508980098687	3.242797471835566	0.0013582292297527226	0.012311365558255152	0.024929114214882128
E300_216	0.05355381373305955	0.0018797187770446704	2.018796988267269	0.03713832433992438	2.4280488252296983	0.006340901002361593	0.012068721856736991	2.2995031440817217
E655_467	0.00769346522014153	0.005359749397571256	0.0008275444319318532	0.002977795148301732	2.2700519116934257	0.10477635600926492	2.223357081795569	2.011060379235218
E1984_412	0.0020024420164292504	0.0002607105694804587	2.0392963574439054	0.016270684134339068	2.3932690205131757	0.009202054757054805	0.011129790952077149	2.150028680124416
E1570_191	0.2957165544567525	2.1236993328227323	2.348067421628402	0.06962796897319473	0.0462985026389517	2.5725140673843545	0.012283815309884042	2.1743061836272104
E1406_226	0.041552316416217566	2.357283446466582	2.3384896130217285	0.017501573470819057	0.07676632230882413	2.5884987234605283	7.954774445174865e-05	2.1879647819521955
E1881_428	0.02625172659109331	0.1147821416364888	0.043246256871294464	2.1586638879357576	2.4716922263036905	0.06324356669470903	0.02028141703583222	0.026794735249144632
E333_134	0.008409221709527247	2.211759030591924	2.0553399185193983	0.05357668080909105	0.10186049277873796	1.6757460240185655	0.03660715489548825	2.4748522862796394
E793_371	0.01353897690930208	0.06362057529811868	0.05104037701111839	0.0277353041002147	1.883776513967584	0.013524279616653142	2.2817251131516767	2.092512054720009
E227_76	0.5505211261682087	0.0251186905076708	0.28620923548489546	0.040662493827989615	1.7037217571019334	0.05817270412287263	1.8008149354492649	2.0761332016128966
E828_418	0.0010381883362271986	0.011900880251860813	2.001415517981909	0.08590292891388851	2.4180221408058644	0.006166545685317534	0.04222384590607015	2.0533907417766524
