,PseudoTime1,PseudoTime2
E4230_17,0.03213,NA
E2711_129,0.25703,NA
E4761_495,NA,0.99197
E181_144,0.28715,NA
E4062_301,NA,0.60241
E3918_178,NA,0.35542
E1183_67,0.13253,NA
E4075_475,0.95181,NA
E9_377,NA,0.75502
E1793_179,NA,0.35743
E1532_78,NA,0.15462
E2469_293,0.58635,NA
E2862_472,NA,0.94578
E1390_342,0.68474,NA
E2726_490,NA,0.98193
E2716_420,0.84137,NA
E3168_290,0.58032,NA
E784_498,0.99799,NA
E4685_47,0.09237,NA
E1718_34,0.06627,NA
E884_251,NA,0.50201
E1824_487,0.9759,NA
E1543_69,0.13655,NA
E4589_267,0.53414,NA
E2034_127,0.25301,NA
E3944_461,0.92369,NA
E2003_145,NA,0.28916
E2292_101,0.2008,NA
E3297_140,NA,0.27912
E1685_111,NA,0.22088
E2674_261,NA,0.52209
E1425_37,NA,0.07229
E2440_491,0.98394,NA
E195_360,0.72088,NA
E274_369,0.73896,NA
E2550_186,NA,0.37149
E2430_47,NA,0.09237
E1127_398,0.79719,NA
E4774_174,NA,0.34739
E4121_255,NA,0.51004
E4027_79,NA,0.15663
E102_29,NA,0.05622
E3793_344,NA,0.68876
E3322_27,0.05221,NA
E1990_437,0.8755,NA
E2942_405,0.81124,NA
E1106_99,NA,0.19679
E2738_10,NA,0.01807
E4802_101,0.2008,NA
E430_385,NA,0.77108
E4680_228,NA,0.45582
E711_334,0.66867,NA
E3466_406,NA,0.81325
E3079_455,0.91165,NA
E2343_291,NA,0.58233
E2070_478,NA,0.95783
E4376_403,0.80723,NA
E618_218,0.43574,NA
E561_325,NA,0.6506
E2776_164,NA,0.32731
E3759_461,0.92369,NA
E4563_486,NA,0.9739
E3564_269,0.53815,NA
E431_464,0.92972,NA
E1971_58,NA,0.11446
E4549_272,NA,0.54418
E273_420,0.84137,NA
E4634_190,NA,0.37952
E4869_408,0.81727,NA
E4437_120,NA,0.23896
E2562_355,0.71084,NA
E2375_109,NA,0.21687
E1257_280,0.56024,NA
E3419_321,NA,0.64257
E1659_229,NA,0.45783
E2352_314,NA,0.62851
E3183_29,NA,0.05622
E3672_249,0.49799,NA
E4486_95,0.18876,NA
E1261_398,0.79719,NA
E4401_170,NA,0.33936
E22_264,NA,0.52811
E3528_97,0.19277,NA
E3779_363,NA,0.72691
E622_334,NA,0.66867
E1462_459,0.91968,NA
E2091_440,0.88153,NA
E3515_122,NA,0.24297
E3364_330,NA,0.66064
E4318_456,NA,0.91365
E2445_130,NA,0.25904
E1885_264,NA,0.52811
E2663_418,NA,0.83735
E2808_47,NA,0.09237
E1153_393,NA,0.78715
E4628_381,NA,0.76305
E4532_399,NA,0.7992
E653_218,0.43574,NA
E3501_477,NA,0.95582
E1336_73,NA,0.14458
E799_295,NA,0.59036
E888_139,0.27711,NA
E4835_295,0.59036,NA
E396_66,NA,0.13052
E4375_63,NA,0.1245
E2407_262,0.5241,NA
