,PseudoTime1,PseudoTime2
E22_472,0.94949,NA
E124_107,NA,0.21212
E199_33,0.06263,NA
E110_125,NA,0.24848
E103_113,0.22424,NA
E143_437,0.87879,NA
E65_437,NA,0.87879
E53_465,0.93535,NA
E38_43,NA,0.08283
E90_143,NA,0.28485
E168_444,0.89293,NA
E74_205,0.4101,NA
E165_133,0.26465,NA
E161_30,NA,0.05657
E128_101,NA,0.2
E89_185,0.3697,NA
E77_230,0.46061,NA
E178_10,NA,0.01616
E156_228,0.45657,NA
E18_458,0.92121,NA
E29_19,0.03434,NA
E169_331,0.66465,NA
E70_382,NA,0.76768
E68_196,0.39192,NA
E43_470,0.94545,NA
E188_478,NA,0.96162
E46_233,NA,0.46667
E155_355,0.71313,NA
E32_472,NA,0.94949
E27_138,NA,0.27475
E145_349,NA,0.70101
E172_218,NA,0.43636
E30_285,0.57172,NA
E131_413,NA,0.8303
E138_241,NA,0.48283
E4_24,NA,0.04444
E108_475,NA,0.95556
E49_196,NA,0.39192
E2_267,0.53535,NA
E157_217,0.43434,NA
E10_195,0.3899,NA
E166_313,0.62828,NA
E33_319,0.6404,NA
E63_96,0.1899,NA
E120_174,0.34747,NA
E45_276,0.55354,NA
E59_274,0.54949,NA
E150_84,NA,0.16566
E194_131,NA,0.26061
E41_364,0.73131,NA
E141_194,0.38788,NA
E60_56,NA,0.10909
E28_293,0.58788,NA
E61_380,0.76364,NA
E97_231,0.46263,NA
E100_399,NA,0.80202
E14_59,0.11515,NA
E197_186,0.37172,NA
E181_12,NA,0.0202
E96_75,NA,0.14747
E154_450,NA,0.90505
E84_457,NA,0.91919
E151_130,0.25859,NA
E180_18,NA,0.03232
E72_216,NA,0.43232
E118_31,0.05859,NA
E192_237,NA,0.47475
E171_423,0.85051,NA
E98_397,0.79798,NA
E67_178,0.35556,NA
E73_410,0.82424,NA
E115_2,NA,0.0
E78_353,0.70909,NA
E75_236,0.47273,NA
E148_181,NA,0.36162
E11_488,0.98182,NA
E16_483,NA,0.97172
E177_93,NA,0.18384
E76_460,0.92525,NA
E175_158,NA,0.31515
E80_124,0.24646,NA
E34_336,NA,0.67475
E93_251,0.50303,NA
E198_272,NA,0.54545
E186_203,0.40606,NA
E112_326,NA,0.65455
E176_458,NA,0.92121
E15_82,NA,0.16162
E183_269,NA,0.53939
E62_57,NA,0.11111
E119_174,NA,0.34747
E48_189,NA,0.37778
E163_467,NA,0.93939
E195_486,0.97778,NA
E126_319,0.6404,NA
E94_380,0.76364,NA
E174_64,NA,0.12525
E88_68,0.13333,NA
E69_117,0.23232,NA
E55_411,NA,0.82626
E54_164,0.32727,NA
E121_320,0.64242,NA
E140_117,0.23232,NA
E191_386,0.77576,NA
E39_431,0.86667,NA
E8_480,0.96566,NA
E142_378,0.7596,NA
E147_62,NA,0.12121
E127_356,NA,0.71515
E102_154,0.30707,NA
E129_244,NA,0.48889
E20_145,0.28889,NA
E81_74,0.14545,NA
E107_408,0.8202,NA
E82_380,0.76364,NA
E173_78,0.15354,NA
E152_363,0.72929,NA
E144_476,0.95758,NA
E111_318,NA,0.63838
E92_47,0.09091,NA
E182_43,NA,0.08283
E42_316,NA,0.63434
E3_448,NA,0.90101
E66_457,0.91919,NA
E159_281,0.56364,NA
E179_491,NA,0.98788
E58_119,NA,0.23636
E36_44,NA,0.08485
E83_48,NA,0.09293
E6_103,0.20404,NA
E71_349,NA,0.70101
E25_473,NA,0.95152
E37_497,1.0,NA
E113_16,0.02828,NA
E158_276,NA,0.55354
E185_113,NA,0.22424
E79_100,0.19798,NA
E160_318,0.63838,NA
E23_8,0.01212,NA
E13_304,0.6101,NA
E21_187,NA,0.37374
E17_354,NA,0.71111
E106_383,0.7697,NA
E91_140,NA,0.27879
E167_472,0.94949,NA
E57_266,0.53333,NA
E105_397,0.79798,NA
E189_202,0.40404,NA
E122_355,NA,0.71313
E104_332,0.66667,NA
E133_381,NA,0.76566
E114_218,0.43636,NA
E52_283,NA,0.56768
E170_358,0.71919,NA
E149_382,NA,0.76768
E44_391,NA,0.78586
E26_141,NA,0.28081
E9_472,0.94949,NA
E1_405,0.81414,NA
E19_331,NA,0.66465
E12_155,NA,0.30909
E95_355,NA,0.71313
E109_258,0.51717,NA
E51_361,0.72525,NA
E47_460,0.92525,NA
E135_185,NA,0.3697
E50_386,NA,0.77576
E125_161,NA,0.32121
E116_60,0.11717,NA
E86_477,NA,0.9596
E196_444,NA,0.89293
E99_306,0.61414,NA
E184_255,NA,0.51111
E164_275,0.55152,NA
E35_210,0.4202,NA
E134_411,0.82626,NA
E31_247,0.49495,NA
E187_299,0.6,NA
E139_206,NA,0.41212
E87_73,NA,0.14343
E101_219,NA,0.43838
E56_494,NA,0.99394
E85_186,NA,0.37172
E146_107,NA,0.21212
E132_395,NA,0.79394
E162_377,0.75758,NA
E5_239,NA,0.47879
E0_395,0.79394,NA
E136_5,NA,0.00606
E7_473,0.95152,NA
E117_429,0.86263,NA
E123_150,NA,0.29899
E64_6,0.00808,NA
E153_411,0.82626,NA
E137_14,NA,0.02424
E130_252,0.50505,NA
E40_376,0.75556,NA
E193_122,0.24242,NA
E190_240,0.48081,NA
E24_46,NA,0.08889
