,PseudoTime1,PseudoTime2
E80_617,0.76825,NA
E25_692,NA,0.86428
E72_159,0.18182,NA
E50_245,NA,0.29193
E94_445,NA,0.54802
E63_550,0.68246,NA
E81_646,NA,0.80538
E78_770,NA,0.96415
E1_793,0.9936,NA
E49_231,0.27401,NA
E4_560,0.69526,NA
E92_373,NA,0.45583
E91_73,0.0717,NA
E14_366,NA,0.44686
E12_535,0.66325,NA
E6_144,0.16261,NA
E17_317,NA,0.38412
E89_117,NA,0.12804
E11_391,0.47887,NA
E96_409,0.50192,NA
E32_28,NA,0.01408
E88_344,0.41869,NA
E64_586,NA,0.72855
E40_654,NA,0.81562
E58_85,NA,0.08707
E95_641,0.79898,NA
E68_92,NA,0.09603
E76_764,0.95647,NA
E18_490,NA,0.60563
E8_297,0.35851,NA
E41_211,0.2484,NA
E16_218,NA,0.25736
E31_798,1.0,NA
E57_414,NA,0.50832
E33_555,NA,0.68886
E19_722,0.90269,NA
E60_572,0.71063,NA
E53_418,NA,0.51344
E99_315,0.38156,NA
E51_103,NA,0.11012
E44_87,0.08963,NA
E59_355,NA,0.43278
E98_755,NA,0.94494
E54_458,0.56466,NA
E29_686,NA,0.85659
E5_399,NA,0.48912
E77_324,NA,0.39309
E87_307,0.37132,NA
E35_103,NA,0.11012
E83_729,0.91165,NA
E66_251,0.29962,NA
E48_754,0.94366,NA
E0_492,NA,0.60819
E82_349,NA,0.4251
E43_50,0.04225,NA
E9_77,0.07682,NA
E67_174,0.20102,NA
E84_486,0.60051,NA
E20_602,NA,0.74904
E46_466,NA,0.5749
E24_739,0.92446,NA
E15_690,0.86172,NA
E28_380,NA,0.46479
E42_324,0.39309,NA
E69_145,NA,0.16389
E52_733,NA,0.91677
E21_257,0.3073,NA
E45_76,0.07554,NA
E86_175,0.2023,NA
E56_775,0.97055,NA
E47_38,NA,0.02689
E7_387,0.47375,NA
E22_590,NA,0.73367
E93_115,NA,0.12548
E38_323,NA,0.39181
E79_17,0.0,NA
E3_647,NA,0.80666
E73_780,0.97695,NA
E97_440,0.54161,NA
E27_237,NA,0.28169
E36_65,0.06146,NA
E37_155,NA,0.1767
E70_158,0.18054,NA
E75_578,NA,0.71831
E85_537,NA,0.66581
E26_416,0.51088,NA
E65_168,0.19334,NA
E55_121,NA,0.13316
E62_580,0.72087,NA
E74_337,NA,0.40973
E61_433,0.53265,NA
E90_377,0.46095,NA
E10_715,NA,0.89373
E2_579,NA,0.71959
E23_325,NA,0.39437
E13_709,NA,0.88604
E30_278,NA,0.33419
E34_756,0.94622,NA
E71_594,0.7388,NA
E39_531,NA,0.65813
