,PseudoTime1,PseudoTime2
E4043_388,NA,0.48496
E145_410,NA,0.51253
E798_179,0.22306,NA
E4127_277,0.34586,NA
E3921_369,0.46115,NA
E2870_472,NA,0.59023
E4280_547,NA,0.68421
E4623_564,NA,0.70551
E2830_321,0.401,NA
E3772_225,NA,0.2807
E547_500,NA,0.62531
E1617_52,NA,0.06391
E2176_28,0.03383,NA
E3063_485,0.60652,NA
E4716_745,NA,0.93233
E3647_421,0.52632,NA
E3510_151,NA,0.18797
E1225_437,NA,0.54637
E3009_323,NA,0.40351
E3982_199,NA,0.24812
E379_23,0.02757,NA
E2412_360,NA,0.44987
E576_97,NA,0.1203
E691_586,NA,0.73308
E1416_210,NA,0.2619
E1672_513,0.6416,NA
E3364_318,0.39724,NA
E3266_187,0.23308,NA
E3606_663,0.82957,NA
E931_762,NA,0.95363
E3841_256,0.31955,NA
E4561_450,0.56266,NA
E1823_388,0.48496,NA
E4219_516,NA,0.64536
E507_535,0.66917,NA
E881_202,0.25188,NA
E110_626,0.78321,NA
E1251_338,0.42231,NA
E2023_183,0.22807,NA
E3288_427,0.53383,NA
E1588_327,NA,0.40852
E2326_713,NA,0.89223
E4999_640,0.80075,NA
E832_128,NA,0.15915
E4173_375,0.46867,NA
E2218_423,0.52882,NA
E2805_223,NA,0.2782
E4771_437,NA,0.54637
E134_304,NA,0.3797
E3467_284,NA,0.35464
E2785_766,0.95865,NA
E2890_295,NA,0.36842
E585_275,NA,0.34336
E2273_550,NA,0.68797
E2923_214,0.26692,NA
E3185_646,0.80827,NA
E4677_668,NA,0.83584
E2279_499,0.62406,NA
E1801_733,NA,0.91729
E1037_365,0.45614,NA
E1318_477,0.59649,NA
E2032_566,0.70802,NA
E182_302,0.37719,NA
E4414_646,NA,0.80827
E2556_29,0.03509,NA
E1971_98,0.12155,NA
E2635_259,0.32331,NA
E3879_400,NA,0.5
E1616_745,0.93233,NA
E1531_33,0.0401,NA
E3695_758,NA,0.94862
E4255_577,NA,0.7218
E1847_30,NA,0.03634
E4668_724,0.90602,NA
E128_154,NA,0.19173
E1964_790,NA,0.98872
E4393_635,NA,0.79449
E228_256,0.31955,NA
E1111_567,0.70927,NA
E4292_465,NA,0.58145
E1453_157,0.19549,NA
E497_216,0.26942,NA
E3509_212,NA,0.26441
E2065_645,0.80702,NA
E2985_488,NA,0.61028
E1829_776,0.97118,NA
E4939_784,0.9812,NA
E298_341,NA,0.42607
E2942_583,NA,0.72932
E1641_697,NA,0.87218
E2574_721,NA,0.90226
E2039_516,NA,0.64536
E468_408,NA,0.51003
E3192_351,NA,0.4386
E281_646,0.80827,NA
E1010_51,0.06266,NA
E4033_445,0.55639,NA
E3885_735,0.9198,NA
E531_398,NA,0.49749
E2878_306,NA,0.38221
E3545_646,0.80827,NA
E4068_225,0.2807,NA
E2306_790,NA,0.98872
E4800_415,NA,0.5188
E4104_140,NA,0.17419
E4670_365,0.45614,NA
E2268_733,0.91729,NA
E1868_796,0.99624,NA
E2098_487,NA,0.60902
E3542_736,0.92105,NA
E2979_440,NA,0.55013
E4995_67,NA,0.08271
E4331_227,NA,0.28321
E1104_467,0.58396,NA
E2706_77,NA,0.09524
E3906_3,NA,0.00251
E2013_310,0.38722,NA
E1267_362,0.45238,NA
E4784_93,NA,0.11529
E4807_569,NA,0.71178
E2569_774,0.96867,NA
E1558_69,0.08521,NA
E4500_415,NA,0.5188
E2300_741,0.92732,NA
E3582_706,NA,0.88346
E591_1,0.0,NA
E4592_65,0.0802,NA
E3685_641,NA,0.80201
E3548_303,NA,0.37845
E4189_630,NA,0.78822
E3095_268,0.33459,NA
E1091_399,0.49875,NA
E3892_50,NA,0.0614
E1439_531,NA,0.66416
E1095_386,NA,0.48246
E2794_709,NA,0.88722
E2123_306,NA,0.38221
E3893_718,NA,0.8985
E2613_650,0.81328,NA
E4573_716,0.89599,NA
E1888_22,NA,0.02632
E3887_750,NA,0.9386
E2172_534,0.66792,NA
E3261_759,0.94987,NA
E3621_612,0.76566,NA
E1168_213,0.26566,NA
E1958_49,0.06015,NA
E2746_319,NA,0.3985
E1088_516,0.64536,NA
E532_686,0.8584,NA
E4128_740,NA,0.92607
E3447_405,0.50627,NA
E469_450,NA,0.56266
E2751_568,0.71053,NA
E270_673,0.84211,NA
E1273_321,0.401,NA
E3559_317,NA,0.39599
E4236_351,NA,0.4386
E3018_777,0.97243,NA
E2777_151,0.18797,NA
E2930_534,NA,0.66792
E322_582,NA,0.72807
E3096_35,0.04261,NA
E471_545,NA,0.6817
E1271_461,0.57644,NA
E4789_656,0.8208,NA
E764_518,NA,0.64787
E2754_96,0.11905,NA
E4735_564,0.70551,NA
E2465_620,NA,0.77569
E4450_346,0.43233,NA
E1073_607,NA,0.7594
E3793_592,0.7406,NA
E1652_491,NA,0.61404
E2542_619,0.77444,NA
E2765_257,NA,0.3208
E4933_644,NA,0.80576
E2099_507,0.63409,NA
E1485_555,0.69424,NA
E1317_651,0.81454,NA
E1363_252,0.31454,NA
E2914_158,0.19674,NA
E4973_389,0.48622,NA
E2597_789,0.98747,NA
E3626_579,NA,0.72431
E2552_364,NA,0.45489
E2633_173,0.21554,NA
E4431_363,NA,0.45363
E2175_598,0.74812,NA
E2011_553,NA,0.69173
E1074_172,0.21429,NA
E2570_716,NA,0.89599
E4024_159,0.19799,NA
E937_280,0.34962,NA
E3515_591,0.73935,NA
E988_393,NA,0.49123
E4996_158,NA,0.19674
E1188_39,0.04762,NA
E1953_722,NA,0.90351
E3382_644,NA,0.80576
E4752_471,NA,0.58897
E530_486,0.60777,NA
E1601_683,NA,0.85464
E2611_578,NA,0.72306
E476_562,NA,0.70301
E364_581,NA,0.72682
E3629_744,NA,0.93108
E2476_211,NA,0.26316
E2194_207,NA,0.25815
E299_481,NA,0.6015
E4495_644,0.80576,NA
E4478_707,NA,0.88471
E57_133,NA,0.16541
E9_336,NA,0.4198
E317_252,NA,0.31454
E887_669,NA,0.83709
E4624_799,NA,1.0
E3436_436,NA,0.54511
E4700_150,0.18672,NA
E1923_223,NA,0.2782
E1360_54,NA,0.06642
E4726_637,0.79699,NA
E2640_79,NA,0.09774
E2419_393,NA,0.49123
E2787_246,NA,0.30702
E3844_377,0.47118,NA
E4433_78,0.09649,NA
E14_692,NA,0.86591
E1742_654,0.8183,NA
E4636_53,NA,0.06516
E1065_57,NA,0.07018
E1966_544,NA,0.68045
E2020_408,0.51003,NA
E1793_769,NA,0.96241
E3663_783,0.97995,NA
E3360_678,0.84837,NA
E4776_791,NA,0.98997
E252_47,0.05764,NA
E2254_397,NA,0.49624
E2060_700,NA,0.87594
E4095_377,0.47118,NA
E968_576,NA,0.72055
E3620_40,0.04887,NA
E1777_314,NA,0.39223
E3506_693,0.86717,NA
E818_320,0.39975,NA
E1072_206,0.25689,NA
E4274_661,0.82707,NA
E3640_164,NA,0.20426
E1454_193,NA,0.2406
E3224_89,NA,0.11028
E231_487,0.60902,NA
E3809_660,0.82581,NA
E2636_797,0.99749,NA
E4476_571,0.71429,NA
E2377_778,NA,0.97368
E2402_528,NA,0.6604
E2342_222,NA,0.27694
E3389_262,0.32707,NA
E2150_73,NA,0.09023
E457_22,NA,0.02632
E2093_672,0.84085,NA
E1992_172,0.21429,NA
E4791_277,0.34586,NA
E1191_440,NA,0.55013
E314_724,0.90602,NA
E164_266,NA,0.33208
E4238_709,0.88722,NA
E3184_227,NA,0.28321
E3549_316,0.39474,NA
E4696_528,0.6604,NA
E3413_741,NA,0.92732
E610_549,NA,0.68672
E2395_722,0.90351,NA
E4260_85,0.10526,NA
E502_502,NA,0.62782
E1236_722,0.90351,NA
E4389_427,0.53383,NA
E1492_53,0.06516,NA
E3894_389,0.48622,NA
E519_253,0.31579,NA
E4320_243,NA,0.30326
E520_35,0.04261,NA
E2909_597,NA,0.74687
E3301_263,NA,0.32832
E194_777,NA,0.97243
E4882_694,NA,0.86842
E3420_337,0.42105,NA
E1880_584,NA,0.73058
E1210_38,NA,0.04637
E2303_153,NA,0.19048
E4731_395,0.49373,NA
E3645_188,0.23434,NA
E2030_31,0.03759,NA
E646_124,0.15414,NA
E4011_150,0.18672,NA
E3926_172,0.21429,NA
E3955_136,NA,0.16917
E4369_296,0.36967,NA
E251_703,NA,0.8797
E2627_176,NA,0.2193
E3445_226,0.28195,NA
E2639_142,0.17669,NA
E1351_690,NA,0.86341
E4832_644,NA,0.80576
E740_741,NA,0.92732
E1394_382,0.47744,NA
E3362_256,NA,0.31955
E4795_31,0.03759,NA
E2619_259,NA,0.32331
E1782_744,NA,0.93108
E957_510,0.63784,NA
E4009_431,NA,0.53885
E3706_576,0.72055,NA
E2475_52,0.06391,NA
E1319_77,NA,0.09524
E1082_343,NA,0.42857
E3130_473,NA,0.59148
E318_526,0.65789,NA
E4451_302,NA,0.37719
E592_572,NA,0.71554
E4335_636,0.79574,NA
E1916_285,0.35589,NA
E4108_369,0.46115,NA
E2531_644,NA,0.80576
E2348_137,NA,0.17043
E3358_443,0.55388,NA
E4669_457,NA,0.57143
E3169_102,NA,0.12657
E417_490,NA,0.61278
E1555_329,NA,0.41103
E3272_704,0.88095,NA
E3005_468,0.58521,NA
E4165_14,0.01629,NA
E3788_191,0.2381,NA
E3495_551,0.68922,NA
E3636_797,0.99749,NA
E4198_512,0.64035,NA
E1933_61,0.07519,NA
E1503_523,0.65414,NA
E351_340,NA,0.42481
E2873_779,NA,0.97494
E149_445,0.55639,NA
E2031_672,NA,0.84085
E4775_232,NA,0.28947
E3943_440,0.55013,NA
E846_67,NA,0.08271
E4117_263,0.32832,NA
E1067_483,NA,0.60401
E3062_461,0.57644,NA
E4473_244,NA,0.30451
E4417_355,NA,0.44361
E1983_411,NA,0.51378
E4312_473,NA,0.59148
E2839_597,NA,0.74687
E996_553,NA,0.69173
E2502_752,0.9411,NA
E151_729,0.91228,NA
E3771_143,NA,0.17794
E3725_367,NA,0.45865
E86_189,NA,0.23559
E2277_485,NA,0.60652
E105_697,NA,0.87218
E1083_696,0.87093,NA
E2154_665,NA,0.83208
E1398_509,0.63659,NA
E2082_8,0.00877,NA
E2181_522,NA,0.65288
E3306_470,NA,0.58772
E1881_727,0.90977,NA
E3282_348,0.43484,NA
E1618_294,NA,0.36717
E3042_624,NA,0.7807
E4609_123,0.15288,NA
E1354_611,NA,0.76441
E2516_208,NA,0.2594
E4161_199,0.24812,NA
E524_87,NA,0.10777
E2825_735,0.9198,NA
E2969_480,0.60025,NA
E3329_598,0.74812,NA
E1034_727,NA,0.90977
E1913_575,0.7193,NA
E2708_596,NA,0.74561
E2316_207,0.25815,NA
E1058_236,0.29449,NA
E4216_365,NA,0.45614
E4730_691,NA,0.86466
E3296_782,NA,0.9787
E4388_684,0.85589,NA
E4548_708,NA,0.88596
E3361_184,NA,0.22932
E3114_666,0.83333,NA
E2508_100,NA,0.12406
E1498_585,NA,0.73183
E4360_636,0.79574,NA
E3589_626,0.78321,NA
E865_538,NA,0.67293
E1121_52,NA,0.06391
E2620_666,0.83333,NA
E784_390,NA,0.48747
E4401_54,0.06642,NA
E2443_243,0.30326,NA
E429_657,0.82206,NA
E3189_612,NA,0.76566
E3803_667,0.83459,NA
E1209_547,NA,0.68421
E3388_112,NA,0.1391
E667_616,NA,0.77068
E1625_147,0.18296,NA
E1479_765,0.95739,NA
E3012_588,NA,0.73559
E4606_381,0.47619,NA
E4400_721,NA,0.90226
E970_689,NA,0.86216
E1730_276,0.34461,NA
E1979_514,0.64286,NA
E4415_322,0.40226,NA
E1044_8,0.00877,NA
E2749_411,0.51378,NA
E4146_668,NA,0.83584
E4557_162,0.20175,NA
E3759_296,NA,0.36967
E3913_361,NA,0.45113
E1825_402,NA,0.50251
E3418_327,NA,0.40852
E4709_737,0.92231,NA
E4005_659,NA,0.82456
E1666_467,0.58396,NA
E4625_58,0.07143,NA
E338_561,NA,0.70175
E41_738,NA,0.92356
E37_262,0.32707,NA
E4742_741,0.92732,NA
E4023_463,0.57895,NA
E3694_435,NA,0.54386
E2918_155,0.19298,NA
E1078_478,NA,0.59774
E154_473,NA,0.59148
E2028_49,0.06015,NA
E2012_434,0.54261,NA
E1130_384,NA,0.47995
E3656_599,0.74937,NA
E1507_418,NA,0.52256
E514_4,NA,0.00376
E2877_674,0.84336,NA
E1472_18,0.0213,NA
E4501_71,0.08772,NA
E1494_383,0.4787,NA
E991_544,NA,0.68045
E4802_797,0.99749,NA
E614_455,0.56892,NA
E3763_595,NA,0.74436
E4334_607,0.7594,NA
E3275_658,0.82331,NA
E4793_602,NA,0.75313
E301_269,NA,0.33584
E1591_518,0.64787,NA
E2593_7,0.00752,NA
E1165_74,NA,0.09148
E1187_603,0.75439,NA
E4829_796,0.99624,NA
E4289_791,NA,0.98997
E4243_551,0.68922,NA
E2906_186,0.23183,NA
E4858_122,NA,0.15163
E3199_115,0.14286,NA
E40_96,NA,0.11905
E3322_656,0.8208,NA
E736_89,NA,0.11028
E2_782,0.9787,NA
E2016_468,NA,0.58521
E3284_532,NA,0.66541
E3120_423,NA,0.52882
E75_775,0.96992,NA
E918_366,0.45739,NA
E2522_27,NA,0.03258
E4332_394,0.49248,NA
E4133_277,0.34586,NA
E3022_413,0.51629,NA
E933_699,NA,0.87469
E2675_117,0.14536,NA
E632_545,0.6817,NA
E3971_576,NA,0.72055
E4439_671,0.8396,NA
E4801_743,NA,0.92982
E24_139,NA,0.17293
E3871_130,0.16165,NA
E82_429,NA,0.53634
E1688_118,0.14662,NA
E3335_219,0.27318,NA
E4358_580,NA,0.72556
E2110_317,0.39599,NA
E4060_646,NA,0.80827
E4867_387,0.48371,NA
E2305_7,0.00752,NA
E1766_229,0.28571,NA
E3544_615,NA,0.76942
E3838_273,NA,0.34085
E559_318,0.39724,NA
