,PseudoTime1,PseudoTime2
E191_255,0.31744,NA
E194_6,NA,0.00502
E57_190,0.23588,NA
E61_447,0.55834,NA
E152_492,0.61481,NA
E168_698,0.87327,NA
E54_770,NA,0.96361
E196_537,0.67127,NA
E148_786,0.98369,NA
E192_781,0.97742,NA
E142_241,0.29987,NA
E15_638,0.79799,NA
E17_575,NA,0.71895
E12_132,0.16311,NA
E190_398,NA,0.49686
E197_627,NA,0.78419
E3_359,0.44793,NA
E87_360,NA,0.44918
E117_545,0.6813,NA
E63_590,NA,0.73777
E90_542,0.67754,NA
E82_285,0.35508,NA
E34_451,NA,0.56336
E71_619,0.77415,NA
E110_694,NA,0.86826
E33_461,NA,0.57591
E97_502,0.62735,NA
E129_137,NA,0.16939
E174_36,NA,0.04266
E39_10,NA,0.01004
E58_283,NA,0.35257
E181_654,NA,0.81807
E122_445,NA,0.55583
E98_638,NA,0.79799
E149_733,0.91719,NA
E154_714,NA,0.89335
E25_398,NA,0.49686
E10_381,NA,0.47553
E13_186,NA,0.23087
E41_653,NA,0.81681
E55_459,NA,0.5734
E9_596,NA,0.74529
E89_174,NA,0.21581
E73_583,NA,0.72898
E92_447,0.55834,NA
E151_154,NA,0.19072
E36_116,NA,0.14304
E2_26,NA,0.03011
E136_772,NA,0.96612
E40_643,0.80427,NA
E29_152,0.18821,NA
E28_767,0.95985,NA
E0_650,NA,0.81305
E4_379,0.47302,NA
E166_473,NA,0.59097
E68_424,NA,0.52949
E20_207,0.25721,NA
E188_702,0.87829,NA
E1_267,0.3325,NA
E109_601,0.75157,NA
E107_603,0.75408,NA
E187_525,NA,0.65621
E163_771,NA,0.96487
E75_458,NA,0.57215
E141_65,0.07905,NA
E22_295,0.36763,NA
E85_265,NA,0.32999
E167_546,NA,0.68256
E199_676,NA,0.84567
E164_522,NA,0.65245
E6_368,0.45922,NA
E81_192,NA,0.23839
E42_771,0.96487,NA
E128_529,0.66123,NA
E59_308,0.38394,NA
E118_454,NA,0.56713
E99_487,NA,0.60853
E80_446,NA,0.55709
E14_606,0.75784,NA
E38_643,0.80427,NA
E121_336,0.41907,NA
E35_375,0.46801,NA
E169_398,NA,0.49686
E137_39,0.04642,NA
E184_731,NA,0.91468
E67_220,NA,0.27353
E62_386,0.48181,NA
E130_83,0.10163,NA
E52_239,NA,0.29737
E165_515,0.64366,NA
E131_602,0.75282,NA
E134_664,0.83061,NA
E11_116,NA,0.14304
E123_746,NA,0.9335
E172_778,NA,0.97365
E19_216,NA,0.26851
E66_290,NA,0.36136
E177_117,0.14429,NA
E144_2,0.0,NA
E126_748,0.93601,NA
E43_682,0.8532,NA
E72_64,0.07779,NA
E150_374,NA,0.46675
E106_445,0.55583,NA
E7_435,0.54329,NA
E31_737,0.92221,NA
E8_508,NA,0.63488
E180_799,NA,1.0
E77_84,NA,0.10289
E158_290,0.36136,NA
E155_146,NA,0.18068
E132_575,NA,0.71895
E65_20,0.02258,NA
E93_709,NA,0.88708
E160_381,0.47553,NA
E94_229,NA,0.28482
E95_767,NA,0.95985
E76_752,NA,0.94103
E5_8,0.00753,NA
E88_546,0.68256,NA
E49_682,0.8532,NA
E79_335,0.41782,NA
E45_641,0.80176,NA
E24_619,NA,0.77415
E30_592,NA,0.74028
E108_549,0.68632,NA
E44_23,0.02635,NA
E173_725,0.90715,NA
E157_655,NA,0.81932
E183_164,NA,0.20326
E100_775,NA,0.96989
E96_591,NA,0.73902
E74_558,NA,0.69762
E178_585,0.73149,NA
E115_512,NA,0.6399
E53_584,NA,0.73024
E195_458,NA,0.57215
E189_15,0.01631,NA
E70_288,0.35885,NA
E21_111,NA,0.13676
E182_667,NA,0.83438
E23_40,NA,0.04768
E37_560,0.70013,NA
E78_746,NA,0.9335
E156_638,NA,0.79799
E32_441,NA,0.55082
E153_75,0.09159,NA
E114_129,0.15935,NA
E138_116,NA,0.14304
E47_724,NA,0.9059
E135_79,0.09661,NA
E185_313,NA,0.39021
E140_326,0.40652,NA
E18_581,0.72647,NA
E112_656,NA,0.82058
E147_685,NA,0.85696
E161_20,NA,0.02258
E179_381,0.47553,NA
E139_769,0.96236,NA
E16_253,0.31493,NA
E113_788,0.9862,NA
E105_714,0.89335,NA
E159_665,NA,0.83187
E111_41,0.04893,NA
E27_692,0.86575,NA
E124_75,NA,0.09159
E56_782,0.97867,NA
E84_469,NA,0.58595
E64_784,0.98118,NA
E145_483,NA,0.60351
E146_613,0.76662,NA
E162_581,0.72647,NA
E60_467,0.58344,NA
E125_684,NA,0.85571
E51_664,0.83061,NA
E83_545,NA,0.6813
E103_211,0.26223,NA
E104_42,0.05019,NA
E91_716,0.89586,NA
E101_146,NA,0.18068
E176_305,NA,0.38018
E102_569,0.71142,NA
E119_159,0.19699,NA
E120_54,NA,0.06524
E116_729,0.91217,NA
E86_387,0.48306,NA
E170_20,0.02258,NA
E143_123,0.15182,NA
E46_439,0.54831,NA
E50_548,NA,0.68507
E186_333,0.41531,NA
E69_108,NA,0.133
E133_329,NA,0.41029
E193_685,NA,0.85696
E48_226,NA,0.28105
E175_224,NA,0.27854
E127_599,0.74906,NA
E198_36,NA,0.04266
E171_526,NA,0.65747
E26_123,NA,0.15182
