,LRP,source_gene,target_gene
1,0.0048829755,Dbx2,Dbx1
2,0.0110113835,Irx3,Dbx1
3,0.015303111,Nkx22,Dbx1
4,0.0026113177,Nkx61,Dbx1
5,0.0040928805,Nkx62,Dbx1
6,0.0122603625,Olig2,Dbx1
7,0.017290032,Pax6,Dbx1
10,0.010043027,Irx3,Dbx2
11,0.014900007,Nkx22,Dbx2
12,0.002018881,Nkx61,Dbx2
13,0.0009876224,Nkx62,Dbx2
14,0.011187751,Olig2,Dbx2
15,0.019961536,Pax6,Dbx2
19,0.04438958,Nkx22,Irx3
20,0.008985904,Nkx61,Irx3
21,0.008173082,Nkx62,Irx3
22,0.036272585,Olig2,Irx3
23,0.079573505,Pax6,Irx3
28,0.016713306,Nkx61,Nkx22
29,0.0063535464,Nkx62,Nkx22
30,0.051629297,Olig2,Nkx22
31,0.1534137,Pax6,Nkx22
37,0.0027873956,Nkx62,Nkx61
38,0.011652545,Olig2,Nkx61
39,0.018323636,Pax6,Nkx61
46,0.009694006,Olig2,Nkx62
47,0.017526485,Pax6,Nkx62
55,0.04930668,Pax6,Olig2
