,LRP,source_gene,target_gene
1,0.00893417,Dbx2,Dbx1
2,0.046000414,Irx3,Dbx1
3,0.003342565,Nkx22,Dbx1
4,0.0067268526,Nkx61,Dbx1
5,0.012069157,Nkx62,Dbx1
6,0.01271008,Olig2,Dbx1
7,0.011342155,Pax6,Dbx1
10,0.069066525,Irx3,Dbx2
11,0.009007324,Nkx22,Dbx2
12,0.02120858,Nkx61,Dbx2
13,0.02697735,Nkx62,Dbx2
14,0.007544662,Olig2,Dbx2
15,0.010923615,Pax6,Dbx2
19,0.07945487,Nkx22,Irx3
20,0.073477834,Nkx61,Irx3
21,0.037974365,Nkx62,Irx3
22,0.111508414,Olig2,Irx3
23,0.1402725,Pax6,Irx3
28,0.008651831,Nkx61,Nkx22
29,0.0016089568,Nkx62,Nkx22
30,0.029335424,Olig2,Nkx22
31,0.08393359,Pax6,Nkx22
37,0.010523893,Nkx62,Nkx61
38,0.0162864,Olig2,Nkx61
39,0.013767617,Pax6,Nkx61
46,0.018433973,Olig2,Nkx62
47,0.009804826,Pax6,Nkx62
55,0.047877446,Pax6,Olig2
