,LRP,source_gene,target_gene
1,0.011506152,Dbx2,Dbx1
2,0.002332869,Irx3,Dbx1
3,0.005149146,Nkx22,Dbx1
4,0.0023153583,Nkx61,Dbx1
5,0.011081902,Nkx62,Dbx1
6,0.012527246,Olig2,Dbx1
7,0.013714839,Pax6,Dbx1
10,0.016464842,Irx3,Dbx2
11,0.0050457004,Nkx22,Dbx2
12,0.002657494,Nkx61,Dbx2
13,0.0072695836,Nkx62,Dbx2
14,0.00760985,Olig2,Dbx2
15,0.01183821,Pax6,Dbx2
19,0.028647054,Nkx22,Irx3
20,0.0063226083,Nkx61,Irx3
21,0.008680596,Nkx62,Irx3
22,0.27463415,Olig2,Irx3
23,0.03283316,Pax6,Irx3
28,0.0062976517,Nkx61,Nkx22
29,0.0058765546,Nkx62,Nkx22
30,0.07150926,Olig2,Nkx22
31,0.046003096,Pax6,Nkx22
37,0.004584057,Nkx62,Nkx61
38,0.019159332,Olig2,Nkx61
39,0.013347838,Pax6,Nkx61
46,0.016961524,Olig2,Nkx62
47,0.012014678,Pax6,Nkx62
55,0.12566131,Pax6,Olig2
