,LRP,source_gene,target_gene
1,0.022272488,Dbx2,Dbx1
2,0.03517222,Irx3,Dbx1
3,0.043025564,Nkx22,Dbx1
4,0.030410316,Nkx61,Dbx1
5,0.042255156,Nkx62,Dbx1
6,0.014409918,Olig2,Dbx1
7,0.0042066523,Pax6,Dbx1
10,0.0060214996,Irx3,Dbx2
11,0.023402195,Nkx22,Dbx2
12,0.011661523,Nkx61,Dbx2
13,0.013774874,Nkx62,Dbx2
14,0.011401605,Olig2,Dbx2
15,0.0137075735,Pax6,Dbx2
19,0.11931595,Nkx22,Irx3
20,0.0129581,Nkx61,Irx3
21,0.022781452,Nkx62,Irx3
22,0.0391898,Olig2,Irx3
23,0.114460625,Pax6,Irx3
28,0.048125807,Nkx61,Nkx22
29,0.041275356,Nkx62,Nkx22
30,0.13031252,Olig2,Nkx22
31,0.24036387,Pax6,Nkx22
37,0.07373528,Nkx62,Nkx61
38,0.024606964,Olig2,Nkx61
39,0.027701829,Pax6,Nkx61
46,0.02419844,Olig2,Nkx62
47,0.01717577,Pax6,Nkx62
55,0.19165328,Pax6,Olig2
