,LRP,source_gene,target_gene
1,0.006009418,Dbx2,Dbx1
2,0.003824302,Irx3,Dbx1
3,0.0063887564,Nkx22,Dbx1
4,0.011733343,Nkx61,Dbx1
5,0.0067268256,Nkx62,Dbx1
6,0.014434315,Olig2,Dbx1
7,0.014619822,Pax6,Dbx1
10,0.0176188,Irx3,Dbx2
11,0.002703735,Nkx22,Dbx2
12,0.012510309,Nkx61,Dbx2
13,0.0071650613,Nkx62,Dbx2
14,0.012883695,Olig2,Dbx2
15,0.01211247,Pax6,Dbx2
19,0.027311506,Nkx22,Irx3
20,0.022270493,Nkx61,Irx3
21,0.0140028335,Nkx62,Irx3
22,0.23545572,Olig2,Irx3
23,0.027894601,Pax6,Irx3
28,0.018956605,Nkx61,Nkx22
29,0.003431092,Nkx62,Nkx22
30,0.07773467,Olig2,Nkx22
31,0.03289584,Pax6,Nkx22
37,0.008919764,Nkx62,Nkx61
38,0.021462956,Olig2,Nkx61
39,0.031595983,Pax6,Nkx61
46,0.016533118,Olig2,Nkx62
47,0.010594234,Pax6,Nkx62
55,0.11117929,Pax6,Olig2
