,LRP,source_gene,target_gene
1,0.008657625,Dbx2,Dbx1
2,0.0046508205,Irx3,Dbx1
3,0.009548389,Nkx22,Dbx1
4,0.0074213515,Nkx61,Dbx1
5,0.0042826445,Nkx62,Dbx1
6,0.01457294,Olig2,Dbx1
7,0.018687567,Pax6,Dbx1
10,0.011527494,Irx3,Dbx2
11,0.0010366538,Nkx22,Dbx2
12,0.0020030483,Nkx61,Dbx2
13,0.0074339043,Nkx62,Dbx2
14,0.006891189,Olig2,Dbx2
15,0.012412164,Pax6,Dbx2
19,0.026928458,Nkx22,Irx3
20,0.013702829,Nkx61,Irx3
21,0.0071447194,Nkx62,Irx3
22,0.26039457,Olig2,Irx3
23,0.04749065,Pax6,Irx3
28,0.010350726,Nkx61,Nkx22
29,0.004272552,Nkx62,Nkx22
30,0.05742126,Olig2,Nkx22
31,0.03592049,Pax6,Nkx22
37,0.0047806473,Nkx62,Nkx61
38,0.016663916,Olig2,Nkx61
39,0.0325566,Pax6,Nkx61
46,0.012996951,Olig2,Nkx62
47,0.019471526,Pax6,Nkx62
55,0.12599377,Pax6,Olig2
