,PseudoTime1,PseudoTime2
E63_360,0.72267,NA
E155_296,NA,0.59312
E54_393,NA,0.78947
E7_295,0.59109,NA
E148_260,NA,0.52024
E170_91,0.17814,NA
E14_26,NA,0.04656
E31_53,0.10121,NA
E111_372,NA,0.74696
E192_284,NA,0.56883
E120_480,0.96559,NA
E171_380,0.76316,NA
E118_452,NA,0.90891
E42_324,NA,0.6498
E152_264,NA,0.52834
E1_285,0.57085,NA
E174_486,NA,0.97773
E59_427,0.8583,NA
E43_131,0.25911,NA
E138_387,NA,0.77733
E127_123,0.24291,NA
E105_399,NA,0.80162
E162_133,0.26316,NA
E115_322,NA,0.64575
E129_430,0.86437,NA
E184_395,NA,0.79352
E86_393,0.78947,NA
E188_322,NA,0.64575
E80_149,NA,0.29555
E27_190,NA,0.37854
E109_3,0.0,NA
E46_178,NA,0.35425
E161_178,NA,0.35425
E154_418,NA,0.84008
E76_342,NA,0.68623
E68_158,0.31377,NA
E88_123,NA,0.24291
E33_39,0.07287,NA
E175_476,0.95749,NA
E116_98,0.19231,NA
E25_105,0.20648,NA
E85_190,NA,0.37854
E47_121,NA,0.23887
E90_117,NA,0.23077
E49_323,0.64777,NA
E101_63,0.12146,NA
E35_418,0.84008,NA
E119_402,0.80769,NA
E89_116,0.22874,NA
E48_114,NA,0.2247
E74_397,0.79757,NA
E197_469,NA,0.94332
E67_307,0.61538,NA
E139_130,0.25709,NA
E157_63,NA,0.12146
E135_127,0.25101,NA
E160_206,NA,0.41093
E151_298,NA,0.59717
E95_186,0.37045,NA
E104_99,0.19433,NA
E100_160,NA,0.31781
E102_298,0.59717,NA
E110_254,NA,0.5081
E193_93,0.18219,NA
E0_246,0.4919,NA
E60_47,0.08907,NA
E99_151,0.2996,NA
E144_459,0.92308,NA
E103_396,NA,0.79555
E57_333,0.66802,NA
E183_309,0.61943,NA
E128_322,NA,0.64575
E173_426,NA,0.85628
E69_354,0.71053,NA
E44_37,0.06883,NA
E136_94,0.18421,NA
E19_426,0.85628,NA
E159_286,NA,0.57287
E2_193,0.38462,NA
E114_465,0.93522,NA
E194_323,NA,0.64777
E82_215,NA,0.42915
E11_166,0.32996,NA
E121_469,0.94332,NA
E70_316,NA,0.6336
E177_277,NA,0.55466
E22_109,0.21457,NA
E84_110,NA,0.2166
E145_177,NA,0.35223
E181_369,NA,0.74089
E8_38,0.07085,NA
E50_108,0.21255,NA
E150_46,0.08704,NA
E96_6,0.00607,NA
E45_461,0.92713,NA
E141_63,0.12146,NA
E21_355,NA,0.71255
E156_468,NA,0.9413
E125_366,0.73482,NA
E132_166,NA,0.32996
E93_141,NA,0.27935
E140_160,0.31781,NA
E17_157,NA,0.31174
E29_210,NA,0.41903
E20_186,NA,0.37045
E185_458,NA,0.92105
E32_373,0.74899,NA
E164_388,NA,0.77935
E36_258,0.51619,NA
E62_63,0.12146,NA
E123_484,NA,0.97368
E73_393,NA,0.78947
E149_8,NA,0.01012
E39_139,NA,0.2753
E137_189,NA,0.37652
E142_457,NA,0.91903
E12_252,NA,0.50405
E187_39,0.07287,NA
E178_244,0.48785,NA
E28_299,0.59919,NA
E199_282,0.56478,NA
E4_120,0.23684,NA
E9_482,0.96964,NA
E64_316,NA,0.6336
E196_308,0.61741,NA
E97_490,0.98583,NA
E13_430,NA,0.86437
E83_282,0.56478,NA
E61_460,0.9251,NA
E106_44,NA,0.083
E52_344,0.69028,NA
E169_37,0.06883,NA
E147_22,0.03846,NA
E3_378,NA,0.75911
E198_423,NA,0.8502
E79_406,NA,0.81579
E30_201,NA,0.40081
E53_292,0.58502,NA
E176_353,NA,0.7085
E15_115,0.22672,NA
E18_160,0.31781,NA
E81_281,0.56275,NA
E38_463,0.93117,NA
E108_342,NA,0.68623
E117_497,1.0,NA
E16_459,0.92308,NA
E91_265,NA,0.53036
E41_72,0.13968,NA
E165_296,NA,0.59312
E40_247,0.49393,NA
E75_54,NA,0.10324
E23_493,0.9919,NA
E71_255,0.51012,NA
E34_69,NA,0.1336
E134_136,0.26923,NA
E122_207,0.41296,NA
E65_167,NA,0.33198
E133_72,0.13968,NA
E166_235,NA,0.46964
E180_455,0.91498,NA
E26_434,0.87247,NA
E113_321,NA,0.64372
E163_321,0.64372,NA
E78_282,0.56478,NA
E195_426,0.85628,NA
E24_359,0.72065,NA
E98_345,0.69231,NA
E190_173,0.34413,NA
E51_421,NA,0.84615
E158_463,NA,0.93117
E179_220,NA,0.43927
E87_385,0.77328,NA
E182_474,NA,0.95344
E189_293,0.58704,NA
E5_81,NA,0.15789
E186_116,NA,0.22874
E56_111,0.21862,NA
E94_441,0.88664,NA
E37_68,NA,0.13158
E130_429,NA,0.86235
E92_92,NA,0.18016
E126_50,NA,0.09514
E191_97,0.19028,NA
E167_194,0.38664,NA
E55_142,NA,0.28138
E172_37,0.06883,NA
E153_48,NA,0.09109
E72_181,NA,0.36032
E112_44,NA,0.083
E58_139,NA,0.2753
E124_335,NA,0.67206
E168_318,NA,0.63765
E131_37,NA,0.06883
E6_33,0.06073,NA
E143_87,0.17004,NA
E107_372,0.74696,NA
E10_406,NA,0.81579
E66_3,NA,0.0
E146_109,NA,0.21457
E77_270,0.54049,NA
