TF	target	importance
DMRT1	DKK1	194.880914863911
UGR	CBX2	188.01083905186567
DKK1	DMRT1	172.8966762992874
DKK1	SRY	150.28067347645757
DHH	AMH	149.30114996894335
WT1pKTS	FOXL2	143.06403245743968
FOXL2	WT1pKTS	136.72689588427426
CBX2	UGR	133.42763152394863
CTNNB1	RSPO1	125.9488310127693
RSPO1	NR5A1	125.3417902704795
SRY	DKK1	109.22502937564254
FGF9	PGD2	106.37146200429554
AMH	PGD2	102.69923664250031
CTNNB1	NR5A1	101.89159160102066
PGD2	FGF9	101.00690260725376
NR5A1	RSPO1	100.63774183662002
NR0B1	UGR	100.63043942692964
AMH	FGF9	98.7185284303366
FGF9	AMH	97.0859063803011
RSPO1	CTNNB1	96.04844653468597
WT1pKTS	CTNNB1	95.49014209908863
PGD2	DHH	94.01330896470952
NR5A1	WT1pKTS	93.43103069846302
DHH	PGD2	90.56384672294293
RSPO1	WNT4	88.4669757148459
AMH	DHH	88.44170906118073
PGD2	AMH	86.12276558341499
FOXL2	NR5A1	85.76104428092837
WT1pKTS	NR5A1	81.930557767209
NR5A1	FOXL2	81.87758698030939
SOX9	DMRT1	80.96521322901822
WNT4	NR0B1	79.56201337903988
SOX9	FGF9	79.38330427985929
SOX9	DKK1	79.26277513501176
SRY	UGR	78.80037936973095
SRY	DMRT1	78.65505158097176
FGF9	DHH	77.48514268147076
NR0B1	WNT4	77.31125798399593
DMRT1	SOX9	76.11982297778023
PGD2	DKK1	73.61092908837503
DHH	FGF9	73.00030084502475
UGR	NR0B1	71.43602981714479
SOX9	PGD2	71.20475404626741
FOXL2	CTNNB1	70.84176228730772
WNT4	DKK1	69.89656251151334
DMRT1	SRY	69.84505335360875
NR0B1	PGD2	69.58277740965056
PGD2	SOX9	69.3360999523819
CTNNB1	FOXL2	69.2341807454954
FGF9	DKK1	68.63563509319472
WNT4	UGR	68.15636917534678
SOX9	DHH	67.0818942769817
SOX9	AMH	66.96811657638067
RSPO1	SRY	66.2040331736297
RSPO1	FOXL2	66.09409645043127
WNT4	RSPO1	65.5909873840149
RSPO1	UGR	64.62853047997723
CTNNB1	WNT4	64.39103427299015
SRY	WT1pKTS	63.80349427345623
AMH	NR0B1	63.68131660161857
DKK1	SOX9	62.96068948240433
GATA4	WT1mKTS	62.25990712420894
NR5A1	CBX2	62.14860016712858
FGF9	DMRT1	61.87048684825328
SOX9	SRY	60.348832402338914
DKK1	PGD2	59.99866483950208
PGD2	SRY	59.73294324834439
DKK1	WNT4	59.39587372208527
FGF9	NR0B1	58.986833045653185
CTNNB1	SRY	58.89223189955393
CBX2	NR5A1	58.01541011719034
SRY	FOXL2	57.722540421737904
NR5A1	CTNNB1	56.870873523047884
PGD2	NR0B1	56.323688360505884
CTNNB1	WT1pKTS	55.99055248270284
NR0B1	RSPO1	55.53991891018972
FOXL2	SRY	55.50896561268796
NR0B1	NR5A1	55.47143118264123
DHH	SOX9	55.1811140275434
DHH	DKK1	53.35679741902484
FOXL2	RSPO1	53.310878101084185
DMRT1	PGD2	53.247525849864864
WNT4	CTNNB1	52.86067320022308
WT1pKTS	SRY	52.73586405436047
WNT4	DMRT1	51.701370597269836
FGF9	SOX9	51.62164786394315
WNT4	SOX9	51.4671276423876
NR5A1	WNT4	51.17619970540162
PGD2	DMRT1	50.990509488324946
CTNNB1	DKK1	50.75920276004775
NR0B1	DHH	49.87314836884884
CTNNB1	CBX2	49.01111086973437
NR5A1	NR0B1	48.915113489635736
DHH	NR0B1	48.77553224886386
RSPO1	NR0B1	48.56813062045361
DKK1	CBX2	48.287001461570014
WNT4	PGD2	47.78429517279617
FOXL2	CBX2	47.50347523210181
WT1pKTS	RSPO1	47.39369088064298
DHH	SRY	47.18629371056185
CBX2	DKK1	46.84308878690652
DMRT1	WNT4	46.67864132802746
SRY	NR5A1	46.52763552177087
CTNNB1	NR0B1	45.9888940614779
UGR	SRY	45.973160889090636
NR0B1	CBX2	45.748658143063025
SOX9	NR5A1	44.76212714385911
RSPO1	WT1pKTS	44.57854259194093
UGR	WNT4	44.51471053185393
AMH	DMRT1	44.444838476967924
FOXL2	UGR	44.150527246408316
SOX9	WNT4	44.124544235198734
DMRT1	AMH	44.06471345885195
NR0B1	FGF9	43.62737328462189
CBX2	NR0B1	43.60102053935049
RSPO1	CBX2	42.4333977393335
WNT4	WT1pKTS	42.16088799241373
CBX2	RSPO1	42.04144123785895
WNT4	NR5A1	41.91854234678303
NR0B1	AMH	41.73475415409881
DHH	WNT4	41.53231591941466
WT1pKTS	DMRT1	41.40490567162211
DMRT1	UGR	41.39826506327513
AMH	SOX9	41.28985917000518
SOX9	UGR	41.239740306177524
CBX2	DMRT1	40.62562537951667
WT1mKTS	GATA4	39.82595973794065
SRY	CTNNB1	39.52358131346433
NR5A1	SRY	39.2705866117754
NR5A1	UGR	38.35664543086286
DMRT1	FGF9	38.17195893018816
DHH	DMRT1	38.00590211373356
DKK1	UGR	37.97016694403998
WNT4	FOXL2	36.99287536762613
UGR	RSPO1	36.80724330929238
SRY	NR0B1	36.715539254867394
FOXL2	WNT4	35.95440081464471
CTNNB1	UGR	35.7987972920847
UGR	NR5A1	35.66428458555844
WNT4	DHH	35.61899571022255
DMRT1	CTNNB1	35.158299724244536
WT1pKTS	CBX2	35.006725162343294
RSPO1	FGF9	34.87838792677826
CBX2	CTNNB1	34.74492211461028
WNT4	FGF9	34.37172098560437
FOXL2	DMRT1	33.568756062246415
WT1pKTS	DKK1	33.31487846273373
FGF9	WNT4	33.12413415408834
AMH	SRY	33.061476687673206
CTNNB1	DMRT1	32.90146262406037
DHH	NR5A1	32.5700666425626
AMH	CBX2	32.22452719174792
DKK1	WT1pKTS	32.11825274128066
UGR	CTNNB1	31.992412104930278
DMRT1	CBX2	31.761168021067693
NR0B1	CTNNB1	31.66982825683178
AMH	DKK1	31.62467010670761
SOX9	NR0B1	31.332426290196768
SRY	CBX2	31.071451815086956
UGR	DKK1	30.861117646887514
AMH	WNT4	30.31170016578104
DKK1	DHH	30.229727178494475
WNT4	AMH	30.16905035266602
CBX2	SRY	30.13203182401779
DKK1	FOXL2	29.96920966209982
SRY	RSPO1	29.376942945662545
RSPO1	PGD2	29.009225649556075
NR0B1	FOXL2	28.777066598858827
WNT4	CBX2	28.705492341207183
FGF9	NR5A1	28.55662209905366
FOXL2	NR0B1	28.416080731486655
RSPO1	AMH	28.327404855565913
WT1pKTS	WNT4	28.28387196138605
NR0B1	SOX9	27.942144248156144
FOXL2	DKK1	27.619162876838555
DKK1	CTNNB1	26.947255109489618
NR5A1	DKK1	25.970201313099103
SOX9	RSPO1	25.953199510092407
DMRT1	FOXL2	25.766230822086488
WT1pKTS	NR0B1	25.70172127157682
CBX2	WT1pKTS	25.633689760540495
CBX2	FOXL2	25.57208528333284
DMRT1	WT1pKTS	25.49053423385156
AMH	NR5A1	24.84606825951468
RSPO1	DKK1	24.647660604576203
DKK1	AMH	24.643032965720558
NR5A1	SOX9	23.984872296639956
NR0B1	SRY	23.82965924612177
PGD2	WNT4	23.81733404949455
DMRT1	NR0B1	23.164689097817547
WNT4	SRY	22.842500309467052
DKK1	NR0B1	22.28168397962473
FGF9	SRY	22.14082512840446
DKK1	NR5A1	21.959864759448447
DHH	CTNNB1	21.930335343692562
SRY	DHH	21.91229337226215
SRY	SOX9	21.84172847876346
PGD2	NR5A1	21.55360758189459
DMRT1	DHH	21.526328798810592
SRY	PGD2	21.396872020866926
SRY	WNT4	20.98395981987358
DHH	UGR	20.92690015738858
AMH	RSPO1	20.917505804185783
RSPO1	DHH	20.88366556708765
CTNNB1	FGF9	20.79415778541147
NR5A1	PGD2	20.71979921686218
CTNNB1	DHH	20.61020173160848
DMRT1	RSPO1	20.10156405782832
CTNNB1	SOX9	20.093204593444526
NR5A1	FGF9	19.881138305351875
DKK1	RSPO1	19.78784815897302
SRY	FGF9	19.669601473436657
SOX9	CTNNB1	19.403447888285577
AMH	UGR	19.34155690006699
WT1pKTS	UGR	19.301470170698757
CBX2	WNT4	19.179452061587583
RSPO1	SOX9	18.99097541798774
DHH	RSPO1	18.970764342345202
SOX9	CBX2	18.887661664970302
