	Cebpa	EgrNab	Eklf	Fli1	Fog1	Gata1	Gata2	Gfi1	Pu1	Scl	cJun
E832_27	1.7413507917365665	0.0031529064843713074	0.1055090366900921	0.008923694420821221	0.006954149884417522	0.6285701629175535	0.9884722355350384	1.682209893040373	0.9408919111553824	0.05742240626016669	0.9215393058406682
E635_195	2.1260440382865737	0.03167513342838054	0.005938361618430693	0.03439430451134669	0.00400283599217033	0.003237019177787087	0.004294168598265886	2.5884007705917917	1.9596981396468367	0.0024812891102289096	0.04128687140472112
E753_480	1.7219143398397534	0.002395105196028951	0.0390156750147774	0.013887699437979932	0.006986793354148195	0.0014883219030423253	0.017015762067379692	2.2338831219008526	2.2431897457024474	0.007102488084667802	0.03428477075830783
E121_325	0.038310123634640064	2.2072840135777927	0.0041644580755732866	0.015503285323554956	0.0029387164030385943	0.02394610675824204	0.0012484919564815945	0.0021196285222412686	2.3874211438633197	0.012854829991471159	2.17425099669222
E56_332	0.19370005195876985	0.010049514070901216	2.409867767740419	0.02626284878454005	3.047028482843155	2.319473552583319	0.004088098343083524	0.030924758446288333	0.0009760637202664592	2.01865485097464	0.05898514879018703
E1514_731	1.9704172405807776	0.00010379686851628879	3.327290685056479e-05	0.03248792221064793	0.011004022258325826	0.009110697202534195	0.036360841343985525	2.7632010452073548	1.979832908856604	0.003633395258639439	0.011906966649299385
E330_700	0.0016845963724144847	2.017936075122809	0.0007604535903470238	0.022354841827793192	0.005262412525451575	0.003346543948245539	0.008320767809632914	0.06638180120609354	2.4541036530387927	0.0012677735373361036	2.177405730772388
E1748_216	2.222715687142504	0.009091223675907171	0.049429496420073264	0.007664229297548692	0.015030907805589938	0.00817870552043242	0.002777944279447605	1.9181159092784528	1.6645698150406472	0.002760585497916918	0.003221348967914425
E1212_401	0.0046617296099404435	0.007942473581133659	0.10067673870610884	1.9433822110623211	2.1826828511698046	2.6915747541445434	0.004721681551881866	0.0030024862344812386	0.0012711384157477646	2.4234413707521623	0.008836840790801855
E622_233	1.9977264854674208	0.021247972437385187	0.002734989419134591	0.0005139092315843696	0.0799577809625285	0.015312385171630085	0.05009182484396927	1.7643794963477442	2.0789560799365514	0.009147327352973356	0.0057849566740763424
E1198_156	2.3169322151073306	0.10503359632062396	0.004934475437552412	0.07860386168838296	0.0225922757270892	0.010035246579203004	0.0012536606566557044	2.4639891969431047	1.895055673692593	0.010665839285956512	0.0074302277852337185
E86_735	0.007275238331521259	0.000729494335041549	0.005627156103040687	2.899967232347201	2.1581927675746404	1.997648308454273	0.018342462442678363	0.002354222987031848	0.007680862088010687	2.6616840361219207	0.0023840788773487704
E522_198	2.5150525513032416	0.003254052294506205	0.004769753200530042	0.004263516580963337	0.0076112710240383375	0.04569167665313155	0.0024847764770144754	2.570925774048764	2.56759443310096	0.0036427112831904297	0.05687486742201495
E1393_691	0.012339122553943442	0.018719016530074448	0.00035561887397842553	1.6583988569303565	2.5752676914241595	2.3466206835294976	0.02635082714284409	0.006269931472177425	0.01939176218980541	2.456025197868737	0.027969360730867057
E491_37	0.5703530690844983	0.020654545450958368	0.001465839175283666	0.0020825083525728787	0.004784855001294255	1.5745943187230744	1.1801160659502594	0.8131838618818328	0.2593833439649925	0.031665045872129295	0.3180579106070376
E1077_530	1.8775684758539453	0.04656408711032554	0.022464340196303684	0.015422935943734506	0.0011800534441506064	0.00550017653914147	0.007076335169622958	2.2548088055326736	1.6976261832187212	0.007402932965176544	0.007188299769601017
E965_573	2.5793344877246374	0.005249935254048397	0.01971977967900741	0.03361868979845062	0.0064453638655115894	0.0011032058982253824	0.04869720664227006	2.364162907037541	2.7428525369383694	0.011645071796492476	0.02646790396476433
