TF	target	importance
EgrNab	cJun	0.4158642949117707
Cebpa	Gfi1	0.4010043579840393
Gfi1	Cebpa	0.39199814070074074
cJun	EgrNab	0.368500936520095
Fog1	Scl	0.3672743092476729
Scl	Fog1	0.3589115110535734
Eklf	Fli1	0.3454098647075744
Gata1	Pu1	0.3424039430970551
Pu1	Gata1	0.32832027312211276
Fli1	Eklf	0.32584536774003914
Pu1	Scl	0.24529794252625936
Pu1	Fog1	0.23455335709696068
Gfi1	EgrNab	0.2213034975247013
Fog1	Gata1	0.22057540737004228
Scl	Gata1	0.21706940036160605
Fog1	Pu1	0.19048320940439123
Gata1	Fog1	0.17897181687322392
Cebpa	Gata2	0.17704268908834064
Gata1	Scl	0.17675670497964616
Scl	Pu1	0.17642386994082915
Fog1	Eklf	0.1695286671616664
Scl	Eklf	0.166298697248331
Fog1	Fli1	0.1640397952788841
Gfi1	cJun	0.15747751707465216
Scl	Fli1	0.1498188648205011
Gata1	Gata2	0.13565728826152795
Pu1	Gata2	0.13270890851741118
Fog1	Cebpa	0.1281037388541122
Scl	Cebpa	0.12433709248077968
Fli1	Gata2	0.1194148761331945
Eklf	Gata2	0.11689559110531361
EgrNab	Gfi1	0.11463332749200239
Pu1	Eklf	0.10117107573003056
Gata1	EgrNab	0.0986034508760871
Cebpa	EgrNab	0.09809741637256751
Fog1	Gata2	0.09773493326342111
Scl	Gfi1	0.0972919196205861
Pu1	Fli1	0.09674161483587616
Cebpa	cJun	0.09578334809334993
Pu1	Cebpa	0.09564715950425125
Fog1	Gfi1	0.09172647437571656
Pu1	EgrNab	0.09031312426531247
Gfi1	Gata2	0.08536047966454964
Pu1	Gfi1	0.08269465392941107
Pu1	cJun	0.08242895380890271
Cebpa	Scl	0.08137787433668041
Gata1	cJun	0.08079741482372498
Gata1	Fli1	0.079005881659298
Cebpa	Pu1	0.0750325023537
Scl	Gata2	0.07503121403887282
Gata1	Eklf	0.07482228632056029
Cebpa	Fog1	0.07332055675050064
cJun	Gfi1	0.07322913133932592
Cebpa	Gata1	0.06695926302383008
EgrNab	Cebpa	0.06676749768124245
Gata2	Fli1	0.06236023434022226
Gata1	Cebpa	0.059564617617460174
Gata2	Eklf	0.05567453373259683
Gata1	Gfi1	0.05306256772400024
cJun	Cebpa	0.05279938902786599
Gata2	Pu1	0.05276455602650929
Eklf	Fog1	0.050546910057519025
Eklf	Gata1	0.05050262901145835
Fog1	EgrNab	0.050183892275661744
Fog1	cJun	0.04807603716144583
Cebpa	Eklf	0.04749895512926037
Fli1	Fog1	0.04712169248177742
Eklf	Pu1	0.04701804434297562
Cebpa	Fli1	0.0455050839745304
Fli1	Gata1	0.04522531331209087
Fli1	Pu1	0.04421306154311297
Scl	cJun	0.04407208336740882
Eklf	Scl	0.042138397756519244
Gata2	cJun	0.041041688196841584
Fli1	Scl	0.04003396846775486
cJun	Gata2	0.038879560577933236
Gata2	Gfi1	0.03766767478453908
Gata2	Cebpa	0.03619848206620054
Scl	EgrNab	0.03418655949887528
Gfi1	Eklf	0.029712633573904853
Gfi1	Fli1	0.027708685360829738
cJun	Pu1	0.027201869100771398
Gata2	Gata1	0.026946382563813563
Eklf	Gfi1	0.026756430526320093
Gfi1	Pu1	0.025060851129058398
Fli1	Cebpa	0.023104325546834822
Gfi1	Fog1	0.022294041488129145
Fli1	Gfi1	0.021933462224059275
Eklf	Cebpa	0.02147955652051218
EgrNab	Gata2	0.02127445934943527
Eklf	cJun	0.019922304355488266
EgrNab	Pu1	0.019398093061596816
cJun	Fog1	0.01762263727481431
cJun	Gata1	0.017602522063926734
Gfi1	Gata1	0.017342900710565174
cJun	Scl	0.01705530707955987
cJun	Fli1	0.016983131351463506
Gata2	EgrNab	0.01691958717949038
cJun	Eklf	0.016424192278056613
Fli1	cJun	0.014536358206414916
Gfi1	Scl	0.013894243320949344
EgrNab	Eklf	0.013023591085553942
EgrNab	Fli1	0.012426843670820436
Eklf	EgrNab	0.011533887788117625
Fli1	EgrNab	0.010357647699091694
Gata2	Fog1	0.009510177009877944
EgrNab	Gata1	0.009455908460554172
Gata2	Scl	0.00840991017326017
EgrNab	Scl	0.007761342111697832
EgrNab	Fog1	0.0071472999136235815
