,PseudoTime1,PseudoTime2
E81_620,0.77635,NA
E72_634,0.79434,NA
E37_430,0.53213,NA
E38_172,NA,0.20051
E93_784,NA,0.98715
E12_222,NA,0.26478
E80_336,NA,0.41131
E64_345,0.42288,NA
E71_479,0.59512,NA
E19_240,0.28792,NA
E0_64,0.0617,NA
E17_293,NA,0.35604
E24_528,NA,0.6581
E82_611,NA,0.76478
E52_413,0.51028,NA
E11_472,0.58612,NA
E32_505,0.62853,NA
E88_461,NA,0.57198
E43_525,0.65424,NA
E6_534,0.66581,NA
E53_248,NA,0.2982
E66_414,0.51157,NA
E74_552,0.68895,NA
E29_21,0.00643,NA
E9_721,NA,0.90617
E68_567,0.70823,NA
E49_667,NA,0.83676
E54_223,NA,0.26607
E5_305,NA,0.37147
E48_743,0.93445,NA
E90_273,NA,0.33033
E33_473,0.5874,NA
E61_627,NA,0.78535
E99_639,NA,0.80077
E65_82,NA,0.08483
E2_776,0.97686,NA
E31_345,NA,0.42288
E73_168,0.19537,NA
E50_434,NA,0.53728
E92_794,1.0,NA
E58_162,NA,0.18766
E26_203,0.24036,NA
E36_216,NA,0.25707
E40_735,NA,0.92416
E13_312,NA,0.38046
E57_559,NA,0.69794
E21_767,0.9653,NA
E41_16,NA,0.0
E95_512,0.63753,NA
E76_624,NA,0.78149
E67_305,0.37147,NA
E60_689,0.86504,NA
E1_601,0.75193,NA
E55_551,NA,0.68766
E18_348,0.42674,NA
E79_404,NA,0.49871
E16_550,NA,0.68638
E91_622,NA,0.77892
E39_114,0.12596,NA
E63_686,NA,0.86118
E75_468,0.58098,NA
E86_396,NA,0.48843
E83_346,0.42416,NA
E77_711,NA,0.89332
E89_289,NA,0.3509
E97_462,NA,0.57326
E45_233,NA,0.27892
E20_228,NA,0.27249
E10_315,0.38432,NA
E15_764,0.96144,NA
E44_299,NA,0.36375
E7_128,0.14396,NA
E98_178,0.20823,NA
E70_187,0.21979,NA
E56_74,NA,0.07455
E4_747,0.93959,NA
E8_720,NA,0.90488
E69_424,0.52442,NA
E96_254,0.30591,NA
E87_677,NA,0.84961
E78_709,0.89075,NA
E84_153,NA,0.17609
E3_597,NA,0.74679
E22_748,NA,0.94087
E34_326,NA,0.39846
E59_740,NA,0.93059
E28_25,NA,0.01157
E25_459,0.56941,NA
E14_643,NA,0.80591
E30_418,0.51671,NA
E46_162,0.18766,NA
E85_123,0.13753,NA
E35_63,0.06041,NA
E23_374,0.46015,NA
E47_198,0.23393,NA
E94_488,NA,0.60668
E51_64,0.0617,NA
E62_346,NA,0.42416
E27_30,0.01799,NA
E42_19,NA,0.00386
