,PseudoTime1,PseudoTime2
E4156_698,0.87343,NA
E3216_461,0.57644,NA
E2006_445,0.55639,NA
E3911_516,0.64536,NA
E810_90,NA,0.11153
E212_797,NA,0.99749
E1259_1,NA,0.0
E3467_486,0.60777,NA
E4212_184,0.22932,NA
E1076_780,NA,0.97619
E4244_755,0.94486,NA
E1176_301,NA,0.37594
E3328_284,0.35464,NA
E1660_657,0.82206,NA
E2940_521,0.65163,NA
E3850_598,0.74812,NA
E3993_685,NA,0.85714
E4416_349,0.43609,NA
E2889_157,0.19549,NA
E2213_428,0.53509,NA
E2964_586,0.73308,NA
E4849_43,0.05263,NA
E572_6,0.00627,NA
E1707_291,0.36341,NA
E1334_695,0.86967,NA
E4281_370,NA,0.46241
E1473_798,NA,0.99875
E4705_406,NA,0.50752
E761_422,NA,0.52757
E1393_289,0.3609,NA
E2202_165,0.20551,NA
E4522_1,NA,0.0
E3813_547,NA,0.68421
E2220_407,0.50877,NA
E578_229,NA,0.28571
E4882_324,NA,0.40476
E617_304,0.3797,NA
E1195_695,NA,0.86967
E2752_280,0.34962,NA
E3234_222,0.27694,NA
E4319_337,0.42105,NA
E2789_731,NA,0.91479
E436_101,NA,0.12531
E3127_119,0.14787,NA
E3249_119,0.14787,NA
E2072_554,NA,0.69298
E4671_234,0.29198,NA
E656_178,NA,0.2218
E4060_412,NA,0.51504
E4056_28,NA,0.03383
E27_597,0.74687,NA
E3724_635,0.79449,NA
E4046_671,0.8396,NA
E2455_181,NA,0.22556
E348_590,0.7381,NA
E4076_469,0.58647,NA
E2346_635,NA,0.79449
E1281_161,NA,0.2005
E4357_751,0.93985,NA
E4665_517,0.64662,NA
E25_617,NA,0.77193
E30_534,NA,0.66792
E4347_720,NA,0.901
E2988_49,0.06015,NA
E2669_316,0.39474,NA
E1670_317,NA,0.39599
E1165_367,NA,0.45865
E2062_384,0.47995,NA
E4066_549,0.68672,NA
E311_457,NA,0.57143
E964_631,0.78947,NA
E786_13,0.01504,NA
E1599_478,NA,0.59774
E4877_243,NA,0.30326
E1792_713,NA,0.89223
E3512_286,NA,0.35714
E3844_637,NA,0.79699
E2822_151,0.18797,NA
E137_641,0.80201,NA
E943_652,NA,0.81579
E860_584,0.73058,NA
E2771_543,0.6792,NA
E1487_724,0.90602,NA
E4485_765,NA,0.95739
E3244_248,0.30952,NA
E758_99,0.12281,NA
E195_559,NA,0.69925
E470_478,NA,0.59774
E2948_346,0.43233,NA
E1263_586,0.73308,NA
E971_721,0.90226,NA
E3235_671,NA,0.8396
E3848_276,NA,0.34461
E3253_134,NA,0.16667
E613_220,0.27444,NA
E3523_96,NA,0.11905
E2877_665,0.83208,NA
E3733_167,0.20802,NA
E3440_502,NA,0.62782
E3961_752,NA,0.9411
E2278_375,NA,0.46867
E2293_588,NA,0.73559
E4716_710,0.88847,NA
E2323_736,0.92105,NA
E276_775,0.96992,NA
E3640_238,NA,0.29699
E2409_192,0.23935,NA
E987_373,NA,0.46617
E4131_786,0.98371,NA
E559_277,0.34586,NA
E1692_527,NA,0.65915
E824_332,0.41479,NA
E908_668,NA,0.83584
E2135_370,NA,0.46241
E992_391,0.48872,NA
E632_406,NA,0.50752
E1105_166,0.20677,NA
E1557_92,NA,0.11404
E2100_346,0.43233,NA
E101_398,NA,0.49749
E1504_679,NA,0.84962
E2910_699,0.87469,NA
E3063_787,NA,0.98496
E894_48,NA,0.0589
E4241_735,0.9198,NA
E2338_530,0.66291,NA
E1188_643,0.80451,NA
E4315_549,NA,0.68672
