,PseudoTime1,PseudoTime2
E59_701,0.87719,NA
E1007_59,NA,0.07268
E911_582,0.72807,NA
E1400_271,0.33835,NA
E3322_476,0.59524,NA
E4955_386,NA,0.48246
E2629_354,NA,0.44236
E3344_327,NA,0.40852
E889_687,0.85965,NA
E2100_281,NA,0.35088
E273_311,0.38847,NA
E2290_695,0.86967,NA
E2705_625,NA,0.78195
E681_790,0.98872,NA
E1984_9,0.01003,NA
E3098_673,NA,0.84211
E502_26,NA,0.03133
E186_584,0.73058,NA
E3746_246,0.30702,NA
E3759_606,0.75815,NA
E673_576,NA,0.72055
E35_522,NA,0.65288
E2836_181,NA,0.22556
E3681_391,0.48872,NA
E3947_336,0.4198,NA
E3675_123,0.15288,NA
E1335_169,NA,0.21053
E3457_460,0.57519,NA
E4437_39,NA,0.04762
E1343_546,0.68296,NA
E3907_481,0.6015,NA
E468_12,NA,0.01378
E4081_528,0.6604,NA
E4948_162,0.20175,NA
E1611_398,0.49749,NA
E2023_435,0.54386,NA
E73_142,NA,0.17669
E2282_450,NA,0.56266
E416_258,0.32206,NA
E4716_798,0.99875,NA
E4908_438,NA,0.54762
E1941_562,0.70301,NA
E1260_597,0.74687,NA
E3240_666,NA,0.83333
E4185_366,NA,0.45739
E1258_556,0.69549,NA
E3695_581,0.72682,NA
E1387_273,NA,0.34085
E3667_464,0.5802,NA
E2289_102,NA,0.12657
E1758_762,NA,0.95363
E4063_574,0.71805,NA
E2390_26,0.03133,NA
E272_505,NA,0.63158
E2049_640,NA,0.80075
E4509_493,NA,0.61654
E4121_673,0.84211,NA
E3538_363,NA,0.45363
E2831_328,NA,0.40977
E2095_786,0.98371,NA
E590_496,0.6203,NA
E2019_355,NA,0.44361
E1015_403,0.50376,NA
E4268_398,NA,0.49749
E2771_593,NA,0.74185
E3516_14,0.01629,NA
E2960_291,NA,0.36341
E2856_462,NA,0.57769
E1386_120,0.14912,NA
E2041_284,NA,0.35464
E4136_212,NA,0.26441
E4102_521,NA,0.65163
E3061_751,NA,0.93985
E4666_71,0.08772,NA
