TF	target	importance
DMRT1	DKK1	0.3339075615296657
DKK1	DMRT1	0.31624173246112025
WT1pKTS	FOXL2	0.30632451321728726
FOXL2	WT1pKTS	0.2988588676484702
CTNNB1	RSPO1	0.2563917554146015
PGD2	FGF9	0.2532374547593663
FGF9	DHH	0.2511182102526906
FGF9	PGD2	0.2469351012744693
DHH	PGD2	0.24422507186881062
FGF9	AMH	0.23913648859996198
PGD2	DHH	0.2382303935057903
RSPO1	NR5A1	0.22922792720378554
RSPO1	WNT4	0.21719198466312883
UGR	CBX2	0.2167208729230038
FOXL2	CTNNB1	0.21661251719239794
PGD2	AMH	0.21306708265885374
DHH	FGF9	0.20761308749581026
DHH	AMH	0.20608403535512676
DMRT1	SRY	0.20530980654127698
PGD2	SOX9	0.19937706356376986
AMH	FGF9	0.19866383340363006
CTNNB1	FOXL2	0.1905789521555567
DKK1	SRY	0.18713640582345029
RSPO1	CTNNB1	0.18206030573741364
AMH	PGD2	0.1816899001669286
CBX2	UGR	0.18086469509370645
NR5A1	RSPO1	0.18082656443407574
AMH	DHH	0.17909135767909154
CTNNB1	WNT4	0.17642536902928765
CTNNB1	WT1pKTS	0.1688110319744681
SRY	UGR	0.16647105862876074
DHH	SOX9	0.1654256331210049
SRY	DMRT1	0.16109746480712112
WT1pKTS	CTNNB1	0.15884295315954233
SRY	DKK1	0.15633240981594262
WNT4	RSPO1	0.15567681783655365
AMH	NR0B1	0.15141801552965578
SOX9	DMRT1	0.14776492448247536
NR5A1	FOXL2	0.1425050633347842
NR5A1	CBX2	0.14219908143753837
SOX9	DKK1	0.13615311112993164
CTNNB1	NR5A1	0.13126937525222274
FGF9	SOX9	0.13050856311925496
NR0B1	UGR	0.12863318987646857
NR5A1	WT1pKTS	0.12610796039874753
SRY	WT1pKTS	0.11868591529047133
WNT4	UGR	0.1167681435273373
FOXL2	RSPO1	0.10967898884018205
FOXL2	NR5A1	0.10889673180949314
NR0B1	WNT4	0.10824160134313561
SOX9	PGD2	0.10591484831067771
SOX9	WNT4	0.10412037264376352
DHH	NR0B1	0.1039010555998481
FGF9	NR0B1	0.10254941492351305
WNT4	NR0B1	0.10102361933878538
AMH	SOX9	0.10052318506664741
NR0B1	AMH	0.09947331662384397
DKK1	SOX9	0.09906686088904558
SOX9	FGF9	0.09835629358704422
GATA4	WT1mKTS	0.09776513648689032
NR5A1	CTNNB1	0.09774325199911975
UGR	NR0B1	0.09659102553513924
RSPO1	FOXL2	0.09606495697715059
WT1mKTS	GATA4	0.09595049303211277
SOX9	DHH	0.09591814208198625
SRY	FOXL2	0.0957588661996724
DKK1	CBX2	0.0953125362582109
SOX9	SRY	0.09490839770969837
PGD2	NR0B1	0.09438941395600758
SOX9	AMH	0.08667900550332369
DMRT1	CBX2	0.0852483016278537
RSPO1	CBX2	0.08460463741709413
WT1pKTS	SRY	0.08170911768428935
WT1pKTS	NR5A1	0.07949919393650727
NR0B1	PGD2	0.07717379515854429
NR0B1	DHH	0.07586320147274833
UGR	SRY	0.07581638356793195
NR0B1	FGF9	0.07552610089832328
WNT4	CTNNB1	0.07536382962133087
RSPO1	UGR	0.07517321976507481
CTNNB1	SRY	0.07415839278560458
RSPO1	WT1pKTS	0.07360372009066693
WT1pKTS	WT1mKTS	0.07084500698160774
WT1pKTS	RSPO1	0.07069697527328218
NR0B1	NR5A1	0.07007733342302734
SRY	CTNNB1	0.06846020428244759
DKK1	WNT4	0.06697738036974951
DMRT1	SOX9	0.06681151410771179
SOX9	NR5A1	0.06444981479915468
UGR	GATA4	0.06444192816349538
FOXL2	SRY	0.0631949608685533
CTNNB1	UGR	0.061886502211083834
DMRT1	WNT4	0.06164899843401526
RSPO1	NR0B1	0.061541766168164896
WNT4	GATA4	0.06150739656506333
WT1pKTS	GATA4	0.05889401636323053
UGR	WT1mKTS	0.058512788646928056
CTNNB1	CBX2	0.058499785301164786
NR0B1	GATA4	0.05800520267931377
DHH	DKK1	0.0579277180246511
CBX2	WT1mKTS	0.05752774420830312
WNT4	WT1mKTS	0.05667045697030588
NR0B1	WT1mKTS	0.05651166392925781
WNT4	SOX9	0.05614096375870406
NR5A1	GATA4	0.0559681046997316
PGD2	DKK1	0.055141567432908094
DMRT1	WT1mKTS	0.05470534175595303
CTNNB1	GATA4	0.0535468281361408
CBX2	GATA4	0.053497495756560834
DKK1	WT1mKTS	0.05323607089872566
NR5A1	WT1mKTS	0.053176342650440925
CBX2	NR5A1	0.05306874176802229
DHH	DMRT1	0.05283576473827078
DMRT1	CTNNB1	0.052732433200389776
DHH	WT1mKTS	0.052306178598094694
DKK1	UGR	0.05185084607473298
SOX9	CBX2	0.051449516570100357
FGF9	DMRT1	0.05120838535802152
NR5A1	SOX9	0.051206511830471174
DMRT1	GATA4	0.051121907198225604
SRY	GATA4	0.05105404846042026
DHH	GATA4	0.05094350093827644
DMRT1	UGR	0.050761483782340064
DKK1	GATA4	0.05067619673585925
AMH	GATA4	0.05065256607459661
FGF9	DKK1	0.05050529588476769
SOX9	WT1mKTS	0.05049298774195537
FOXL2	GATA4	0.05031540378286166
PGD2	WT1mKTS	0.04961146456942656
RSPO1	GATA4	0.04920974381449295
DKK1	CTNNB1	0.04918064350443564
RSPO1	WT1mKTS	0.04913211946321849
SRY	WT1mKTS	0.04911730878879754
FOXL2	WT1mKTS	0.04909583989088412
PGD2	GATA4	0.04901380502882842
SRY	NR0B1	0.04897136900487001
CTNNB1	WT1mKTS	0.048903723900910905
FGF9	GATA4	0.04845097705844763
CBX2	NR0B1	0.04744105505894968
FGF9	WT1mKTS	0.046833031778144324
SOX9	GATA4	0.04675038551234221
AMH	WT1mKTS	0.045556792740155456
UGR	WNT4	0.045532953311436274
WNT4	NR5A1	0.04544021690116527
PGD2	DMRT1	0.045053433301967705
NR0B1	RSPO1	0.045021554758666454
NR5A1	NR0B1	0.04478797301129382
WNT4	FGF9	0.04235124308934836
SRY	CBX2	0.04135377411426471
CBX2	DMRT1	0.04130250140172855
RSPO1	SOX9	0.03918921159060939
AMH	DMRT1	0.037425479468759154
FOXL2	CBX2	0.03701195200723337
NR0B1	CBX2	0.036967794431090856
SOX9	RSPO1	0.03647287766636598
CBX2	DKK1	0.03645370690793899
DMRT1	DHH	0.03581907939262199
DKK1	FGF9	0.03563498309943403
DKK1	WT1pKTS	0.03545038431962027
WT1pKTS	CBX2	0.03520307480933945
WNT4	DMRT1	0.034948544923473726
WNT4	DKK1	0.034784116775582734
SRY	SOX9	0.034668341560150404
WNT4	PGD2	0.03420443499623917
DMRT1	WT1pKTS	0.03405538609139232
CTNNB1	DKK1	0.03386387497524437
DKK1	FOXL2	0.032971711521530486
DKK1	AMH	0.03270093793396526
WNT4	FOXL2	0.03267050363894276
DMRT1	NR5A1	0.03265829916946601
WNT4	DHH	0.03221657544518843
CTNNB1	NR0B1	0.032181950533549865
CTNNB1	DMRT1	0.03164890251214939
DKK1	NR5A1	0.03138089471922079
CBX2	SRY	0.030801555883149638
NR5A1	WNT4	0.03076856053744724
PGD2	WNT4	0.03072750596103834
DMRT1	FOXL2	0.03063198870315272
DMRT1	AMH	0.03041258058122303
WNT4	AMH	0.0302107262137028
DKK1	DHH	0.02984039774417782
NR5A1	UGR	0.02965134909405314
DMRT1	FGF9	0.028668786794062356
NR0B1	SRY	0.02849004111755224
DKK1	PGD2	0.028479034806574967
SRY	NR5A1	0.028371656609529276
SRY	WNT4	0.027319002766180163
WNT4	WT1pKTS	0.02719573007872611
PGD2	NR5A1	0.026796884414428842
RSPO1	SRY	0.026603408425976697
SOX9	NR0B1	0.026567790205615005
DMRT1	PGD2	0.025578286299080787
NR5A1	SRY	0.025332721272779548
WNT4	SRY	0.025295968543014326
SOX9	UGR	0.02528566125722945
SRY	RSPO1	0.025123044888980935
AMH	DKK1	0.02506558896302137
CBX2	RSPO1	0.024948180213233973
CBX2	WNT4	0.024872885054112122
FGF9	WNT4	0.024783726297667865
CBX2	WT1pKTS	0.024685308735369373
WNT4	CBX2	0.023957626001557836
FGF9	NR5A1	0.02290310113265079
PGD2	CBX2	0.022870163705547373
DHH	NR5A1	0.022307224952739322
DHH	WNT4	0.02175638796438994
FGF9	SRY	0.02171990621810685
DHH	SRY	0.02118503933610049
DMRT1	NR0B1	0.020661744967045072
DKK1	NR0B1	0.020154631634597284
CBX2	FOXL2	0.020051484845387896
CBX2	CTNNB1	0.019977290466037613
DHH	CBX2	0.019227315074652508
NR0B1	CTNNB1	0.019225247887531483
FOXL2	WNT4	0.019019175856611108
DKK1	RSPO1	0.01843199438514776
DMRT1	RSPO1	0.017771289350006735
UGR	NR5A1	0.017726776663619336
FOXL2	UGR	0.016855479482908695
FOXL2	NR0B1	0.016491743626435924
UGR	CTNNB1	0.016458694428258726
AMH	NR5A1	0.01642564516385617
GATA4	UGR	0.01618561443768885
SOX9	CTNNB1	0.01587294361269104
UGR	RSPO1	0.015638950759877573
FGF9	CBX2	0.0154723248387474
DHH	UGR	0.015405451932920955
PGD2	SRY	0.015248576750506691
NR5A1	DKK1	0.01512905117547444
WT1pKTS	DMRT1	0.014795097428879952
SOX9	WT1pKTS	0.01470998471869617
AMH	UGR	0.014621912865668009
WT1pKTS	DKK1	0.014493937521284571
NR5A1	DMRT1	0.01430722623683519
FOXL2	DMRT1	0.013805722719169794
AMH	WNT4	0.013701977519914114
SRY	AMH	0.013634551357234863
AMH	CBX2	0.013586353112602869
UGR	DKK1	0.013546044048956658
WT1mKTS	WT1pKTS	0.013544192583024448
SRY	FGF9	0.013473484795062421
UGR	DMRT1	0.013302871391699465
FGF9	UGR	0.013003761320867897
SRY	PGD2	0.012899145969602182
FOXL2	DKK1	0.012653138188330776
WT1pKTS	NR0B1	0.012635886554316082
WT1pKTS	UGR	0.012595383538164192
CTNNB1	SOX9	0.012305610500493877
CBX2	SOX9	0.012227794361436273
PGD2	UGR	0.012132325776647256
WT1mKTS	UGR	0.011853921334346797
UGR	WT1pKTS	0.011826693490364587
NR5A1	AMH	0.01181217098910454
SRY	DHH	0.011612852323115075
WT1pKTS	WNT4	0.011417996739410335
WT1mKTS	CBX2	0.011262295701356687
GATA4	WT1pKTS	0.011256708863414816
NR5A1	DHH	0.011211605609746957
NR0B1	WT1pKTS	0.010858393451985202
AMH	SRY	0.010590385607334708
