TF	target	importance
Gfi1	Cebpa	357.57438299671776
Cebpa	Gfi1	329.0902984682279
Fli1	Eklf	190.78773758434625
cJun	Cebpa	174.60908346965985
Eklf	Fli1	156.31863994831346
EgrNab	Cebpa	153.192084243508
Fog1	Eklf	149.25648053837702
cJun	EgrNab	148.84375123819035
Scl	Eklf	144.10998158203898
EgrNab	cJun	141.83575180577176
Scl	Fli1	133.09434416129784
EgrNab	Gfi1	131.11887630989037
cJun	Gfi1	125.4561762560652
Pu1	Eklf	124.58493598978998
Fog1	Fli1	122.38867146502537
Cebpa	EgrNab	119.36500305450818
Fog1	Scl	119.28233348868348
Gata1	Fog1	118.71131342147832
Gata1	Eklf	118.18167571109939
Scl	Fog1	115.6467329141329
Fog1	Gata1	113.28544362865458
Pu1	Fog1	110.01730309628192
Gata1	Gata2	109.00355418680996
Gata1	Fli1	106.88785408743956
Pu1	Gata2	102.76924094178588
Pu1	Gata1	99.86582200740948
Gata1	Pu1	99.57113774300599
Gata1	Scl	99.39555170153426
Cebpa	cJun	97.23757939868368
Scl	Pu1	94.06492118076609
Gfi1	EgrNab	92.76640238459287
Pu1	Fli1	89.2176468524275
Gfi1	cJun	85.81461189031975
Scl	Gata1	85.2432006318971
Fog1	Gata2	81.38816685035262
Pu1	Scl	70.53812893540767
Eklf	Gata2	68.2137574223208
Fog1	Pu1	64.76609818182341
Scl	Gata2	64.29819746597873
Fli1	Gata1	63.94969905416897
Eklf	Fog1	63.10846369564666
Fli1	Fog1	58.94213928606284
Fli1	Scl	56.58809449986212
Eklf	Scl	54.84894602031279
Scl	cJun	53.00141841284452
Eklf	Pu1	51.09631017726129
Gata2	Pu1	48.08764585378433
Fli1	Gata2	47.381913942282374
cJun	Fli1	46.519117274389416
cJun	Gata1	44.95595361818308
Gata2	Eklf	44.83605397326676
Pu1	Cebpa	44.79702131428412
Eklf	Gata1	43.49869103787336
Fog1	Cebpa	42.585373179837696
cJun	Eklf	41.52128097687611
Pu1	cJun	39.898564373761154
Cebpa	Fli1	38.85342177895933
Pu1	Gfi1	38.43511964732921
Scl	Cebpa	37.21930664168276
Fog1	Gfi1	36.27947861030336
Fli1	Pu1	35.43366966636006
Gata2	Gata1	35.433302820122314
Gata1	cJun	35.04623694244875
cJun	Scl	34.72636015714742
Gata1	Cebpa	34.12645345966686
cJun	Fog1	32.93934708048034
Gata1	Gfi1	32.223485357139225
Gata2	Fli1	31.734876615460358
Pu1	EgrNab	31.49734904001204
Cebpa	Fog1	30.459465596533494
Gfi1	Fli1	28.72897558949338
Cebpa	Gata2	28.704198799008037
Gfi1	Fog1	28.540138347183156
EgrNab	Fli1	28.256452227193783
EgrNab	Eklf	28.16054729865035
Gfi1	Eklf	27.33499054948875
cJun	Gata2	27.135777883402728
cJun	Pu1	25.520387087637303
Cebpa	Eklf	25.226315796066476
Gata1	EgrNab	24.515209626058258
Fog1	EgrNab	24.327645143848237
Gfi1	Scl	24.316499566754672
Fog1	cJun	23.862688220409154
Cebpa	Scl	23.478534276369363
Gfi1	Gata2	22.70003953729807
Cebpa	Pu1	22.256524085898988
Eklf	Cebpa	21.258677024710092
Cebpa	Gata1	21.14172951123644
Fli1	Cebpa	20.675848900900593
EgrNab	Pu1	20.26294374097677
Scl	EgrNab	20.220921442518442
EgrNab	Gata2	19.40515297076082
Gata2	cJun	19.078946943089615
Gfi1	Pu1	18.940362282485804
Fli1	cJun	18.903608554062586
Eklf	cJun	18.32059345860896
Scl	Gfi1	18.228867940922097
Gfi1	Gata1	18.127917893816186
EgrNab	Fog1	16.73263235886178
EgrNab	Gata1	15.498239796638615
Fli1	EgrNab	13.187980487720052
Gata2	Fog1	12.902464203338571
Fli1	Gfi1	12.48931894483729
EgrNab	Scl	12.308204743628057
Gata2	Cebpa	11.961768769032307
Gata2	EgrNab	11.945673230778436
Gata2	Gfi1	11.618593118376253
Eklf	Gfi1	10.059785346909075
Gata2	Scl	8.517346610300187
Eklf	EgrNab	8.330064351773101
