,PseudoTime1,PseudoTime2
E10_220,0.44242,NA
E92_229,0.46061,NA
E123_444,NA,0.89495
E2_223,NA,0.44848
E20_92,0.18384,NA
E141_142,NA,0.28485
E116_78,0.15556,NA
E71_75,0.14949,NA
E167_492,NA,0.99192
E159_442,NA,0.89091
E77_151,NA,0.30303
E133_142,NA,0.28485
E148_12,NA,0.02222
E112_438,NA,0.88283
E151_287,0.57778,NA
E157_287,0.57778,NA
E161_329,0.66263,NA
E154_191,0.38384,NA
E84_162,NA,0.32525
E152_1,0.0,NA
E78_53,NA,0.10505
E69_76,NA,0.15152
E109_313,NA,0.6303
E73_357,0.71919,NA
E194_303,0.6101,NA
E108_59,0.11717,NA
E26_121,NA,0.24242
E185_451,0.90909,NA
E195_496,NA,1.0
E170_23,NA,0.04444
E125_99,0.19798,NA
E33_93,NA,0.18586
E79_62,0.12323,NA
E1_188,NA,0.37778
E16_286,0.57576,NA
E80_481,0.9697,NA
E35_290,NA,0.58384
E122_44,NA,0.08687
E70_249,0.50101,NA
E113_398,0.80202,NA
E40_26,NA,0.05051
E182_156,0.31313,NA
E24_177,0.35556,NA
E166_478,NA,0.96364
E68_428,NA,0.86263
E117_47,NA,0.09293
E197_201,0.40404,NA
E18_141,NA,0.28283
E19_278,NA,0.5596
E142_375,0.75556,NA
E43_222,0.44646,NA
E62_367,NA,0.73939
E174_87,0.17374,NA
E97_380,NA,0.76566
E50_451,0.90909,NA
E143_262,0.52727,NA
E74_470,0.94747,NA
E171_184,0.3697,NA
E124_365,NA,0.73535
E118_16,NA,0.0303
E52_375,0.75556,NA
E147_290,0.58384,NA
E9_4,0.00606,NA
E76_163,0.32727,NA
E53_335,NA,0.67475
E199_256,NA,0.51515
E36_102,0.20404,NA
E23_378,0.76162,NA
E88_11,0.0202,NA
E140_438,0.88283,NA
E12_489,0.98586,NA
E91_179,0.3596,NA
E55_230,0.46263,NA
E173_142,NA,0.28485
E29_279,NA,0.56162
E32_375,0.75556,NA
E145_472,0.95152,NA
E14_224,NA,0.45051
E106_8,NA,0.01414
E181_421,NA,0.84848
E183_303,0.6101,NA
E138_387,0.7798,NA
E4_58,NA,0.11515
E111_340,0.68485,NA
E137_54,0.10707,NA
E87_190,0.38182,NA
E196_152,NA,0.30505
E11_116,NA,0.23232
E39_48,0.09495,NA
E81_338,0.68081,NA
E65_257,0.51717,NA
E134_428,NA,0.86263
E153_474,NA,0.95556
E130_99,0.19798,NA
E150_67,NA,0.13333
E8_23,0.04444,NA
E90_174,NA,0.34949
E47_9,NA,0.01616
E127_297,0.59798,NA
E177_412,0.8303,NA
E15_55,NA,0.10909
E21_348,NA,0.70101
E38_80,0.1596,NA
E22_258,NA,0.51919
E63_410,0.82626,NA
E103_413,0.83232,NA
E168_355,0.71515,NA
E94_249,0.50101,NA
E89_235,NA,0.47273
E44_442,0.89091,NA
E75_88,NA,0.17576
E107_278,NA,0.5596
E100_271,0.54545,NA
E139_226,0.45455,NA
E128_303,0.6101,NA
E34_411,0.82828,NA
E187_266,NA,0.53535
E48_455,NA,0.91717
E193_27,0.05253,NA
E189_164,0.32929,NA
E28_273,NA,0.54949
E64_410,NA,0.82626
E110_278,0.5596,NA
E190_301,NA,0.60606
E169_399,NA,0.80404
E184_398,0.80202,NA
E126_312,NA,0.62828
E7_207,0.41616,NA
E98_468,0.94343,NA
E121_344,0.69293,NA
E131_46,0.09091,NA
E175_474,NA,0.95556
E132_143,0.28687,NA
E186_180,NA,0.36162
E59_157,NA,0.31515
E155_393,0.79192,NA
E162_416,0.83838,NA
E156_94,NA,0.18788
E192_19,NA,0.03636
E144_373,NA,0.75152
E56_281,NA,0.56566
E49_90,NA,0.1798
E6_160,NA,0.32121
E45_203,0.40808,NA
E179_352,0.70909,NA
E101_494,0.99596,NA
E114_405,0.81616,NA
E60_327,NA,0.65859
E136_124,NA,0.24848
E85_269,0.54141,NA
E172_395,0.79596,NA
E25_98,NA,0.19596
E27_7,NA,0.01212
E41_325,NA,0.65455
E104_345,0.69495,NA
E164_2,NA,0.00202
E93_64,NA,0.12727
E82_386,0.77778,NA
E105_56,0.11111,NA
E86_407,NA,0.8202
E95_174,0.34949,NA
E42_44,0.08687,NA
E99_66,NA,0.13131
E5_490,0.98788,NA
E102_25,NA,0.04848
E149_459,0.92525,NA
E178_306,0.61616,NA
E67_223,NA,0.44848
E158_173,NA,0.34747
E180_184,NA,0.3697
E96_14,0.02626,NA
E51_168,NA,0.33737
E13_410,0.82626,NA
E119_485,NA,0.97778
E3_245,NA,0.49293
E129_98,NA,0.19596
E188_102,0.20404,NA
E58_472,0.95152,NA
E0_29,NA,0.05657
E160_126,NA,0.25253
E120_33,0.06465,NA
E165_333,NA,0.67071
E191_119,0.23838,NA
E146_435,NA,0.87677
E61_432,0.87071,NA
E83_345,NA,0.69495
E115_38,NA,0.07475
E176_266,0.53535,NA
E198_309,0.62222,NA
E54_409,NA,0.82424
E135_101,0.20202,NA
E72_362,0.72929,NA
E46_377,NA,0.7596
E37_130,NA,0.26061
E57_187,0.37576,NA
E66_197,0.39596,NA
E17_476,0.9596,NA
E30_220,0.44242,NA
E163_303,0.6101,NA
E31_318,0.6404,NA
