TF	target	importance
DMRT1	DKK1	186.42002472435547
WT1pKTS	FOXL2	177.04710416686956
CTNNB1	RSPO1	158.62295984013912
AMH	PGD2	146.20223932233245
DKK1	DMRT1	131.6331083673387
WNT4	RSPO1	131.47153263186055
RSPO1	NR5A1	124.64835380315971
CBX2	UGR	116.75544996401264
UGR	CBX2	112.43152886725356
NR5A1	RSPO1	111.08988877865619
FGF9	PGD2	110.97264521374198
FGF9	AMH	110.07132932945153
SRY	UGR	107.9199171585358
AMH	DHH	107.69756691187881
PGD2	DHH	106.28253501858481
AMH	FGF9	104.85854020528724
FGF9	SOX9	104.22345882512114
FOXL2	WT1pKTS	103.96041168694748
DKK1	SRY	101.31966749279249
DHH	SOX9	99.93460386635466
FOXL2	RSPO1	99.41360272827858
AMH	NR0B1	97.96272296265644
NR5A1	WT1pKTS	96.63964969433748
PGD2	AMH	95.3969133991511
FOXL2	NR5A1	94.55652844247447
RSPO1	CTNNB1	94.39741509465969
SRY	DKK1	92.21198899176898
FOXL2	CTNNB1	90.29054831214921
CTNNB1	NR5A1	88.75826964954899
WT1pKTS	CTNNB1	88.15708674307265
WT1pKTS	NR5A1	87.30372821770764
NR0B1	UGR	86.99237441493094
DHH	PGD2	85.77666973306634
CTNNB1	WNT4	85.6897795237915
SOX9	DHH	84.23025548822206
CTNNB1	SRY	83.4922063475421
NR0B1	DHH	83.20215719081925
WT1pKTS	RSPO1	81.9876846868608
DMRT1	SRY	81.58772527396212
PGD2	FGF9	81.01074298917413
SOX9	FGF9	80.75059027987086
UGR	SRY	79.87961510882947
SOX9	DKK1	79.16878129826898
PGD2	SOX9	77.22032206658908
DHH	FGF9	76.69266048188524
SOX9	AMH	76.36650331437394
RSPO1	WNT4	76.35979198026155
DHH	AMH	76.0699560690555
RSPO1	WT1pKTS	74.88933419303102
WT1pKTS	SRY	74.31592568192198
PGD2	NR0B1	72.42821692504982
CBX2	NR5A1	72.29984366744333
FGF9	DHH	72.09633281233698
