	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E932_584	2.507669146073888	0.06951297695886095	0.1022380794707886	1.8016957663358792	1.8132455696809195	1.6015732217984469	1.907748204900676	0.0011433361742593784	1.5759381808298518	0.09965937290528501	2.4296349988773005	1.7331262100467721	0.0003754714709758263	1.9778317754874024	1.5435667358564582	0.013659598981297422	0.05931932968873836	1.8808101790381	1.744180644163708
E100_227	0.00664488310583825	0.5504944142618261	0.011619052823858708	0.01507616960288012	1.3447947567038152	1.2181332930130429	0.021618868528395528	0.0069124516713534355	1.8810936720332567	2.097853587435807	1.8982274929409084	0.02049071003494149	0.479366227901485	1.5322087528012558	2.1092853722016747	0.0419084130278021	1.6037807874094068	1.9593104714204936	1.54479437374701
E533_130	0.027354564873499392	1.5807406802712145	0.005395474258896171	0.02510415641690068	0.02041275562591012	0.0023136724578857073	0.04790311431905879	0.06779560228556639	1.7932519536965703	0.424871251393618	1.9016062455503533	0.00940999436618485	0.03567735589638365	0.02417697859274997	0.488946910088229	0.1191003896592336	0.14265947648508168	2.185073124040005	1.905004976448296
E1693_68	0.02004903988654986	1.8318275705050369	0.07305753469240345	0.005914392058197004	0.0006349314383068446	0.0011486722167157305	0.015154026286389934	0.0931607075143896	1.9517501931089427	0.14945809909056504	1.612552304324902	9.586115049469976e-05	0.0015453951522000039	0.0007662913234830778	0.00421069704851118	0.9861500858792714	0.09500535362065966	1.9096976282775333	1.884426949074896
E849_88	0.13070471042604254	1.6713562693706108	0.009549328190758237	0.008606360690464231	0.006886947634764974	0.005343746664620695	0.02843555537334268	0.004132933058403877	1.2095469526666254	0.7575869304916175	1.9955222438439053	0.0340661540585458	0.033627108343389694	0.002010140817144772	0.361995815318709	1.395328115580375	0.3141374719244692	1.7601020422830913	2.1994462837428315
E327_382	0.03686584345595314	0.5943510018866307	0.007139039236637309	0.0017580728028048665	1.8195131731013945	1.5708956461995731	0.022824507382340608	0.0026779788888394297	1.3632401433028438	1.8908865273330904	0.07281556103583445	0.004345256019248596	0.601534529514776	0.025436396048303368	1.7120235585907733	0.03999953564339258	0.5949680015996183	1.8470431759251464	2.21826234760664
E1357_559	0.005628889034819872	0.029527096035962062	1.831329229187876	0.004564563269431032	0.0010421135050886036	0.0029319296456262853	0.042432415112097666	1.7071840745934057	1.5899779573070556	1.718626097774308	0.035093175942034566	0.1538709082169656	1.6717171930390542	0.022098994904791086	0.0013907870468783114	0.09417127639808608	2.513599698978931	2.4292878476350594	0.008229649216582684
E200_781	1.6826917387056313	0.04811122753842599	0.000436323621922648	2.258196380550172	1.584149450546579	2.119618772828201	1.7379435791802589	0.045706030594442434	1.817314618904296	0.00909649755318654	1.5506454648435428	1.6383359654098688	0.008991169041890587	2.1292315025045907	2.134214897446379	0.02477173849361616	0.10950029896361932	2.290370848114498	1.2963892630996217
E658_533	0.006294950631960769	0.01977608650442012	0.006504516694678318	0.0012398616443539624	2.2411198063863527	1.7234929676237278	0.04570976133847293	0.024169164467094214	1.5417300888843968	1.8483566357905967	0.8803403391157056	0.012468096027576273	0.02044442321662747	0.4785319461181234	1.8197930366141413	0.008013942740690408	0.0974545784503726	1.8973162729263071	1.9474296674628169
E51_125	0.022485374240750297	1.9690789174087728	0.00570720502400167	0.030105453459404026	0.01541206321312575	0.002784232320159492	0.016790519344713695	0.03754221757490253	1.9832561163292959	1.841167527893998	2.0609611997955053	0.06692187475233484	0.009065204262672993	0.0020688175193944	0.06392381096865526	1.3219513273812464	1.5066702976378004	2.0973456856075017	1.7655758752650828
