,PseudoTime1,PseudoTime2
E3666_620,0.77569,NA
E4886_183,NA,0.22807
E4219_101,0.12531,NA
E3700_141,NA,0.17544
E332_372,0.46491,NA
E2806_703,NA,0.8797
E4390_378,0.47243,NA
E3292_11,NA,0.01253
E1224_479,0.599,NA
E533_76,NA,0.09398
E2706_621,0.77694,NA
E206_291,0.36341,NA
E313_603,0.75439,NA
E4238_404,NA,0.50501
E463_346,0.43233,NA
E3360_103,0.12782,NA
E4203_368,NA,0.4599
E2815_159,NA,0.19799
E4196_788,NA,0.98622
E2992_97,NA,0.1203
E1003_252,NA,0.31454
E355_550,0.68797,NA
E3897_35,NA,0.04261
E1334_322,NA,0.40226
E258_150,0.18672,NA
E4960_148,0.18421,NA
E2397_342,0.42732,NA
E3845_210,NA,0.2619
E1490_258,NA,0.32206
E2420_344,0.42982,NA
E2063_695,NA,0.86967
E4072_493,0.61654,NA
E2121_135,NA,0.16792
E2297_26,NA,0.03133
E3720_583,0.72932,NA
E3564_12,0.01378,NA
E2098_237,NA,0.29574
E2929_489,NA,0.61153
E3625_577,0.7218,NA
E572_370,0.46241,NA
E1894_108,NA,0.13409
E1250_111,0.13784,NA
E363_14,0.01629,NA
E2459_77,0.09524,NA
E1354_202,0.25188,NA
E3471_16,NA,0.0188
E873_407,0.50877,NA
E2779_425,NA,0.53133
E1453_763,NA,0.95489
E3023_320,NA,0.39975
E515_237,0.29574,NA
E2040_115,NA,0.14286
E3372_522,NA,0.65288
E3106_133,NA,0.16541
E2841_374,NA,0.46742
E2666_509,NA,0.63659
E2833_549,0.68672,NA
E3113_170,0.21178,NA
E3238_723,0.90476,NA
E4919_197,0.24561,NA
E2327_653,0.81704,NA
E2877_784,0.9812,NA
E1460_263,NA,0.32832
E33_195,0.24311,NA
E705_319,NA,0.3985
E275_423,NA,0.52882
E3388_593,NA,0.74185
E1341_15,0.01754,NA
E4096_624,0.7807,NA
E923_490,NA,0.61278
E4327_422,0.52757,NA
E782_753,0.94236,NA
E2207_564,0.70551,NA
E2114_212,0.26441,NA
E3257_197,NA,0.24561
E1450_247,0.30827,NA
E2563_252,NA,0.31454
E1178_294,NA,0.36717
E2862_767,0.9599,NA
E4338_192,NA,0.23935
E1675_469,0.58647,NA
E1574_30,0.03634,NA
E3163_412,0.51504,NA
E334_373,0.46617,NA
E4080_775,0.96992,NA
E2263_759,NA,0.94987
E2163_245,NA,0.30576
E4032_767,0.9599,NA
E3032_755,0.94486,NA
E4955_314,0.39223,NA
E2493_652,NA,0.81579
E2867_740,NA,0.92607
E1771_642,NA,0.80326
E443_99,NA,0.12281
E3269_501,0.62657,NA
E4762_533,0.66667,NA
E4444_548,NA,0.68546
E1663_506,NA,0.63283
E2454_37,NA,0.04511
E65_218,NA,0.27193
E1419_511,0.6391,NA
E2531_309,0.38596,NA
E425_116,0.14411,NA
E2589_774,0.96867,NA
E4883_141,NA,0.17544
E3858_287,0.3584,NA
E2173_395,0.49373,NA
E3993_755,NA,0.94486
E2710_395,0.49373,NA
E4801_120,NA,0.14912
E2352_646,NA,0.80827
E3855_217,0.27068,NA
E3985_263,0.32832,NA
E1583_614,0.76817,NA
E186_237,NA,0.29574
E1993_183,NA,0.22807
E4608_150,0.18672,NA
E3860_190,NA,0.23684
E1256_93,0.11529,NA
E4859_65,0.0802,NA
E1769_90,NA,0.11153
E233_241,0.30075,NA
E4671_799,1.0,NA
E3801_237,NA,0.29574
E4478_215,NA,0.26817
E133_75,NA,0.09273
E4523_323,NA,0.40351
E1127_16,NA,0.0188
E614_698,NA,0.87343
