,PseudoTime1,PseudoTime2
E25_442,NA,0.88438
E39_458,NA,0.91684
E32_30,0.04868,NA
E94_119,NA,0.22921
E70_366,NA,0.73022
E45_319,NA,0.63489
E75_360,0.71805,NA
E6_283,NA,0.56187
E2_280,NA,0.55578
E22_395,NA,0.78905
E64_391,0.78093,NA
E20_29,NA,0.04665
E24_415,NA,0.82961
E0_183,0.35903,NA
E27_331,0.65923,NA
E42_15,NA,0.01826
E74_444,0.88844,NA
E5_449,NA,0.89858
E21_257,NA,0.50913
E60_439,0.8783,NA
E98_296,0.58824,NA
E92_29,NA,0.04665
E1_47,NA,0.08316
E31_314,NA,0.62475
E12_412,0.82353,NA
E89_137,0.26572,NA
E87_94,NA,0.1785
E66_321,NA,0.63895
E4_369,0.73631,NA
E49_116,NA,0.22312
E93_347,NA,0.69168
E34_49,0.08722,NA
E14_434,NA,0.86815
E28_145,NA,0.28195
E81_246,NA,0.48682
E61_78,NA,0.14604
E82_220,NA,0.43408
E50_402,NA,0.80325
E56_250,NA,0.49493
E48_263,0.5213,NA
E54_305,NA,0.60649
E84_238,0.47059,NA
E90_6,0.0,NA
E67_255,NA,0.50507
E11_250,0.49493,NA
E83_138,0.26775,NA
E10_308,NA,0.61258
E59_423,NA,0.84584
E23_326,NA,0.64909
E43_444,NA,0.88844
E97_68,NA,0.12576
E44_499,1.0,NA
E68_450,NA,0.90061
E63_38,0.06491,NA
E76_151,NA,0.29412
E95_75,0.13996,NA
E72_248,0.49087,NA
E91_138,NA,0.26775
E53_30,0.04868,NA
E62_347,0.69168,NA
E47_314,0.62475,NA
E37_284,0.56389,NA
E96_426,NA,0.85193
E85_139,NA,0.26978
E35_275,0.54564,NA
E88_158,NA,0.30832
E57_403,NA,0.80527
E55_364,NA,0.72617
E79_119,NA,0.22921
E40_44,0.07708,NA
E99_12,NA,0.01217
E8_312,NA,0.62069
E26_411,0.8215,NA
E33_186,NA,0.36511
E78_257,NA,0.50913
E51_91,NA,0.17241
E69_45,NA,0.07911
E80_224,NA,0.44219
E86_390,0.7789,NA
E29_186,NA,0.36511
E38_23,0.03448,NA
E15_277,NA,0.5497
E7_492,0.9858,NA
E73_97,0.18458,NA
E58_491,0.98377,NA
E46_416,0.83164,NA
E19_70,NA,0.12982
E77_156,NA,0.30426
E36_306,0.60852,NA
E13_148,NA,0.28803
E52_147,0.286,NA
E41_411,NA,0.8215
E3_300,0.59635,NA
E30_256,NA,0.5071
E16_421,0.84178,NA
E17_482,NA,0.96552
E65_47,NA,0.08316
E71_294,0.58418,NA
E18_444,0.88844,NA
E9_279,NA,0.55375
