,PseudoTime1,PseudoTime2
E2429_283,NA,0.56768
E2670_267,NA,0.53535
E4243_391,0.78586,NA
E1786_329,0.66061,NA
E975_159,NA,0.31717
E2228_65,0.12727,NA
E1827_266,0.53333,NA
E3625_440,0.88485,NA
E1158_53,NA,0.10303
E2395_323,NA,0.64848
E2387_43,NA,0.08283
E1701_437,NA,0.87879
E1467_493,0.99192,NA
E919_162,NA,0.32323
E4278_237,NA,0.47475
E1088_493,0.99192,NA
E185_157,NA,0.31313
E495_254,0.50909,NA
E2747_153,NA,0.30505
E3367_78,0.15354,NA
E1585_398,NA,0.8
E1935_323,0.64848,NA
E3255_380,0.76364,NA
E1819_130,0.25859,NA
E2882_429,NA,0.86263
E3197_358,NA,0.71919
E4262_123,0.24444,NA
E834_111,NA,0.2202
E4729_22,0.0404,NA
E2602_299,NA,0.6
E65_94,NA,0.18586
E1183_277,0.55556,NA
E544_210,0.4202,NA
E2359_267,NA,0.53535
E4006_270,NA,0.54141
E3855_237,NA,0.47475
E4238_2,0.0,NA
E3461_189,0.37778,NA
E2176_111,NA,0.2202
E668_365,0.73333,NA
E2657_187,NA,0.37374
E1852_184,NA,0.36768
E4043_486,0.97778,NA
E3555_23,0.04242,NA
E1739_188,NA,0.37576
E4168_37,NA,0.07071
E4858_419,0.84242,NA
E1545_392,NA,0.78788
E3387_235,NA,0.47071
E1895_448,NA,0.90101
E4202_182,NA,0.36364
E1799_109,NA,0.21616
E1518_212,NA,0.42424
E1109_203,0.40606,NA
E2472_282,0.56566,NA
E1637_290,NA,0.58182
E4102_412,0.82828,NA
E3258_453,0.91111,NA
E2493_116,0.2303,NA
E359_393,NA,0.7899
E1143_326,0.65455,NA
E4398_379,NA,0.76162
E2440_171,0.34141,NA
E4003_312,NA,0.62626
E3364_201,0.40202,NA
E3641_175,NA,0.34949
E2740_466,NA,0.93737
E4606_482,0.9697,NA
E3704_259,0.51919,NA
E480_453,NA,0.91111
E4893_37,0.07071,NA
E3543_48,0.09293,NA
E1243_65,NA,0.12727
