,E86_759,E66_1078,E97_1428,E50_1339,E14_450,E43_1133,E12_816,E83_140,E60_1049,E34_1321,E54_500,E15_361,E46_1326,E62_392,E0_1469,E99_693,E79_1202,E42_451,E96_520,E16_58,E95_391,E40_1135,E71_596,E90_405,E22_1265,E8_327,E77_538,E47_437,E87_1451,E32_66,E89_1020,E1_1236,E7_424,E2_1062,E23_1224,E10_1462,E24_1421,E91_627,E70_203,E25_811,E58_643,E81_766,E36_396,E48_637,E5_253,E26_2,E78_819,E6_996,E20_758,E63_1117,E4_21,E68_36,E56_1275,E51_1421,E53_998,E30_274,E49_813,E65_737,E18_907,E41_1129,E11_838,E39_1085,E82_808,E57_1477,E85_629,E19_128,E67_1438,E98_767,E59_1444,E37_892,E84_970,E55_44,E38_1220,E94_596,E76_338,E21_94,E31_519,E13_800,E52_248,E80_8,E61_1441,E17_645,E28_762,E88_771,E74_308,E92_597,E72_1354,E64_949,E35_1237,E27_1431,E75_105,E44_1152,E93_657,E3_99,E33_264,E45_962,E29_1114,E69_1173,E73_36,E9_1305
g1,2.43150298955715,2.7360331208768645,0.021571517983961973,2.204849796714735,2.43124424118714,2.6580600890595183,2.6781026562027206,2.0802701616291155,2.417606391721872,2.224635637721222,2.7276402623470837,2.8650558205393555,2.2080562197466005,2.0709119702694787,2.1756480316690734,1.5874537353376823,2.4826848012189204,1.9949659692644175,3.03183711317006,2.9420805752916386,2.7613403840112336,2.705023913410284,3.047893472605377,2.9179996112007225,2.6837661920561158,2.652689695687461,2.7161242146282483,2.8010479487817226,1.3550496423405474,3.127462912764855,2.7591121238001337,2.8593272643279195,2.4125485593370044,2.2517418226042474,2.5556361412201576,0.0013661349055764213,1.9868970135263653,2.2833133598242923,2.279174673596349,2.1865251013593947,2.1461974171228726,3.1446089940492783,2.4857441541309084,2.3270648141896983,2.4424255436273525,1.4714087124776742,2.02986980666758,2.971625263403833,1.4822456403122302,2.406870681986167,2.136881710473648,2.8484140324223466,2.604984511384555,1.988113012487384,2.533498566658596,2.344443880659986,2.080623429759402,2.9435011350423586,2.9123671318656483,2.4626706052936926,2.5116482370252653,2.364204412733013,2.580070286728456,0.06678219522949796,3.2358477149361367,2.3863753716473712,0.04970481506378857,3.1499659088787557,1.9626032793019943,3.4372483589620013,2.1954437916598253,3.1071699848814647,2.1497133966446045,2.354783928661041,2.5421435274352504,1.9299847995678991,2.485735016581702,3.4167675798853887,2.082101545273242,1.8439622471405408,0.006386545210790238,2.9914260893252926,2.543788017536329,2.280329194253636,2.2149009784738407,2.1245550091342027,0.12562646250068496,2.4781514228272328,2.769822866430937,0.13755711418520072,2.3885958567863455,2.522536796970574,2.9471515807912487,2.146098847171093,2.4868203043211086,2.3587588824195773,1.9303369600471807,2.7170946072122883,2.922987787467621,2.1645238529947157
g10,1.8096048339792876,3.1080204407242835,2.695904374700429,1.93412125963262,0.06613880483485766,2.7056222045280616,2.3962874059120542,0.0038811637907756077,2.4413852919570203,2.6289106194074985,0.045650480295713294,0.06670012952438502,2.370037199087053,0.08646009773933955,2.8420746645215313,0.029649038688852825,1.7962246146719494,0.00731546431556778,0.01688435937648544,0.0027514760884925216,0.0044626057683627455,2.21921925742564,0.008401785202681958,0.011664926944864065,2.5138040900573126,0.019183271302995703,0.008878524234283907,0.024833813013483412,3.6310724377306056,0.003606108854940008,2.6802182404154755,2.3604484096379315,0.0006098396435933557,2.820732251448282,2.5737749502817278,3.0205773486531315,2.525157777020133,0.0058353547513753,0.02281810148050565,2.1311207048704928,0.007633272845482874,2.8598695354203008,0.007034377944241376,0.05083120987883157,0.022867273500901415,0.036796896669444835,2.904762452298616,3.561506718932352,2.474604195834256,2.017636253862463,0.005505676971836284,0.05264452146446065,1.8062953623933335,2.0745059231943914,2.3954647875448973,5.969376569673526e-05,2.407084521002341,0.7829849156862978,2.211812626913245,2.5914941042397137,2.3347606176614857,2.2210108609249617,2.1949697376471646,1.7581519016054472,2.0108983296286755,0.005234353506977039,1.9685148514514892,2.2913494596963644,2.7089732028254643,2.5571787595463165,2.01987738908932,0.037015850580894384,3.1119367509106497,0.007247383435166153,0.03744063052158175,0.06396280396583974,0.014816116530561332,2.485269088290868,0.09666235173295376,0.1476167267250901,2.4826708414033907,1.6805909397361507,2.7991397075334485,2.958984876092937,0.0005706600271481603,0.10707098148643236,2.877915966525152,2.8266195832299705,2.8873168371899514,2.5258326463988654,0.233627641033957,2.2152147498548858,0.004367897728980411,0.006702240184554562,0.037237568032400185,2.5704479300353085,2.0262299263712813,3.5507336118964385,0.03312026591174838,2.6924566108223047
g11,2.4822382111981125,1.9992183829598376,3.0229742507653223,2.2530418381372783,0.0022080909786054413,3.1550642453170483,2.6647132497426815,0.011378975839296668,2.358223815328917,2.2091061915408,0.003943340258422634,0.0056463324669494865,3.472354597244535,0.019638208661293833,2.2196373899490953,0.01927884098827164,2.4254284824103998,0.01524365696198916,0.014821234606076282,0.017554429344999862,6.244746042647405e-05,2.5654442681915115,0.008302691739561961,0.012594855445089771,2.122246442007596,0.04123586709639882,0.006295946872891735,0.0032251990304448482,2.935315246547709,0.013752377851255576,3.6361806379257753,2.595025358117933,0.056619402439793624,2.0338012408611745,2.6552703086996803,2.3954719912000426,2.26553762477312,0.13197080914470258,0.06259158349727703,2.4364448995702865,0.0075767137381235455,0.29537727474353104,0.0010016033667836297,0.02886484409118165,0.02213351925227715,0.03117221132913365,2.7496946005816336,2.2938368008982786,2.9102731135476847,2.2529512982998217,0.04470098378710912,8.960850248145632e-05,2.1892562527760218,2.8196196424712565,2.5816481897884964,0.008555739777591638,2.39343724961473,0.05794096704117914,2.92337772190611,1.8230655671210976,2.1164463392837165,3.2702528039672765,0.0044960631007738205,2.096802994423877,0.007541592867740964,0.002068431851475348,2.655299316639376,2.2498583282802165,2.8057401207771884,2.1894035520433763,2.975468778567333,0.00945334532841498,2.7721051342155953,0.1041881324719037,0.03100340102531352,0.0021860285705498773,0.0077385871197663625,2.093266869575242,0.017297826796478472,0.0018321120564141786,2.8325890534337144,0.011942750107970322,0.21520105483324145,2.160985746603952,0.04704857848217528,0.04743500022243192,2.67862594621488,2.64070522616054,2.5783379555954933,2.371310587145834,0.0027017627215058103,2.446946609835261,0.011397682940984595,0.01643379706335226,0.07102964357570002,2.3808497885089017,2.0412295017476905,2.553670198261181,0.058867484916201536,3.0667741476818264
g12,0.04429215864539124,2.438587321638877,3.0435852792260123,2.5238546769490315,0.05288794571119987,2.9592520940318483,1.2817696007846835,0.01169080716799105,2.678485823356637,1.9229490370376776,0.002931610170140069,0.01919205296454157,2.17230313039221,0.044071579456764,3.5069851923622,0.013513970721187443,2.4414121445997723,0.00011501620533893662,0.011165791336921691,0.004967387885657222,0.02012378285852311,2.7816825635594995,0.03365716122489186,0.006019216940287963,3.15703278342078,0.0014291206777693596,0.03183796802038419,0.02036904409742531,3.0389531131018863,0.021606632486192642,2.2722201493343763,3.0199372690551542,0.004814583828402304,2.5758023360255184,1.8488150268581525,2.8997612646205986,2.416117410710024,0.0006037895188801054,0.09087878939969644,0.5783126738149924,0.011637301619266176,0.02007445017899806,0.004197613489876736,0.001835836975853247,0.021357963180349864,0.01,0.17468994051479714,1.4056303673840604,1.0804357175579953,2.6813870466049017,0.0037632990512352,0.01854747445390549,2.325397962557901,2.5320478529342214,2.4873782766882555,0.004505547747650663,0.15739244963663254,0.117838765149067,2.432995257619793,3.1339479183051866,1.1238933245497882,3.2502113785519957,0.001494296202843655,3.4982782233782976,0.0019792480926829614,0.024353795809308302,2.555588932644648,0.2548245023153308,2.7563394330271564,2.7362019365637007,3.204977431979208,0.03221340220384563,2.6181683726487397,0.03307995981193237,0.010885503594122756,0.012384596302649492,0.07597287022817248,0.03357120568760688,0.012848086092591344,0.0004921527005018497,2.192205321245627,0.0036611045795713185,0.004141070379574335,0.5428623741818548,0.016316668222234234,0.0293880200249692,2.266113618925836,3.0374312447734155,2.7510120034829755,2.1353911831577896,0.02802756717437721,2.252143333556556,0.07779225002596572,0.05391018326391354,0.011372843240971577,2.0292088122330134,2.1684508862449534,2.929187405929364,0.04301569601385022,3.405948386657537
g13,0.0047942249614945824,2.3510988485044906,2.4371918568665643,2.262858648322628,0.020703527998014868,2.469084997707081,0.0062798636883980635,0.08539073769105535,1.8905128522417032,2.7093855387461514,0.003673051437215544,0.004990038823245425,3.381365533319676,0.0003091630861323904,1.9612852742453089,0.0035620486199303796,2.0361581234270383,0.02124432098169754,0.05707449980028536,0.0606771273671024,0.000996516330099692,2.819819541419517,0.020186674187701224,0.00248479042978632,2.7703180270351373,0.2088109987694062,0.014776039150975931,0.004976675269386217,2.515474623549276,0.01563183445823866,2.011630582270124,2.7220957284433407,0.00012082466919130845,2.233578721443909,2.5002742358669634,1.8176583036125329,2.5092364925811648,0.0029591825015304364,0.012694848920353734,0.022779459951614248,0.003153423679860908,0.02593778509635828,0.0018086186376859987,0.004260895946823865,0.0306297899632532,0.029659095742313887,0.00654681091397354,0.025689153027544927,0.000364521877827366,2.0136633180514116,0.0038381155938117814,0.045767489670943975,2.828576587376244,2.1197451233123177,2.1220546605022443,0.0004210122105553729,0.02427822273324933,0.0060670199848590865,0.01747984851961976,2.4337184625303414,0.0083764069284455,3.186210806133523,0.002994803342473982,3.5700271090828783,0.008804851979630456,0.002385890150658668,2.8048618667404246,0.0961085328671642,2.484974640216216,1.3530835155793886,3.0894033133870162,0.00017072753728892163,2.1697242171146063,0.01583283313250429,0.08298270377433148,0.006283171902228666,0.01044172417032181,0.0009563492839619916,0.01536023602347733,0.042689945362357436,2.336434305917749,0.02944343637662396,0.014300181751956015,0.005909747694065904,0.003911676841384743,0.0074215572375115465,3.0624102777096236,3.1931036357221387,2.6669972049443715,2.325070033026685,0.14150717274388758,2.929275624824975,0.0009899588924230935,0.0028069635276963233,0.0026923500551641897,2.2112268471325467,2.5988868346013367,1.9769268010451948,0.02189276179761432,2.2963810142928187
g14,0.007684578389510931,2.3323884261375443,2.212376563530058,2.6231314704684885,0.004965229555908988,2.2346259751003803,0.00018689413786735528,0.0054088582228670745,1.882035196696653,2.6273722106778976,0.012555644600709376,0.03150636023003171,2.3859029440643558,0.013033372423133065,3.2273656067897414,0.022916565505493213,3.127080919159232,0.03925412322407458,0.0025066142416870947,0.01483467282532682,0.002597966532308368,2.027411657970492,0.08199144832071231,0.019816123303818267,1.9373114736345367,0.03138575366230268,3.298927547624141e-05,0.0015550663644846633,3.0718677975094306,0.012705124663298562,2.2355539022359707,3.1658970145852643,0.009754022328870416,2.4197141219074485,2.145254495172243,2.531157288390734,2.780505205581382,0.0031169507616386066,0.014732505672770282,0.003994465361451313,0.021180226327788584,0.002360338254515166,0.006007402557043037,0.11045242318485432,0.007074448450762712,0.013516655401361705,0.0017441280130086167,0.12574869833378333,0.061612153624167776,2.3647980400151973,0.0052389570651731185,0.011499006648995235,2.862706330049343,2.1341929467602934,0.005359961806057063,0.18377955009005684,0.002738755415383168,0.013430322356998698,0.008360259358927927,2.9660722048915367,0.007169107979852872,3.2592216607222952,0.007839920547430036,2.450387945342213,0.0023884048155399123,0.15093034979552394,2.602350379169485,0.029112210267082998,2.774845813784815,0.014124725135070437,0.07001284409716185,0.017696190233123712,3.1063367499681083,0.02623948196345909,0.027850393121008527,0.00024308287106838053,0.010909174621378994,0.05315655590770613,0.030374960469677557,0.0001401396960508819,2.9854904037718986,0.012739816236951055,0.0038582137591778014,0.0036825166324877603,0.003890887085164232,0.007789901808686162,2.3144343865679513,0.026424148394375083,2.3916454761674717,2.240694493895325,0.016033564275566268,2.415214565020644,0.01854992584277669,0.002022471516809196,0.007034930498030178,0.3412259392813014,1.975040974708009,2.749531900784834,0.0013131504796648973,2.4914919364786368
g15,0.0018167647154462925,2.193258756468873,2.1538252517953267,2.9719756583811043,0.052198508405974224,0.5009597277758315,0.0016234795339737642,0.007644509007512898,0.10434465154439564,2.4180691784921096,0.05218033910049232,0.061303931947027226,2.7096138924893545,0.0030276667843124553,2.3390691995701336,0.00554828799607641,2.6704520576017314,0.009844710754400885,0.10505013453857656,0.008719923164794488,0.03722703159914943,2.417485400595597,0.0005956036137114474,0.0447338263650148,3.2494786708412167,0.05056454948045837,0.0010933428771422204,0.0077888210217336405,2.503673912487812,0.05288188480581961,2.2202357012088427,2.4524811144573397,0.02157373019374785,0.007044437204272507,2.4131448205218486,2.5005021035370167,2.473234863352165,0.0014254750633358034,0.06525510702361861,0.004302287430580846,0.0040587028763106135,0.1785840132449909,0.03184458083713588,0.00843151045031177,0.005403918667309131,0.002637172436320125,0.0014985479094400365,0.003458401464717897,0.04640016274844813,2.6565453446009593,0.02639771808079128,0.04114136938422292,2.3459335870754985,2.7336752371524624,0.027704305723369196,0.002221280024040617,0.0011913168137997875,0.0035415190947726775,0.04981998425429044,2.4596616399779894,0.0026960245950969487,0.2770661493723077,0.00016380201723866362,1.8822392187221482,0.01578592645715405,0.043859633480397266,2.9664265095108666,0.003745705876449693,3.3672260410269605,0.0042288029319412284,0.018802789053553016,0.008866397504940723,2.885105923479813,0.03461114560468627,0.013926718064240548,0.004243621194935361,0.014503103080519606,0.021554994971399292,0.006438714276326498,0.01956685614056617,1.7181145634466175,0.008034821468735798,0.008279955121592086,0.0013458233912055039,0.06271376138550915,0.024153008859044173,3.4622746024483764,0.04383511294893906,1.9436228466107657,2.5832653258149194,0.00043010388619678196,1.9866702595472527,0.005568813677568308,0.0498897850314748,0.05167097815095769,0.011642924217868405,2.928379055064162,2.537117750550174,0.030522395720340274,2.41164032151649
g16,0.0020432835961799,0.025292493996686254,2.739849621630533,2.529100996314465,0.013630418596693608,0.018626279486209003,0.004890764159902071,0.005994054741670648,0.004198391823862602,2.2856814636232885,0.0016218248911250251,0.0009092467541182909,2.6556333951331714,0.016281411132876553,2.0822181882718023,0.00036044067247963113,2.8400091663852383,0.03785502811647567,0.04208362179844631,0.00017249374994065224,0.005758983350131286,0.736635800176049,0.0014980339185919293,0.025173702041196292,2.324407805852278,0.01706149493977475,0.030274091750698687,0.004651597695927868,2.985883400208758,0.029051670505775142,0.012381898179037776,2.512348654969031,0.054128075465643535,0.0345272668449319,2.5389640445438117,2.508379328510216,2.4875593208545648,0.02197788957699157,0.0009302657187567183,0.002800750083760543,0.00797193215808922,0.03971660580911108,0.019156046874759483,0.06910108383662332,0.02731053956842857,0.0053218984714946075,0.032811447747981816,0.00023715692221819765,0.005672695661840497,2.126782704385581,0.005163309193210079,0.07530440850970642,1.824122496517378,3.0365986253962927,0.04382588704988355,0.06929782453022006,0.012382870604246869,0.002114213567324193,0.01482235483829251,1.8448456253259524,0.0040896510632997644,0.11308732635527675,0.0007583723902983246,2.1515378128918856,0.009280671271408277,0.0019136091934149864,2.2676272644451188,0.004614294582613244,2.5712928391980183,0.003318636007186781,0.20758042626921588,0.009698178594609086,1.267745152009704,0.08053122405409815,0.026279961574835448,0.019338679398931496,0.02129052460662512,0.007754776888665533,0.004336000398715746,0.007876365183775779,3.0486773123395987,0.07601875521871647,0.0010237507788217787,0.011201028172951048,0.006313712358492655,0.021553477681528488,2.8105113415148155,0.007387196822638491,2.5245462924201916,2.3212272138043564,0.02204807082297482,0.010314245703930351,0.005389056544641713,0.006070514339920077,0.04298832107367578,0.009710557050807306,0.7936101397669264,2.1394827135089667,0.004595089268671022,1.8996638265147787
g17,0.02356513667481019,0.015623303652340818,2.3873078341027187,0.12146937051463562,0.0021786337883804847,8.580592266837356e-06,0.029895955557815983,0.005004752886210349,0.09670544140512986,2.1883190742696046,0.003384349670472537,0.003861742093027546,2.240492047483632,0.015495298537536374,2.5085729051234247,0.019081966951978963,1.2037003710025167,0.010572013352320088,0.06524357369088983,0.019044681460417403,0.0042881576049502755,0.0002058853511997985,0.0229260569705362,0.04254332351521687,1.7484381459106462,0.005619181367826054,0.09455044654385353,0.002913322965803431,2.3365348473920085,0.003551532172244605,0.0011399344022627392,0.016178806925874582,0.005220059722641681,0.010186006070247128,2.043823823206638,3.07438755584447,2.6276917857077278,0.007572222481482158,0.007905011744590514,7.539353076402387e-05,0.01408949942644159,0.010298018315441094,0.07735673637913701,0.0026098229050325467,0.028672239984554832,0.011890445760064535,0.005313196639187896,0.03622005331999914,0.007556191963445494,0.0012477359800841315,0.006052004592564053,0.014647447293477571,3.2880364372669746,2.341648641983202,0.0031588806189878646,0.003341676246434356,0.0017296284247481895,0.013683160681563255,0.005842248303754049,1.0817738404317674,0.018618291493376675,0.048830586912857785,0.0011598707015012776,2.132115514507772,0.010865462267111723,0.005545576202934912,2.7832666758829685,0.0008134319228814308,2.3945180965422206,0.014900769664475138,0.0023196593828646896,0.01189214975648701,0.03708883530089674,0.012509915069904176,0.12910832273252465,0.03548799793979104,0.00363976884509596,0.0027106595735114924,0.0021842514235272305,0.010242443007859571,2.367842110298441,0.038024284487237096,0.006662595471269701,0.009175811507089165,0.0018788853345082489,0.01557745858272722,2.9131132711697414,0.007582951144291458,0.10274885655027458,2.3868237760216995,0.004689718353738943,0.004883975453790429,0.012860898732063782,0.0006260956182888716,0.02028841856780757,0.010109876301016774,0.007028137023223597,0.04802750619991849,0.0009223664569395432,2.579477390863236
g18,0.010306176760184759,0.00952427346293138,2.2481411729668377,0.07190420318999416,0.004521373737710661,0.03025207377786208,0.0659809900308668,0.014581655551310371,0.05446100371771552,1.6695279538995194,0.014860394516060957,0.023156222323794308,2.666807982122285,0.0929619846633739,0.1920920891451065,0.035303643473117124,0.04701847083528278,0.012521045817216973,0.0034868181266175555,0.003448981917309289,0.00046468275903781796,0.03947551103060023,0.02258168494476733,0.0612702760645344,0.08435893529642759,0.1865823310316563,0.0018553070140257496,0.008552037268320007,2.406584491466144,0.03171207355264778,0.016886929733185434,0.003170894932177295,0.02575984879979881,0.0723376435480614,0.013047130999749456,2.372092959641809,2.6040659664498245,0.009033996252488949,0.003182091599322702,0.01271149874071387,0.002206814176161595,0.0005287253153773038,0.04100068463149276,0.07755086264260785,0.01164129005061938,0.006599028307585104,0.02764707663781218,0.028280312160293336,0.003123347813646607,0.0108289666365575,0.017276906865203414,0.004618874771581663,1.6183754451552936,2.1963553685617736,0.037433089734505695,0.0024084442467315354,0.08641344883333578,0.033169016827024465,0.05196519978109365,0.1110632418618488,0.007000050236680778,0.02281411026367474,0.01220131065039032,2.7632951451095416,0.0194856999390345,0.03445314640515438,2.357476632653288,0.1040110106874647,0.20370998211116967,0.01521619143636626,0.00653540847463884,0.014885531874452454,0.0195387871456083,0.024227564732570143,0.07994675108292895,0.02501217798849155,0.016736865488798956,0.01512834882968524,0.0030706414840027483,0.005753901137581821,2.764493659984535,0.013100197784036692,0.025279395926956744,0.028393930789291918,0.009100124076698824,0.014483715394147029,3.3099636048415406,0.0065115499719458425,0.01238633673802066,2.2148952778959017,0.011155543396694756,0.0017883808374669324,0.006970088768658589,0.009756342983190208,0.00018088534269778883,0.0055720576741340325,0.02742491406401768,0.01815386454386371,0.005216294437071827,0.6694018569948806
