TF	target	importance
Cebpa	Gfi1	328.9394165168871
Gfi1	Cebpa	274.76614599489767
EgrNab	cJun	184.7039466217087
cJun	EgrNab	154.47441411375095
Cebpa	EgrNab	133.3717122964889
cJun	Gfi1	132.01977024086042
cJun	Cebpa	124.24719144735037
Fog1	Eklf	123.79670551354977
Fli1	Eklf	122.33920442819611
Gfi1	EgrNab	118.11495024302626
EgrNab	Gfi1	117.41874766886359
Scl	Fli1	116.31669607133125
Pu1	Gata2	110.19623368329368
Fog1	Scl	107.7665970843911
Fog1	Fli1	106.98499241938805
Gata1	Gata2	105.854870647101
Gata1	Fli1	105.6682725260701
Cebpa	cJun	104.19542697869919
EgrNab	Cebpa	100.13530896656395
Eklf	Fli1	99.60971581830239
Pu1	Eklf	95.54156864455447
Scl	Eklf	92.74999412476306
Fog1	Gata2	86.51644865371121
Fog1	Gata1	86.22439274658804
Fog1	Pu1	84.55189697557358
Pu1	Gata1	83.61126971827092
Gata1	Scl	80.9393808665846
Gfi1	cJun	80.90818785111998
Eklf	Gata2	79.36373473781101
Pu1	Fli1	77.9456574277275
Pu1	Scl	77.06162254960155
Scl	Pu1	73.85899018754911
Gata1	Eklf	73.17960817621123
Gata1	Pu1	70.20068897216862
Scl	Gata2	68.48288355119477
Scl	Fog1	68.34229554079131
Scl	Gata1	67.15867108620908
Eklf	Fog1	65.21789018490038
Gata1	Fog1	63.43107224425777
Fli1	Gata1	63.21135039204435
Fli1	Gata2	63.054348821439085
Fli1	Fog1	61.08941123085918
Pu1	Fog1	59.6744801122518
Fli1	Scl	57.82189741652525
Eklf	Scl	52.303810400779206
Fli1	Pu1	52.230243113061576
Gata2	Pu1	51.29181198629747
Eklf	Pu1	41.13577034787077
cJun	Scl	40.17413353746335
Cebpa	Gata2	39.71539588470335
Eklf	Gata1	37.54270169710894
Pu1	Gfi1	36.46210420871862
Gfi1	Gata2	34.2458256710254
Gata2	Eklf	32.57592018547514
Cebpa	Pu1	32.32494671249217
Gata1	Gfi1	32.03085415618923
Scl	Gfi1	30.710434523061082
Pu1	Cebpa	30.263282138102152
Gata1	Cebpa	29.803400743696702
Gata2	Fli1	29.456776791245304
Scl	Cebpa	29.24660574537527
Gfi1	Gata1	28.845476703183415
Fog1	Cebpa	27.859157745706355
cJun	Gata2	27.478698705144495
Gfi1	Scl	27.326710396233896
Pu1	cJun	26.99513847691621
EgrNab	Pu1	26.9658469622065
cJun	Fli1	26.914433337362347
cJun	Eklf	26.610184656171324
Cebpa	Scl	26.14260318844718
Gata1	EgrNab	25.620852454266767
Fog1	EgrNab	24.471233559729615
Cebpa	Eklf	24.09690648366503
Gata1	cJun	23.163859176417837
EgrNab	Gata1	22.129687811065015
EgrNab	Gata2	22.091559644575945
Gata2	Gata1	21.98103003751605
cJun	Pu1	20.944856880935482
Pu1	EgrNab	20.830216749856298
Cebpa	Fog1	20.5464660699554
Gfi1	Pu1	20.49494786184471
Cebpa	Fli1	20.04864295740896
Fog1	cJun	19.62952403753344
cJun	Gata1	18.10202206446693
EgrNab	Fli1	18.02854352094237
Gfi1	Fli1	18.02626913022164
EgrNab	Eklf	17.898038088595715
Gfi1	Eklf	17.21186969881813
cJun	Fog1	17.17684731433407
Scl	cJun	16.569395218328587
Fog1	Gfi1	16.508004386590727
Fli1	cJun	15.841975587858538
Eklf	Gfi1	15.677466763305695
Eklf	cJun	15.142292451331892
EgrNab	Fog1	14.723708491477002
Fli1	Gfi1	14.38663827348192
Cebpa	Gata1	13.193397743547271
Eklf	Cebpa	12.766165523058648
Fli1	Cebpa	12.68874497039101
Gata2	Gfi1	11.846563262041727
Gata2	EgrNab	11.666466746338715
EgrNab	Scl	10.791964366552245
Eklf	EgrNab	10.515532018275547
Scl	EgrNab	9.825829974788784
Gata2	Scl	9.671280193421635
Gfi1	Fog1	9.31530182221086
Fli1	EgrNab	9.108791843478151
Gata2	cJun	8.850253600085578
Gata2	Fog1	7.482526988962228
Gata2	Cebpa	7.22399672485783
