,PseudoTime1,PseudoTime2
E86_169,NA,0.3374
E93_204,NA,0.40854
E89_293,0.58943,NA
E0_201,NA,0.40244
E11_304,0.61179,NA
E37_349,NA,0.70325
E13_142,0.28252,NA
E30_169,NA,0.3374
E3_269,0.54065,NA
E64_341,NA,0.68699
E43_57,0.10976,NA
E76_377,NA,0.76016
E95_52,0.09959,NA
E4_444,0.89634,NA
E35_470,NA,0.94919
E91_62,0.11992,NA
E84_282,0.56707,NA
E16_160,NA,0.31911
E58_182,0.36382,NA
E18_321,NA,0.64634
E92_76,0.14837,NA
E71_125,0.24797,NA
E46_375,0.7561,NA
E33_431,NA,0.86992
E8_151,NA,0.30081
E62_320,0.64431,NA
E59_132,NA,0.2622
E87_3,0.0,NA
E67_367,0.73984,NA
E39_213,0.42683,NA
E47_257,0.51626,NA
E96_351,NA,0.70732
E27_458,NA,0.9248
E45_90,0.17683,NA
E24_133,0.26423,NA
E5_212,0.4248,NA
E61_275,0.55285,NA
E22_72,0.14024,NA
E31_341,NA,0.68699
E81_418,NA,0.8435
E7_211,NA,0.42276
E42_384,NA,0.77439
E78_57,0.10976,NA
E2_266,NA,0.53455
E79_227,0.45528,NA
E32_442,0.89228,NA
E56_134,NA,0.26626
E83_361,0.72764,NA
E75_371,NA,0.74797
E51_396,NA,0.79878
E72_495,NA,1.0
E54_363,0.73171,NA
E38_363,0.73171,NA
E25_357,0.71951,NA
E60_410,NA,0.82724
E26_212,NA,0.4248
E53_9,NA,0.0122
E66_66,NA,0.12805
E21_69,0.13415,NA
E57_282,NA,0.56707
E99_37,NA,0.06911
E90_80,NA,0.1565
E40_269,0.54065,NA
E28_293,NA,0.58943
E74_90,NA,0.17683
E97_420,NA,0.84756
E55_15,0.02439,NA
E65_312,NA,0.62805
E49_163,NA,0.3252
E52_438,NA,0.88415
E29_69,0.13415,NA
E50_261,NA,0.52439
E14_416,0.83943,NA
E10_493,0.99593,NA
E68_408,NA,0.82317
E34_51,0.09756,NA
E23_366,NA,0.7378
E9_148,NA,0.29472
E19_173,NA,0.34553
E77_173,NA,0.34553
E12_266,0.53455,NA
E44_236,NA,0.47358
E36_96,NA,0.18902
E20_246,0.4939,NA
E98_314,NA,0.63211
E94_369,0.7439,NA
E69_55,NA,0.10569
E48_71,NA,0.13821
E85_4,0.00203,NA
E1_117,NA,0.23171
E41_79,NA,0.15447
E6_97,NA,0.19106
E15_131,0.26016,NA
E63_449,0.9065,NA
E73_382,0.77033,NA
E88_331,0.66667,NA
E17_356,0.71748,NA
E80_87,0.17073,NA
E82_262,NA,0.52642
E70_316,NA,0.63618
