TF	target	importance
WT1pKTS	FOXL2	261.72916015985624
DKK1	DMRT1	189.07136081942062
UGR	CBX2	175.09235739108357
FOXL2	WT1pKTS	151.63188082774167
NR5A1	FOXL2	142.11387806927883
DMRT1	DKK1	138.4181666126086
SRY	DMRT1	134.32877485010715
SRY	DKK1	133.11878374167927
FGF9	PGD2	122.94837684619407
RSPO1	NR5A1	118.69337372923593
CTNNB1	NR5A1	118.31798382121272
WNT4	NR0B1	118.26553432701004
CBX2	UGR	115.12763421786262
DHH	PGD2	115.12618551827677
CTNNB1	WT1pKTS	113.72885675699996
NR5A1	RSPO1	110.95944887501659
WNT4	UGR	107.2679585361182
NR0B1	UGR	103.89720720048312
SOX9	DKK1	102.08858138745953
DMRT1	SRY	102.06514616435871
FGF9	DHH	101.07036785817937
RSPO1	FOXL2	101.00872080086873
AMH	PGD2	100.0738591754219
FOXL2	CTNNB1	97.75279811465475
CTNNB1	FOXL2	95.83870106768599
CTNNB1	RSPO1	95.58000911119817
DKK1	SRY	92.10053047376864
NR5A1	WT1pKTS	91.3463803255399
PGD2	DHH	91.31808391739514
WT1pKTS	NR5A1	90.00892574617937
NR0B1	WNT4	89.76573985865826
FOXL2	NR5A1	88.94859565891002
SOX9	DMRT1	88.70392338603197
RSPO1	WT1pKTS	87.95450472566277
WT1pKTS	RSPO1	86.82627666326988
FOXL2	RSPO1	85.82256273623622
SRY	WT1pKTS	84.01324160384317
UGR	NR0B1	82.67519717123933
FGF9	DKK1	82.03101183947882
DHH	FGF9	80.18056786481621
CTNNB1	UGR	80.03577671477592
SOX9	DHH	79.75135576908401
AMH	FGF9	79.48875185970705
CBX2	NR5A1	79.03222742831028
RSPO1	CTNNB1	78.81629274237879
RSPO1	WNT4	78.01036087754564
NR5A1	CTNNB1	77.57724158644403
RSPO1	CBX2	77.47480106355337
AMH	DHH	75.92919857691197
GATA4	WT1mKTS	74.61180956479521
DHH	AMH	74.39739611429326
NR0B1	RSPO1	73.05271595838455
CTNNB1	WNT4	72.54310344986068
SRY	FOXL2	71.15577491111043
NR5A1	CBX2	71.05295882538014
AMH	DMRT1	71.04191099356235
WNT4	RSPO1	70.93750234034569
RSPO1	UGR	70.62824727194797
SOX9	FGF9	70.35347376275723
FGF9	DMRT1	70.2755519266393
SRY	UGR	65.72625477731104
WT1pKTS	CTNNB1	63.88438777849959
PGD2	DMRT1	62.15634452337085
FOXL2	SRY	60.976256283076104
SOX9	SRY	60.48613242284436
UGR	WNT4	60.39301198018793
SOX9	AMH	60.20901677800072
NR0B1	CBX2	59.26341517998067
FGF9	AMH	59.04738355606159
CTNNB1	DMRT1	58.943544280598765
NR5A1	WNT4	58.646790285734824
CTNNB1	SRY	58.508730362483895
WT1mKTS	GATA4	58.27910100766799
SOX9	PGD2	57.086391673000136
UGR	CTNNB1	55.6027886785034
SOX9	WNT4	55.59220876181304
PGD2	FGF9	55.440955663580304
DHH	DMRT1	55.17806055767759
PGD2	DKK1	54.78903822955078
RSPO1	NR0B1	54.704431938469675
RSPO1	SRY	54.37257384112503
CTNNB1	CBX2	54.18059295183144
DKK1	SOX9	53.18121530993338
CBX2	NR0B1	53.145726484255846
SRY	RSPO1	52.59391451802683
AMH	SOX9	51.52421893078884
WNT4	FOXL2	51.43912395294664
DMRT1	SOX9	51.00384803390548
WNT4	DKK1	50.56930133700464
NR5A1	NR0B1	50.11337732027425
CBX2	FOXL2	49.67050252209455
DHH	SOX9	48.61407911009672
UGR	SRY	47.99339780402638
WNT4	DMRT1	47.580276660789245
CBX2	RSPO1	46.929544959672484
AMH	DKK1	46.43974300988655
NR0B1	PGD2	46.147215939941205
NR0B1	DHH	45.65669656149623
UGR	RSPO1	45.42340844262864
DMRT1	FGF9	45.064775274877356
DMRT1	WNT4	44.101902078449356
PGD2	AMH	43.99771003032438
WT1pKTS	SRY	43.587793556965025
SRY	CTNNB1	43.50152230857606
FGF9	NR0B1	43.277973326790615
WNT4	CBX2	42.68765691806796
FOXL2	CBX2	42.30353994118038
NR0B1	NR5A1	41.91709026419894
WNT4	CTNNB1	41.88385040698672
WNT4	SOX9	41.436860313175195
WNT4	DHH	41.42689561167887
DKK1	FOXL2	41.372444527489144
DHH	SRY	40.93616790241991
WT1pKTS	CBX2	40.87214624875439
AMH	NR0B1	40.70864432178328
AMH	SRY	39.98408546080604
CTNNB1	NR0B1	39.82399937940962
FGF9	SOX9	39.609258041896815
NR5A1	UGR	38.90025892825225
SRY	PGD2	38.89567875964178
NR0B1	AMH	38.8783008476817
CBX2	WNT4	38.831969872910854
DKK1	PGD2	38.42786426532582
DMRT1	AMH	38.36548502465515
UGR	NR5A1	38.238369777971464
CBX2	WT1pKTS	37.9848978537042
DHH	DKK1	37.616193852616234
PGD2	SOX9	37.53257784798642
