,PseudoTime1,PseudoTime2
E2245_37,NA,0.07042
E534_445,NA,0.89135
E1438_312,NA,0.62374
E1886_82,NA,0.16097
E2548_154,0.30584,NA
E4720_309,0.61771,NA
E2041_94,0.18511,NA
E3135_278,0.55533,NA
E2203_93,0.1831,NA
E4151_235,NA,0.46881
E3665_299,NA,0.59759
E179_460,0.92153,NA
E4652_87,0.17103,NA
E3692_148,0.29376,NA
E3146_486,NA,0.97384
E4956_192,0.38229,NA
E4301_266,0.53119,NA
E2802_490,0.98189,NA
E1669_277,0.55332,NA
E3907_477,0.95573,NA
E4064_19,NA,0.03421
E778_46,NA,0.08853
E2387_27,NA,0.0503
E597_248,0.49497,NA
E4517_392,NA,0.78471
E4025_252,NA,0.50302
E3094_299,0.59759,NA
E1401_490,NA,0.98189
E3909_366,0.73239,NA
E3313_437,NA,0.87525
E4251_232,0.46278,NA
E2343_498,0.99799,NA
E4352_110,0.2173,NA
E2938_475,0.95171,NA
E4621_102,NA,0.20121
E1231_243,0.48491,NA
E4531_307,NA,0.61368
E3300_341,NA,0.68209
E921_359,NA,0.71831
E4818_266,NA,0.53119
E3687_60,NA,0.1167
E4425_100,0.19718,NA
E4133_304,NA,0.60765
E3433_167,0.33199,NA
E4697_18,0.03219,NA
E339_256,0.51107,NA
E2945_343,NA,0.68612
E2408_348,0.69618,NA
E4646_68,0.1328,NA
E2837_362,NA,0.72435
E1459_62,0.12072,NA
E4326_247,NA,0.49296
E279_461,0.92354,NA
E4992_360,0.72032,NA
E3977_39,0.07445,NA
E4633_49,NA,0.09457
E1273_158,0.31388,NA
E342_164,NA,0.32596
E3090_378,NA,0.75654
E4630_374,NA,0.74849
E3728_157,0.31187,NA
E3753_145,NA,0.28773
E3178_28,0.05231,NA
E1474_271,NA,0.54125
E186_458,NA,0.91751
E1791_311,0.62173,NA
E1237_410,NA,0.82093
E2306_201,0.4004,NA
E1986_298,NA,0.59557
E2679_493,NA,0.98793
E4055_86,0.16901,NA
E4559_2,NA,0.0
