TF	target	importance
DKK1	DMRT1	218.41483041056156
WT1pKTS	FOXL2	174.6645810075163
DMRT1	DKK1	170.82566587330587
UGR	CBX2	138.42409824545786
AMH	PGD2	135.10924928762324
RSPO1	NR5A1	130.83684937588683
PGD2	FGF9	122.47551760974623
FOXL2	WT1pKTS	122.42136918981095
AMH	DHH	121.90659421389117
CBX2	UGR	121.79881241687428
DHH	PGD2	121.21873793549403
DMRT1	SRY	118.07678264721876
NR5A1	RSPO1	109.62676020700212
DKK1	SRY	108.70128539555888
SOX9	DMRT1	106.03816870186307
SRY	DMRT1	105.34053478512341
NR0B1	WNT4	102.05908332563558
DHH	FGF9	100.01953933905875
PGD2	DHH	96.5900192492319
FGF9	DHH	96.39737743566297
SOX9	SRY	93.44074732077824
CTNNB1	WT1pKTS	92.56566913541376
NR5A1	FOXL2	91.33415500051191
FOXL2	CTNNB1	90.31810570197663
WT1mKTS	GATA4	89.9936477360429
CTNNB1	RSPO1	88.74060916014206
CTNNB1	FOXL2	87.86981983680754
RSPO1	WNT4	87.21149659571304
RSPO1	CTNNB1	85.59387063317642
CTNNB1	WNT4	85.53470492944474
FGF9	AMH	85.35197808285403
RSPO1	CBX2	83.97144197214752
PGD2	AMH	83.62233609533709
DHH	AMH	81.94016318337829
CTNNB1	SRY	80.59375465592689
CTNNB1	NR5A1	80.51272795676809
NR0B1	DHH	79.21538533566209
DHH	DMRT1	78.53184312751041
NR5A1	CBX2	78.10813028976654
RSPO1	NR0B1	78.07991156981151
AMH	FGF9	77.82183559885279
SRY	CTNNB1	77.56445184112476
SRY	FOXL2	75.80155960114557
RSPO1	WT1pKTS	75.71996190943852
FGF9	PGD2	75.6422297468038
FOXL2	SRY	74.76496109280868
NR0B1	UGR	74.17528286010672
WNT4	UGR	71.07136785688647
NR5A1	WT1pKTS	70.81901064272652
PGD2	SOX9	70.4979277867879
GATA4	WT1mKTS	70.430571923084
SRY	WT1pKTS	70.40030868476313
WNT4	CTNNB1	69.91830695968771
SRY	UGR	69.37953548113421
DMRT1	WNT4	65.95225024515261
WT1pKTS	RSPO1	65.70748683492161
NR5A1	CTNNB1	65.7054960444283
SRY	DKK1	64.794562138581
CTNNB1	DKK1	64.20752927305458
FOXL2	NR5A1	63.99109750289425
DKK1	SOX9	63.273118176873105
AMH	SOX9	62.9948567205609
AMH	NR0B1	62.9947582833419
SOX9	FGF9	62.8589837058639
WNT4	NR0B1	62.550988125680945
RSPO1	FOXL2	62.25371982812601
SOX9	DHH	61.754295564288384
DKK1	CBX2	61.64422134975694
DHH	NR0B1	61.55651560682964
DHH	DKK1	61.54328117224368
DMRT1	CBX2	60.79997053234693
PGD2	NR0B1	60.67729008230193
SOX9	DKK1	59.766219048553786
PGD2	WNT4	59.33847074692323
DHH	SOX9	59.021029721269734
FGF9	NR0B1	58.03538038286187
WNT4	RSPO1	57.813746052882216
NR0B1	AMH	57.65441175991749
CBX2	DMRT1	57.480867390754355
NR0B1	PGD2	57.47379248540405
WT1pKTS	NR5A1	56.498179610520395
UGR	SRY	56.472327543470826
CBX2	NR5A1	56.36590898233864
DMRT1	CTNNB1	54.76182517504869
DKK1	UGR	54.751273339400306
SOX9	AMH	54.17059142930718
DKK1	PGD2	53.69152175872432
CTNNB1	CBX2	53.658979091146726
NR0B1	FGF9	53.035392780149806
FGF9	SRY	52.68809769443158
NR0B1	CTNNB1	52.03129909454507
CBX2	DKK1	51.95574896214358
WNT4	SOX9	51.9325712165144
FGF9	WNT4	51.73425307082166
DKK1	WNT4	51.41043583195161
PGD2	SRY	50.29199726461589
CTNNB1	DMRT1	50.129236446282476
UGR	DMRT1	49.8977374239773
SOX9	WNT4	49.57992944291577
CTNNB1	NR0B1	49.4151419032805
WNT4	NR5A1	48.989757510886605
UGR	NR0B1	48.918195451499535
DMRT1	UGR	48.10564269033263
FGF9	DKK1	48.051937531075176
WT1pKTS	SRY	47.13074896850705
DKK1	CTNNB1	46.84895699175568
DMRT1	SOX9	46.67810600493923
DHH	SRY	45.689193088011685
NR5A1	SOX9	45.008274000391935
DKK1	FGF9	44.73612206922971
FOXL2	RSPO1	44.11942104264061
AMH	DKK1	43.97598645385214
WT1pKTS	DMRT1	43.97283763396232
WT1pKTS	CTNNB1	43.54458907000051
RSPO1	DMRT1	43.31345307060571
SOX9	PGD2	43.1592780159446
RSPO1	UGR	42.93663302580521
SRY	DHH	42.38683931777363
NR5A1	UGR	40.798693355590004
PGD2	DMRT1	40.738439358609035
WNT4	DKK1	40.609246619678046
SRY	SOX9	40.599831512370635
UGR	WNT4	40.35400221030416
NR0B1	NR5A1	40.31248676572448
DMRT1	WT1pKTS	39.89707923863605
CTNNB1	UGR	39.74895803341607
NR5A1	SRY	39.567100571539754
SRY	WNT4	39.25813322964792
SOX9	NR5A1	39.00694282810442
AMH	WNT4	38.86360710326901
SOX9	RSPO1	38.40071830077174
NR5A1	WNT4	38.07657224777498
DHH	WNT4	38.00131763545367
RSPO1	SRY	37.348623801128845
WT1pKTS	CBX2	37.25950489501838
SOX9	NR0B1	36.89224859745581
RSPO1	FGF9	36.629480714399946
WNT4	FOXL2	36.48461381945404
AMH	NR5A1	36.233445531766215
CBX2	RSPO1	36.186354544762146
SOX9	CBX2	35.82231686530806
DKK1	AMH	35.7360291197743
NR5A1	NR0B1	35.40087500719866
WT1pKTS	WNT4	35.277974795366404
FGF9	DMRT1	34.97534147934492
DKK1	WT1pKTS	34.48780416202626
FOXL2	WNT4	34.32786840288376
PGD2	NR5A1	34.19069513809476
SOX9	UGR	33.991844983927365
WNT4	WT1pKTS	33.988436435613
WNT4	DHH	33.835679884771864
DKK1	FOXL2	33.63114124369506
DMRT1	FOXL2	33.61197912676407
AMH	DMRT1	33.27007551422397
DMRT1	DHH	32.88324579255301
UGR	DKK1	32.870297496533595
RSPO1	SOX9	32.84901776150661
DKK1	DHH	32.04005027643872
NR0B1	SOX9	31.60064679668859
FGF9	SOX9	31.58520887095524
WNT4	SRY	31.568434925340608
NR0B1	CBX2	31.538676537984475
CBX2	SRY	31.46214375187605
SRY	CBX2	30.57196992682951
NR5A1	DKK1	30.550870219917883
NR0B1	RSPO1	30.486959815464395
CBX2	WNT4	30.255025911610144
UGR	NR5A1	30.213329125759937
FOXL2	DMRT1	29.34517115638724
PGD2	CBX2	28.78837920019686
CBX2	CTNNB1	28.539807014003333
FOXL2	DKK1	28.44846040167768
DMRT1	PGD2	28.234095034628673
WNT4	AMH	28.205100151795325
UGR	CTNNB1	28.173587361957615
WNT4	PGD2	27.362194628608975
UGR	RSPO1	26.944039745947656
AMH	SRY	26.911632387016706
PGD2	RSPO1	26.896816780977254
DMRT1	FGF9	26.757927236669964
CBX2	FOXL2	26.434141103900767
FGF9	CBX2	26.31278503411966
CBX2	NR0B1	26.24670511861532
CBX2	DHH	26.1136723790392
PGD2	DKK1	25.865418427515124
RSPO1	DKK1	25.57137390517556
WNT4	DMRT1	25.32218460537992
SRY	NR5A1	25.072290166706853
SRY	PGD2	25.03585144031162
FOXL2	CBX2	24.880742926127834
NR5A1	PGD2	24.547863051260563
CBX2	SOX9	24.350038920107597
SRY	NR0B1	23.973178155560333
DMRT1	AMH	23.87276885548159
AMH	CBX2	23.73434631132878
RSPO1	AMH	23.715459959065214
FGF9	NR5A1	23.509213330219513
NR5A1	DMRT1	23.41197513549268
SRY	AMH	23.081587077355657
RSPO1	DHH	23.066013267102374
NR5A1	DHH	22.971406425768144
DKK1	NR0B1	22.875062652580713
PGD2	UGR	22.588780983209215
CTNNB1	DHH	21.981820565561655
DHH	NR5A1	21.827342553177388
DKK1	NR5A1	21.3166333349391
WNT4	CBX2	21.31569076753053
DMRT1	RSPO1	21.242513868739817
WT1pKTS	GATA4	21.155122305489886
UGR	GATA4	21.1099309780353
NR0B1	FOXL2	21.0992418649574
AMH	UGR	20.846027458790434
NR0B1	SRY	20.777972977297285
FOXL2	NR0B1	20.46134906268584
WT1pKTS	DKK1	20.155700091135227
NR0B1	WT1pKTS	19.619970349033718
WNT4	FGF9	19.51800339492245
CBX2	WT1pKTS	19.30784634234917
FGF9	RSPO1	19.27322663525923
WT1pKTS	NR0B1	19.087667982594517
SOX9	FOXL2	18.873808893861284
NR0B1	DMRT1	18.755398525644225
DKK1	RSPO1	18.72046439985187
FOXL2	UGR	18.635108039840887
NR0B1	GATA4	18.290774000687332
DMRT1	NR0B1	18.26685285193505
CBX2	GATA4	17.703447888878713
SRY	FGF9	17.662382908630207
WT1pKTS	WT1mKTS	17.05193986084707
CTNNB1	FGF9	17.031439737496576
RSPO1	PGD2	16.92877032337549
DMRT1	NR5A1	16.85867511369704
WT1pKTS	UGR	16.815274885980116
CTNNB1	SOX9	16.756245734062514
UGR	FOXL2	16.330329404567053
SRY	RSPO1	16.21546003441054
SOX9	CTNNB1	15.990563404833944
DHH	RSPO1	15.660861766670148
NR0B1	WT1mKTS	15.612880437484236
CTNNB1	AMH	15.4902154039279
SOX9	WT1pKTS	14.922285932778903
FGF9	UGR	14.901568125748621
UGR	PGD2	14.7695254992796
DHH	CTNNB1	14.761343492823004
DHH	UGR	14.665968426264474
AMH	CTNNB1	14.373958355859063
CBX2	WT1mKTS	14.16037602404655
DHH	CBX2	14.127460530317297
CTNNB1	PGD2	13.58228177659701
UGR	SOX9	13.140610137914233
UGR	WT1mKTS	12.752445307826552
CBX2	AMH	12.46776616959748
NR0B1	DKK1	12.161547153643347
WNT4	WT1mKTS	11.820430563578528
FOXL2	SOX9	11.733743685381658
NR5A1	GATA4	11.685408787470779
AMH	WT1pKTS	11.604031706001175
WNT4	GATA4	11.400390528046566
GATA4	UGR	11.278679220521532
UGR	WT1pKTS	11.188643987364609
WT1pKTS	SOX9	10.796484931893374
CBX2	FGF9	10.553470982221512
NR5A1	WT1mKTS	10.438001735651243
WT1pKTS	DHH	10.415075618354667
FOXL2	GATA4	10.397825265347144
NR5A1	FGF9	9.594233187671591
UGR	DHH	9.553292028289913
WT1mKTS	UGR	9.510548816171463
FOXL2	WT1mKTS	9.497748458229786
SRY	GATA4	9.148937759361946
UGR	FGF9	8.90425692981702
AMH	RSPO1	8.802086651084242
FGF9	CTNNB1	8.682995955220234
NR5A1	AMH	8.626172521104
CBX2	PGD2	8.227072957516429
SOX9	GATA4	8.138637270197082
FGF9	FOXL2	8.07728906932127
CTNNB1	GATA4	8.00613012394673
DKK1	GATA4	7.947904536443658
PGD2	FOXL2	7.909841155058916
PGD2	GATA4	7.872207471300334
AMH	WT1mKTS	7.780950282315149
FGF9	GATA4	7.689730628207784
FOXL2	AMH	7.582140605474136
SOX9	WT1mKTS	7.3970444715979475
FOXL2	PGD2	7.391260106533794
UGR	AMH	7.270373343999663
WT1pKTS	PGD2	7.179322257982946
DMRT1	WT1mKTS	7.007263995888197
PGD2	CTNNB1	6.966466624415154
DHH	GATA4	6.942176021731289
DHH	FOXL2	6.9298344207208835
DHH	WT1pKTS	6.90545184403627
FGF9	WT1mKTS	6.780021328662207
CTNNB1	WT1mKTS	6.774790085631525
DHH	WT1mKTS	6.72069516853554
PGD2	WT1pKTS	6.628075019969622
WT1mKTS	WT1pKTS	6.535664526777395
WT1pKTS	AMH	6.48271204322609
SRY	WT1mKTS	6.357386778124626
GATA4	WNT4	6.337120148857299
DMRT1	GATA4	6.299657288190681
RSPO1	GATA4	6.111612147722659
AMH	GATA4	6.106459262899205
PGD2	WT1mKTS	5.951453081593526
