,PseudoTime1,PseudoTime2
E9_53,NA,0.05927
E46_297,NA,0.36696
E90_757,NA,0.94704
E99_785,NA,0.98235
E115_394,NA,0.48928
E121_368,0.45649,NA
E100_200,0.24464,NA
E52_701,0.87642,NA
E130_114,NA,0.13619
E117_567,NA,0.70744
E141_737,0.92182,NA
E43_342,0.42371,NA
E105_799,NA,1.0
E137_189,0.23077,NA
E23_199,0.24338,NA
E180_121,0.14502,NA
E159_212,NA,0.25977
E87_559,NA,0.69735
E11_564,NA,0.70366
E155_79,NA,0.09206
E143_498,NA,0.62043
E157_305,NA,0.37705
E142_351,0.43506,NA
E114_511,0.63682,NA
E86_385,NA,0.47793
E184_79,NA,0.09206
E0_344,0.42623,NA
E154_574,NA,0.71627
E85_481,0.59899,NA
E169_518,NA,0.64565
E145_276,0.34048,NA
E110_687,NA,0.85876
E144_205,NA,0.25095
E20_323,NA,0.39975
E38_93,NA,0.10971
E49_697,NA,0.87137
E161_713,NA,0.89155
E67_106,0.1261,NA
E179_663,0.8285,NA
E44_369,NA,0.45776
E189_507,0.63178,NA
E53_627,NA,0.7831
E29_272,0.33544,NA
E185_557,NA,0.69483
E10_280,0.34552,NA
E153_452,0.56242,NA
E33_591,0.7377,NA
E3_40,0.04288,NA
E126_770,NA,0.96343
E63_722,0.9029,NA
E125_207,NA,0.25347
E1_326,0.40353,NA
E24_602,NA,0.75158
E73_471,0.58638,NA
E197_56,NA,0.06305
E182_587,0.73266,NA
E101_766,NA,0.95839
E25_277,NA,0.34174
E81_343,0.42497,NA
E41_278,0.343,NA
E16_592,NA,0.73897
E165_519,0.64691,NA
E178_596,0.74401,NA
E166_10,NA,0.00504
E173_325,0.40227,NA
E70_306,NA,0.37831
E176_260,0.3203,NA
E152_155,NA,0.18789
E77_233,NA,0.28625
E170_401,0.49811,NA
E122_645,NA,0.8058
E76_129,0.15511,NA
E84_592,0.73897,NA
E2_768,0.96091,NA
E28_183,NA,0.2232
E55_630,NA,0.78689
E187_564,0.70366,NA
E120_520,NA,0.64817
E107_712,0.89029,NA
E116_499,0.62169,NA
E37_176,NA,0.21438
E83_590,0.73644,NA
E140_542,0.67591,NA
E69_117,0.13997,NA
E72_786,NA,0.98361
E56_676,0.84489,NA
E138_407,NA,0.50567
E51_595,0.74275,NA
E177_600,NA,0.74905
E102_456,NA,0.56747
E134_336,0.41614,NA
E113_717,NA,0.8966
E199_251,0.30895,NA
E31_144,0.17402,NA
E98_739,NA,0.92434
E61_67,NA,0.07692
E150_366,NA,0.45397
E106_6,0.0,NA
E8_175,NA,0.21311
E66_788,0.98613,NA
E71_789,0.98739,NA
E13_624,NA,0.77932
E7_345,NA,0.42749
E48_486,NA,0.6053
E54_216,NA,0.26482
E17_563,NA,0.7024
E19_111,0.13241,NA
E65_632,NA,0.78941
E94_130,0.15637,NA
E163_31,NA,0.03153
E167_45,0.04918,NA
E22_161,0.19546,NA
E192_18,NA,0.01513
E12_363,0.45019,NA
E119_138,0.16646,NA
E188_246,0.30265,NA
E181_692,NA,0.86507
E108_544,0.67844,NA
E195_62,NA,0.07062
E14_560,NA,0.69861
E96_637,0.79571,NA
E75_206,0.25221,NA
E148_63,0.07188,NA
E128_338,0.41866,NA
E4_97,NA,0.11475
E164_511,NA,0.63682
E95_232,0.28499,NA
E27_756,NA,0.94578
E149_764,0.95586,NA
E97_29,NA,0.029
E104_709,NA,0.88651
E118_533,NA,0.66456
E112_469,0.58386,NA
E42_43,NA,0.04666
E40_478,NA,0.59521
E109_402,0.49937,NA
E158_728,NA,0.91047
E103_795,0.99496,NA
E26_700,0.87516,NA
E194_529,NA,0.65952
E80_120,NA,0.14376
E34_223,NA,0.27364
E186_799,1.0,NA
E133_796,NA,0.99622
E175_533,0.66456,NA
E30_399,0.49559,NA
E92_730,0.91299,NA
E32_233,0.28625,NA
E162_517,0.64439,NA
E136_37,0.03909,NA
E129_537,NA,0.66961
E15_738,0.92308,NA
E78_100,NA,0.11854
E79_504,NA,0.62799
E172_235,NA,0.28878
E196_272,0.33544,NA
E132_126,0.15132,NA
E111_17,NA,0.01387
E190_567,NA,0.70744
E146_331,0.40984,NA
E127_174,0.21185,NA
E123_162,0.19672,NA
E82_494,NA,0.61538
E193_350,0.4338,NA
E36_162,0.19672,NA
E91_511,NA,0.63682
E131_261,NA,0.32156
E68_483,NA,0.60151
E160_183,NA,0.2232
E18_385,NA,0.47793
E47_791,NA,0.98991
E89_659,NA,0.82346
E57_231,NA,0.28373
E64_498,0.62043,NA
E21_742,0.92812,NA
E62_171,NA,0.20807
E50_458,NA,0.56999
E59_249,NA,0.30643
E151_113,NA,0.13493
E6_381,0.47289,NA
E74_258,NA,0.31778
E147_591,0.7377,NA
E183_604,0.7541,NA
E39_287,0.35435,NA
E156_80,0.09332,NA
E88_48,NA,0.05296
E35_637,0.79571,NA
E191_473,0.5889,NA
E5_716,0.89533,NA
E45_293,NA,0.36192
E58_490,NA,0.61034
E198_51,NA,0.05675
E174_642,NA,0.80202
E135_485,NA,0.60404
E171_21,0.01892,NA
E139_633,NA,0.79067
E93_685,NA,0.85624
E60_282,0.34805,NA
E168_641,NA,0.80076
E124_416,0.51702,NA
