TF	target	importance
Eklf	Fli1	278.05269612924684
EgrNab	cJun	273.8966514627099
Fli1	Eklf	235.65030259285595
Gfi1	Cebpa	179.6043292653996
Scl	Fli1	157.07008167658608
cJun	EgrNab	152.13460737430756
Pu1	Fli1	144.1595732783827
Cebpa	Gfi1	143.71317555700892
Pu1	Eklf	143.3719803657919
Gata1	Gata2	130.0699501772708
Gfi1	EgrNab	129.6247097052197
Pu1	Gata1	128.9368822146191
Fog1	Fli1	128.911711533159
Gata1	Pu1	127.29718050111822
Gata1	Fog1	125.63072238449894
Fog1	Scl	123.06519670953747
Cebpa	EgrNab	121.56114626923028
Pu1	Gata2	121.53680038609708
Gata1	Fli1	110.99157597395978
Scl	Eklf	108.62439192396135
Gfi1	cJun	104.76742400315203
Cebpa	Gata2	100.72512935646236
Fog1	Pu1	99.69158294809354
Gata1	Eklf	95.27154919069318
Cebpa	cJun	86.2983848214384
Pu1	Scl	82.11014778056835
Fog1	Eklf	81.42408536473235
Gfi1	Gata2	78.34739280354155
Pu1	Fog1	74.69292329185464
Scl	Gata2	73.9824258046326
Fog1	Cebpa	72.69992581482299
Gata1	Scl	72.40655804527653
Scl	Gata1	72.04079121573741
Eklf	Gata2	70.81824589617824
Fli1	Gata2	69.95672376728446
Scl	Fog1	68.99799891500578
Fog1	Gata2	66.84188730293717
Cebpa	Eklf	65.48423340501898
cJun	Gfi1	64.84616650439114
Fli1	Gata1	64.23491137430327
Scl	Gfi1	64.05390399411773
EgrNab	Gfi1	63.800112064386255
Eklf	Gata1	63.67502006427698
Fog1	Gata1	63.668977362411724
Cebpa	Fli1	60.935628104699056
Pu1	Cebpa	59.969678968504645
Gfi1	Eklf	59.8982032221983
Cebpa	Pu1	58.14855710355202
Gata1	Cebpa	57.730171068713325
Eklf	Pu1	55.19292775065227
Fli1	Fog1	53.86829893454138
Gata1	cJun	52.016293566751074
Scl	Pu1	51.49221599130189
Fog1	Gfi1	48.73356724424504
Pu1	Gfi1	48.24973810193982
cJun	Cebpa	46.59138212836314
Gfi1	Fli1	46.43231920312784
Gata1	EgrNab	45.55477627774964
Fli1	Pu1	45.283468677821915
Scl	Cebpa	42.58690444609393
Fog1	cJun	42.43528292007452
Gfi1	Fog1	42.2856124410519
Gfi1	Pu1	41.24878845188261
Gata1	Gfi1	40.49729718596347
Eklf	Fog1	39.931216062743765
Cebpa	Scl	39.89847139635389
Pu1	EgrNab	39.69675922163549
Gfi1	Scl	38.610385830501876
Gata2	Pu1	38.56697676341108
Pu1	cJun	37.51387944570555
Eklf	Scl	37.502729648691954
Cebpa	Fog1	36.71255265583717
EgrNab	Cebpa	36.62674032648542
Cebpa	Gata1	35.59635066276746
Scl	EgrNab	35.32951721858891
Gata2	Fli1	34.42318020257853
Gfi1	Gata1	34.33535609026393
Scl	cJun	32.15525245404335
Fli1	Scl	30.82899590955977
cJun	Eklf	30.768948566609588
Fog1	EgrNab	30.34567389553446
Gata2	Eklf	27.332611782551115
Eklf	Cebpa	26.386982934417574
cJun	Gata2	25.79022050692678
Eklf	Gfi1	22.11450972073998
Fli1	Gfi1	21.779854492027734
Gata2	Gata1	21.528132068707674
cJun	Fli1	21.349773881413547
Gata2	Gfi1	20.211675135179867
Fli1	cJun	20.116048092489958
Gata2	cJun	19.581508515492335
EgrNab	Eklf	17.17369358558735
EgrNab	Pu1	16.338848024215725
cJun	Gata1	16.310665098351578
Eklf	cJun	16.219274718142973
Fli1	Cebpa	16.071416829034177
EgrNab	Gata2	14.931223998668958
cJun	Scl	14.715009614452521
EgrNab	Fli1	13.673460016846631
cJun	Fog1	12.751507984088331
cJun	Pu1	12.739453787950762
Gata2	Cebpa	11.73246821816515
EgrNab	Gata1	9.672913848560901
Eklf	EgrNab	8.567365380026427
Fli1	EgrNab	8.210215531228505
EgrNab	Fog1	6.83019956733311
EgrNab	Scl	6.284528705976809
Gata2	EgrNab	4.975229126479106
Gata2	Fog1	4.298967763044974
Gata2	Scl	3.577976359080957
