,PseudoTime1,PseudoTime2
E71_690,0.86912,NA
E32_736,0.92757,NA
E171_357,0.446,NA
E83_115,0.1385,NA
E60_504,0.63278,NA
E198_451,NA,0.56544
E114_594,0.74714,NA
E146_397,0.49682,NA
E138_777,NA,0.97967
E16_781,NA,0.98475
E193_172,0.21093,NA
E127_760,0.95807,NA
E152_273,0.33926,NA
E145_36,NA,0.03812
E103_47,NA,0.0521
E170_337,0.42058,NA
E169_560,NA,0.70394
E159_59,0.06734,NA
E167_395,0.49428,NA
E187_151,0.18424,NA
E89_614,NA,0.77255
E191_362,NA,0.45235
E7_6,0.0,NA
E99_331,NA,0.41296
E61_677,NA,0.8526
E73_169,0.20712,NA
E59_15,NA,0.01144
E115_692,0.87166,NA
E14_255,NA,0.31639
E150_769,0.9695,NA
E149_693,0.87294,NA
E177_333,NA,0.4155
E161_688,0.86658,NA
E86_701,NA,0.8831
E88_206,NA,0.25413
E124_91,0.10801,NA
E35_555,0.69759,NA
E49_405,NA,0.50699
E40_614,NA,0.77255
E84_22,NA,0.02033
E196_733,NA,0.92376
E98_356,0.44473,NA
E68_12,0.00762,NA
E190_435,0.54511,NA
E69_732,0.92249,NA
E79_584,NA,0.73443
E5_738,NA,0.93011
E134_111,NA,0.13342
E143_39,NA,0.04193
E147_353,NA,0.44091
E15_433,0.54257,NA
E20_210,NA,0.25921
E156_18,0.01525,NA
E96_114,0.13723,NA
E2_423,0.52986,NA
E166_326,0.40661,NA
E110_296,0.36849,NA
E155_355,NA,0.44346
E74_673,0.84752,NA
E42_526,NA,0.66074
E182_722,0.90978,NA
E107_360,NA,0.44981
E29_332,0.41423,NA
E173_139,0.169,NA
E22_38,NA,0.04066
E189_671,0.84498,NA
E3_399,NA,0.49936
E95_404,0.50572,NA
E21_580,0.72935,NA
E154_365,NA,0.45616
E87_239,NA,0.29606
E104_11,0.00635,NA
E151_288,0.35832,NA
E108_364,NA,0.45489
E106_40,0.0432,NA
E194_551,NA,0.6925
E70_589,0.74079,NA
E92_22,0.02033,NA
E45_673,NA,0.84752
E13_642,NA,0.80813
E101_249,NA,0.30877
E125_170,NA,0.20839
E131_80,0.09403,NA
E78_564,0.70902,NA
E128_746,NA,0.94028
E148_651,0.81957,NA
E181_255,NA,0.31639
E184_380,NA,0.47522
E64_684,0.8615,NA
E185_113,NA,0.13596
E1_136,0.16518,NA
E12_767,NA,0.96696
E164_117,NA,0.14104
E18_333,0.4155,NA
E142_209,NA,0.25794
E122_391,NA,0.4892
E0_341,0.42567,NA
E195_238,0.29479,NA
E163_92,NA,0.10928
E58_327,NA,0.40788
E121_627,NA,0.78907
E75_737,0.92884,NA
E118_655,0.82465,NA
E80_546,NA,0.68615
E136_622,0.78272,NA
E153_332,NA,0.41423
E17_139,NA,0.169
E178_203,NA,0.25032
E97_400,NA,0.50064
E141_688,0.86658,NA
E158_184,0.22618,NA
E25_571,0.71792,NA
E102_94,0.11182,NA
E137_660,0.831,NA
E28_791,NA,0.99746
E11_201,0.24778,NA
E140_793,1.0,NA
E119_87,0.10292,NA
E38_12,NA,0.00762
E46_169,0.20712,NA
E183_650,0.8183,NA
E23_99,0.11817,NA
E174_269,0.33418,NA
E94_150,NA,0.18297
E112_417,0.52224,NA
E51_306,0.38119,NA
E186_117,0.14104,NA
E4_573,0.72046,NA
E34_571,NA,0.71792
E126_82,0.09657,NA
E82_519,NA,0.65184
E67_458,0.57433,NA
E129_535,0.67217,NA
E120_57,NA,0.0648
E41_73,NA,0.08513
E162_654,NA,0.82338
E56_110,NA,0.13215
E57_568,NA,0.7141
E132_626,0.7878,NA
E24_377,NA,0.47141
E123_136,NA,0.16518
E90_145,NA,0.17662
E175_375,NA,0.46887
E116_540,NA,0.67853
E26_754,0.95044,NA
E111_376,NA,0.47014
E65_443,NA,0.55527
E113_449,NA,0.5629
E27_249,0.30877,NA
E63_446,NA,0.55909
E192_620,NA,0.78018
E10_188,0.23126,NA
E160_140,NA,0.17027
E62_538,NA,0.67598
E144_669,0.84244,NA
E44_578,NA,0.72681
E172_233,0.28844,NA
E6_658,0.82846,NA
E37_747,0.94155,NA
E76_318,NA,0.39644
E72_348,0.43456,NA
E66_206,0.25413,NA
E109_50,0.05591,NA
E179_409,NA,0.51207
E55_190,NA,0.2338
E135_122,0.1474,NA
E91_570,NA,0.71665
E19_620,0.78018,NA
E199_33,NA,0.03431
E9_792,NA,0.99873
E8_579,NA,0.72808
E157_16,NA,0.01271
E81_88,0.10419,NA
E33_670,0.84371,NA
E139_91,0.10801,NA
E165_182,NA,0.22363
E117_234,NA,0.28971
E93_605,NA,0.76112
E197_109,NA,0.13088
E48_709,0.89327,NA
E168_725,0.9136,NA
E188_110,0.13215,NA
E31_363,NA,0.45362
E47_135,0.16391,NA
E85_663,0.83482,NA
E54_395,NA,0.49428
E105_262,NA,0.32529
E180_592,NA,0.7446
E43_673,0.84752,NA
E100_388,NA,0.48539
E39_660,0.831,NA
E77_734,NA,0.92503
E176_96,0.11436,NA
E36_710,NA,0.89454
E50_616,NA,0.7751
E30_422,0.52859,NA
E53_191,NA,0.23507
E130_533,0.66963,NA
E133_203,NA,0.25032
E52_307,0.38247,NA
