,PseudoTime
E21_751,0.9464968152866242
E90_204,0.24968152866242038
E54_557,0.6993630573248407
E30_753,0.9490445859872612
E44_563,0.7070063694267515
E43_570,0.7159235668789808
E13_626,0.7872611464968153
E33_758,0.9554140127388535
E78_111,0.13121019108280255
E2_574,0.7210191082802547
E88_413,0.5159235668789809
E70_492,0.6165605095541401
E26_367,0.4573248407643312
E53_458,0.5732484076433121
E0_199,0.24331210191082803
E62_460,0.575796178343949
E48_99,0.1159235668789809
E15_721,0.9082802547770701
E18_8,0.0
E61_653,0.821656050955414
E63_702,0.8840764331210191
E22_490,0.6140127388535032
E89_213,0.2611464968152866
E32_742,0.935031847133758
E31_298,0.36942675159235666
E59_704,0.8866242038216561
E75_590,0.7414012738853503
E71_152,0.18343949044585986
E46_112,0.13248407643312102
E55_590,0.7414012738853503
E38_737,0.9286624203821656
E72_400,0.49936305732484076
E11_379,0.4726114649681529
E82_289,0.3579617834394904
E80_726,0.9146496815286624
E39_92,0.1070063694267516
E45_519,0.6509554140127388
E50_64,0.07133757961783439
E35_108,0.12738853503184713
E85_590,0.7414012738853503
E73_467,0.5847133757961783
E41_441,0.5515923566878981
E47_381,0.4751592356687898
E87_429,0.5363057324840764
E93_97,0.11337579617834395
E76_606,0.7617834394904459
E24_792,0.9987261146496815
E95_579,0.7273885350318471
E23_89,0.10318471337579618
E67_700,0.8815286624203822
E52_191,0.23312101910828026
E97_274,0.33885350318471336
E91_462,0.578343949044586
E56_680,0.8560509554140128
E79_259,0.3197452229299363
E94_479,0.6
E83_388,0.4840764331210191
E20_629,0.7910828025477707
E36_176,0.2140127388535032
E69_595,0.7477707006369426
E86_600,0.7541401273885351
E14_777,0.9796178343949045
E51_196,0.2394904458598726
E28_619,0.778343949044586
E27_183,0.2229299363057325
E65_221,0.2713375796178344
E60_63,0.07006369426751592
E58_289,0.3579617834394904
E92_192,0.23439490445859873
E4_571,0.7171974522292993
E9_301,0.3732484076433121
E49_51,0.05477707006369427
E84_136,0.16305732484076432
E17_53,0.05732484076433121
E42_436,0.5452229299363057
E37_330,0.4101910828025478
E1_276,0.3414012738853503
E16_165,0.2
E99_260,0.32101910828025476
E29_282,0.3490445859872611
E68_260,0.32101910828025476
E96_552,0.6929936305732484
E66_639,0.8038216560509555
E25_259,0.3197452229299363
E34_145,0.17452229299363056
E19_685,0.8624203821656051
E98_619,0.778343949044586
E5_720,0.9070063694267516
E77_665,0.8369426751592357
E81_573,0.7197452229299363
E40_234,0.2878980891719745
E64_771,0.9719745222929936
E3_407,0.5082802547770701
E10_575,0.7222929936305732
E7_793,1.0
E12_397,0.49554140127388535
E8_785,0.9898089171974522
E6_500,0.6267515923566879
E57_108,0.12738853503184713
E74_548,0.6878980891719745
