,PseudoTime1,PseudoTime2
E67_253,0.49582,NA
E27_181,NA,0.34519
E49_368,NA,0.7364
E62_279,0.55021,NA
E97_36,0.04184,NA
E46_150,NA,0.28033
E91_106,0.18828,NA
E45_230,NA,0.4477
E64_411,NA,0.82636
E22_190,NA,0.36402
E57_331,NA,0.659
E79_446,0.89958,NA
E60_358,NA,0.71548
E34_41,NA,0.0523
E82_226,0.43933,NA
E14_192,NA,0.3682
E36_174,0.33054,NA
E20_173,0.32845,NA
E85_159,0.29916,NA
E37_81,NA,0.13598
E26_337,NA,0.67155
E39_333,0.66318,NA
E31_76,0.12552,NA
E44_263,NA,0.51674
E77_346,NA,0.69038
E50_95,0.16527,NA
E93_94,0.16318,NA
E88_423,NA,0.85146
E9_257,NA,0.50418
E73_480,0.97071,NA
E11_396,0.79498,NA
E42_441,NA,0.88912
E69_364,0.72803,NA
E95_270,NA,0.53138
E55_188,0.35983,NA
E38_176,NA,0.33473
E40_328,0.65272,NA
E21_111,NA,0.19874
E33_315,NA,0.62552
E83_66,NA,0.1046
E61_301,0.59623,NA
E47_470,0.94979,NA
E74_435,NA,0.87657
E66_232,0.45188,NA
E56_97,0.16946,NA
E53_423,0.85146,NA
E86_331,0.659,NA
E68_227,NA,0.44142
E78_419,0.8431,NA
E18_121,NA,0.21967
E63_490,0.99163,NA
E5_217,0.4205,NA
E51_304,NA,0.60251
E4_390,0.78243,NA
E12_101,0.17782,NA
E23_468,0.94561,NA
E1_435,0.87657,NA
E7_143,0.26569,NA
E87_379,0.75941,NA
E70_420,NA,0.84519
E84_466,0.94142,NA
E54_252,0.49372,NA
E80_127,0.23222,NA
E90_430,NA,0.86611
E29_183,0.34937,NA
E65_450,NA,0.90795
E72_466,0.94142,NA
E94_198,0.38075,NA
E6_368,0.7364,NA
E30_214,NA,0.41423
E43_252,NA,0.49372
E3_155,0.29079,NA
E98_494,NA,1.0
E59_63,NA,0.09833
E41_211,0.40795,NA
E2_251,0.49163,NA
E96_271,0.53347,NA
E19_76,NA,0.12552
E16_64,NA,0.10042
E32_191,0.36611,NA
E13_454,0.91632,NA
E35_439,0.88494,NA
E15_164,0.30962,NA
E8_266,NA,0.52301
E58_482,0.9749,NA
E81_427,NA,0.85983
E52_50,0.07113,NA
E28_90,NA,0.15481
E25_251,0.49163,NA
E71_81,0.13598,NA
E75_248,NA,0.48536
E24_357,0.71339,NA
E10_229,0.44561,NA
E92_239,0.46653,NA
E48_182,0.34728,NA
E99_285,NA,0.56276
E76_16,0.0,NA
E17_357,NA,0.71339
E0_95,NA,0.16527
E89_346,0.69038,NA
