TF	target	importance
Irx3	Olig2	390.9374250615429
Olig2	Irx3	366.1422807741446
Pax6	Nkx22	349.9072865010962
Nkx22	Pax6	340.39853467962655
Pax6	Olig2	245.94730099248108
Nkx61	Dbx2	217.8569332365571
Nkx61	Nkx62	216.37241048312563
Dbx2	Nkx62	207.56160624212646
Nkx22	Olig2	199.16439860018386
Pax6	Irx3	188.07707660897256
Nkx22	Irx3	185.54310537209363
Dbx2	Dbx1	177.37985329876815
Dbx1	Nkx62	158.0851170869743
Olig2	Pax6	153.4986418949554
Dbx2	Nkx61	149.5730997042258
Nkx62	Dbx2	146.11711797899287
Irx3	Pax6	128.94706643634237
Nkx62	Dbx1	127.06988644633002
Nkx61	Dbx1	124.0377493069918
Dbx1	Dbx2	121.14785910988849
Olig2	Nkx22	114.28939575421187
Irx3	Nkx22	113.52688815507966
Nkx62	Nkx61	97.66966437828778
Dbx1	Nkx61	93.04254336016629
Dbx2	Irx3	92.32120278433518
Irx3	Dbx2	55.89222894369023
Irx3	Nkx62	46.65058151079305
Nkx61	Irx3	41.36114327645645
Dbx2	Olig2	36.52075353811734
Irx3	Dbx1	33.07451215709862
Irx3	Nkx61	30.997737459221813
Nkx61	Olig2	29.22954080754674
Dbx1	Irx3	28.00434161559695
Nkx22	Dbx2	26.775366019928626
Nkx62	Irx3	24.550849568400576
Olig2	Nkx62	24.39364494894905
Nkx62	Olig2	23.842519167750602
Olig2	Dbx2	23.251613282553834
Dbx1	Olig2	22.358061832377594
Pax6	Nkx62	21.725042353836518
Nkx22	Nkx61	20.62396894914536
Nkx22	Nkx62	20.211597374194962
Dbx2	Pax6	20.072340215606392
Nkx22	Dbx1	20.04405346685561
Olig2	Nkx61	19.72683521752701
Dbx2	Nkx22	19.67606900269742
Pax6	Dbx2	18.95888142838888
Olig2	Dbx1	18.448843022666995
Nkx61	Nkx22	18.40565779412417
Pax6	Dbx1	17.94510230128881
Pax6	Nkx61	14.366150931425972
Nkx61	Pax6	12.521065291694306
Nkx62	Nkx22	12.296873298387306
Dbx1	Pax6	9.959825872869885
Dbx1	Nkx22	9.897829494403275
Nkx62	Pax6	9.602525608905074
