Gene1	Gene2	EdgeWeight
FOXL2	WT1pKTS	0.01954692421803333
DKK1	DMRT1	0.017323483747900003
NR5A1	RSPO1	0.014699409281211112
CTNNB1	RSPO1	0.012675365771977778
RSPO1	WNT4	0.012579990187205556
SRY	UGR	0.011521386778966664
DMRT1	SRY	0.010607989938077777
DKK1	SRY	0.010561539711605556
NR0B1	WNT4	0.010540005574547777
CTNNB1	DKK1	0.010314685477333331
CBX2	NR5A1	0.010166055740727778
NR0B1	SRY	0.00999354708735
CTNNB1	DMRT1	0.009674255937555555
NR0B1	UGR	0.009589987022335556
UGR	WNT4	0.009145052958724444
CBX2	RSPO1	0.008947899656172223
CTNNB1	WNT4	0.008731127539088888
NR5A1	WT1pKTS	0.008342638386091667
SRY	WNT4	0.008216119129133333
DKK1	WNT4	0.00801321910673333
CTNNB1	SRY	0.007803134118338889
FOXL2	NR5A1	0.007696958059442222
CTNNB1	NR5A1	0.007694757904522222
CBX2	UGR	0.007294673468194444
CBX2	CTNNB1	0.007276471477975555
CBX2	DKK1	0.007056376288077778
DMRT1	NR5A1	0.0069267050355000005
CBX2	DMRT1	0.006896066934305555
RSPO1	UGR	0.006894067257244446
RSPO1	SOX9	0.00685928679778889
FOXL2	RSPO1	0.006645526082677778
DHH	NR0B1	0.006556421386316666
NR0B1	RSPO1	0.006441695164825
SOX9	WNT4	0.006280421975755557
DKK1	NR5A1	0.0062712655475333345
RSPO1	WT1pKTS	0.0062226239349888884
DMRT1	WNT4	0.006092110146050001
CBX2	SRY	0.006087034731255555
NR5A1	SOX9	0.006048489911572222
CTNNB1	WT1pKTS	0.0059981095982361106
AMH	NR0B1	0.005858364486696665
FOXL2	SRY	0.005741777500677778
RSPO1	SRY	0.005719156372955555
CBX2	FOXL2	0.005515540631361111
DHH	RSPO1	0.005454347923861111
DHH	FGF9	0.005436362983316111
CBX2	WT1pKTS	0.0053373496836666675
FGF9	NR0B1	0.005322384273958889
SOX9	UGR	0.005301076257277777
DMRT1	UGR	0.005288531955275555
CTNNB1	SOX9	0.005243806705055555
WNT4	WT1pKTS	0.005215362493817778
NR0B1	PGD2	0.005143064670007223
AMH	FGF9	0.005115574316683333
DMRT1	NR0B1	0.005112320218645557
AMH	PGD2	0.005091341002227222
DMRT1	SOX9	0.005067905392400001
FGF9	PGD2	0.0050411885077022225
DKK1	UGR	0.00500930733857
CBX2	NR0B1	0.005006306955185556
CTNNB1	FOXL2	0.0050005140948111105
DKK1	RSPO1	0.00499064705421111
NR0B1	NR5A1	0.004990170977031112
SRY	WT1pKTS	0.004907298170961112
AMH	DHH	0.004849468509293888
DHH	PGD2	0.004827014735261111
DKK1	FOXL2	0.0047909389429833344
NR5A1	WNT4	0.0047316499809555565
CTNNB1	UGR	0.004616776737557777
DKK1	SOX9	0.004554531010893889
NR0B1	SOX9	0.004548359455244444
DKK1	NR0B1	0.004509859098506111
FGF9	FOXL2	0.004488167903907222
DHH	FOXL2	0.0044581735403644435
DKK1	WT1pKTS	0.004453747129258332
DMRT1	RSPO1	0.004420499898696111
NR5A1	SRY	0.00437849569615
DMRT1	FOXL2	0.0043101477521466655
SOX9	SRY	0.0042691580942472215
CBX2	SOX9	0.004259397468111111
UGR	WT1pKTS	0.0041903397655766676
FOXL2	WNT4	0.004145849723750554
NR5A1	UGR	0.004067856966644444
CTNNB1	NR0B1	0.0040511826948
DHH	UGR	0.003992706623966111
WNT4	WT1mKTS	0.003907278842205555
FGF9	WNT4	0.003872290009010556
PGD2	WNT4	0.0038348612296666665
